frequency_hz	frequency_ghz	s11_real	s11_imag	s11_mag	s11_db	s11_phase_deg	s21_real	s21_imag	s21_mag	s21_db	s21_phase_deg	s12_real	s12_imag	s12_mag	s12_db	s12_phase_deg	s22_real	s22_imag	s22_mag	s22_db	s22_phase_deg
7078125000.0	7.078125	0.4078245130947403	0.07079349468308571	0.4139233653351863	-7.661601153080221	9.847736323168562	0.1452061145874198	-0.7977841792964114	0.8108911224382862	-1.8207490834356634	-79.68441676798781	0.1452061145874198	-0.7977841792964114	0.8108911224382862	-1.8207490834356634	-79.68441676798781	0.40563277183391316	0.06691119916305222	0.41111440519531917	-7.720746110842448	9.366881329473397
7085937500.0	7.0859375	0.4102438705098172	0.05275087985325744	0.41362143152424835	-7.667939332925303	7.327126502757049	0.10376981063554525	-0.804329701255134	0.8109959567843172	-1.8196262191218189	-82.64864832043108	0.10376981063554525	-0.804329701255134	0.8109959567843172	-1.8196262191218189	-82.64864832043108	0.4080157731869926	0.04692331628380564	0.4107050873564259	-7.729398351150017	6.56040461735049
7093750000.0	7.09375	0.41092056154026907	0.03454777272739129	0.41237029051205126	-7.694252625842957	4.8057886877585805	0.06200644990253192	-0.8091100033124865	0.811482468874003	-1.8144171631757793	-85.6176820483929	0.06200644990253192	-0.8091100033124865	0.811482468874003	-1.8144171631757793	-85.6176820483929	0.4084538554410072	0.02672521252415505	0.4093272395151396	-7.75858706763791	3.743537541835566
7101562500.0	7.1015625	0.4098481359221701	0.016345427795623868	0.410173947891257	-7.740638544217685	2.283840988003733	0.019928624112107864	-0.8120999734459167	0.8123444570684656	-1.8051955707633562	-88.59426551732463	0.019928624112107864	-0.8120999734459167	0.8123444570684656	-1.8051955707633562	-88.59426551732463	0.4069323047877572	0.006494088562775113	0.4069841199188702	-7.808450722923347	0.9142854465988339
7109375000.0	7.109375	0.40703162218429684	-0.0016938004352420322	0.407035146416	-7.807361779352606	-0.23842633055486648	-0.02244790726799288	-0.8132632865057103	0.8135730340410635	-1.7920690916090656	-91.58109173006113	-0.02244790726799288	-0.8132632865057103	0.8135730340410635	-1.7920690916090656	-91.58109173006113	0.40344862859714803	-0.01359061236288106	0.4036774710846737	-7.879309750789407	-1.9293420181968963
7117187500.0	7.1171875	0.40248797062768676	-0.01940658603939993	0.4029555584449708	-7.894856982210351	-2.7604675961634073	-0.06510219192398982	-0.8125527708227341	0.8151566111889241	-1.775178896585966	-94.58078546919137	-0.06510219192398982	-0.8125527708227341	0.8151566111889241	-1.775178896585966	-94.58078546919137	0.39801314230608836	-0.03334725765698732	0.39940768775977264	-7.971671602550428	-4.789301756102598
7125000000.0	7.125	0.3962466657784094	-0.03662888335918657	0.39793604415363953	-8.003734433052776	-5.2813897780426995	-0.10800605557056299	-0.8099110004057112	0.8170808629616113	-1.7546992218558335	-97.59588909313814	-0.10800605557056299	-0.8099110004057112	0.8170808629616113	-1.7546992218558335	-97.59588909313814	0.39064975781441796	-0.05259221576349438	0.39417404079844903	-8.086239610731466	-7.667488297851794
7132812500.0	7.1328125	0.3883504858697363	-0.0531963464349785	0.3919769778307018	-8.134788797075668	-7.799847522367808	-0.15112207744288195	-0.8052711327154599	0.8193286760973841	-1.730836895661731	-100.62884755170373	-0.15112207744288195	-0.8052711327154599	0.8193286760973841	-1.730836895661731	-100.62884755170373	0.3813969510755666	-0.07114023509030187	0.38797495710218405	-8.223926124370237	-10.56570412608943
7140625000.0	7.140625	0.37885637908606073	-0.06894495945478796	0.38507864574450673	-8.289011283866518	-10.313919920491255	-0.19440158650485118	-0.7985580162625615	0.8218800898992508	-1.703830804765683	-103.6819924318434	-0.19440158650485118	-0.7985580162625615	0.8218800898992508	-1.703830804765683	-103.6819924318434	0.3703088777668562	-0.08880506210052364	0.3808083560107713	-8.385870610711692	-13.485628291266718
7148437500.0	7.1484375	0.3678364175386532	-0.08371191915469334	0.37724172022223673	-8.467605668622271	-12.82096232248194	-0.2377827037156555	-0.7896895947994194	0.8247122348557697	-1.6739512499782316	-106.75752489856505	-0.2377827037156555	-0.7896895947994194	0.8247122348557697	-1.6739512499782316	-106.75752489856505	0.35745659589881884	-0.10540034750196736	0.37267204242484697	-8.573463729363244	-16.428782295492468
7156250000.0	7.15625	0.35537878025219966	-0.09733680626413865	0.3684678158363952	-8.672008800064681	-15.317424404113543	-0.28118846652458024	-0.7785786351493874	0.8277992780967666	-1.6414991334509477	-109.85749746028726	-0.28118846652458024	-0.7785786351493874	0.8277992780967666	-1.6414991334509477	-109.85749746028726	0.34292934294834915	-0.12074088612799039	0.36356415642628853	-8.788378803479045	-19.396492072549286
7164062500.0	7.1640625	0.3415887060014893	-0.10966307717770962	0.3587601351374706	-8.903916421348452	-17.798622612657308	-0.3245250838410462	-0.7651348031612712	0.8311123853310547	-1.6068049147154677	-112.98379456382442	-0.3245250838410462	-0.7651348031612712	0.8311123853310547	-1.6068049147154677	-112.98379456382442	0.32683580274000074	-0.13464423044812412	0.353483678188496	-9.032612691730346	-22.389844620733292
7171875000.0	7.171875	0.32658934603969586	-0.1205398984405992	0.34812421355416545	-9.165315371875705	-20.25845058509239	-0.3676803825310258	-0.7492671062990324	0.8346197099756792	-1.570227268292537	-116.13811211204707	-0.3676803825310258	-0.7492671062990324	0.8346197099756792	-1.570227268292537	-116.13811211204707	0.30930528425286974	-0.14693270894294486	0.3424309854905959	-9.308538885812773	-25.409637385932946
7179687500.0	7.1796875	0.3105224362393023	-0.12982433478655953	0.3365687764941428	-9.45852352033938	-22.689004412986296	-0.4105225192689859	-0.7308867114054318	0.8382864210614424	-1.5321513736131842	-119.32193609717369	-0.4105225192689859	-0.7308867114054318	0.8382864210614424	-1.5321513736131842	-119.32193609717369	0.29048872147947635	-0.1574358681115069	0.3304084591453503	-9.618976847304362	-28.456317735413595
7187500000.0	7.1875	0.2935486988280504	-0.13738388590776984	0.3241067273148778	-9.786239088988149	-25.08008955043454	-0.45289904330531744	-0.7099101317553325	0.8420747820685199	-1.4929867686400238	-122.53652065354838	-0.45289904330531744	-0.7099101317553325	0.8420747820685199	-1.4929867686400238	-122.53652065354838	0.27055939140718255	-0.1659933400463276	0.31742112913030973	-9.967283356331338	-31.529908620050442
7195312500.0	7.1953125	0.2758478769212031	-0.14309934762499843	0.31075629437331653	-10.1516013191221	-27.418560844690628	-0.49463640509288426	-0.6862627583955143	0.8459442929672332	-1.4531647026592984	-125.78286595325577	-0.49463640509288426	-0.6862627583955143	0.8459442929672332	-1.4531647026592984	-125.78286595325577	0.24971323745955348	-0.17245811592871552	0.3034773512343444	-10.357474302712209	-34.62991446700029
7203125000.0	7.203125	0.2576183018414129	-0.14686794975845552	0.2965423816419932	-10.558264575647378	-29.68742355305729	-0.5355400111995606	-0.6598826870523447	0.8498519072562278	-1.4131349319459807	-129.06169649198122	-0.5355400111995606	-0.6598826870523447	0.8498519072562278	-1.4131349319459807	-129.06169649198122	0.2281686799546756	-0.17670017944750005	0.28858950072557715	-10.794389463456884	-37.75519789246137
7210937500.0	7.2109375	0.23907589535017387	-0.14860669633171208	0.28149819525551667	-11.01048770315024	-31.864586250101613	-0.5753949257862165	-0.6307247641565548	0.8537523345449002	-1.3733619150262186	-132.37344043519923	-0.5753949257862165	-0.6307247641565548	0.8537523345449002	-1.3733619150262186	-132.37344043519923	0.20616579516099742	-0.178610423522245	0.2727746661351858	-11.283919342231892	-40.90381190204725
7218750000.0	7.21875	0.22045251798007137	-0.14825580490624302	0.2656672662789898	-11.51323906235336	-33.92109782819936	-0.6139673113865816	-0.5987647449761067	0.8575984370773827	-1.3343203825337264	-135.71821080820732	-0.6139673113865816	-0.5987647449761067	0.8575984370773827	-1.3343203825337264	-135.71821080820732	0.18396475228292825	-0.17810473997172127	0.25605532309036966	-11.833323825238892	-44.07276180802451
7226562500.0	7.2265625	0.20199359206195394	-0.14578211263179774	0.24910607298394238	-12.07231369244409	-35.818606307773884	-0.6510066851951147	-0.5640034253576067	0.8613417254399351	-1.2964902803510425	-139.09578940796072	-0.6510066851951147	-0.5640034253576067	0.8613417254399351	-1.2964902803510425	-139.09578940796072	0.1618434149621933	-0.17512813682991868	0.2384599657723355	-12.451690454370208	-47.25765206878552
7234375000.0	7.234375	0.18395495475141904	-0.14118228946205735	0.23188761121574558	-12.694449065563859	-37.50562359014213	-0.6862490404101035	-0.5264705787731491	0.8649329544985105	-1.260351113589938	-142.50561437906129	-0.6862490404101035	-0.5264705787731491	0.8649329544985105	-1.260351113589938	-142.50561437906129	0.1400940419654797	-0.16965870459663868	0.22002367290733763	-13.150611796289756	-50.45213715330364
7242187500.0	7.2421875	0.16659893260680758	-0.13448567695462432	0.2141065194048775	-13.387402170369347	-38.911930203419836	-0.7194208450133192	-0.48622850551380725	0.8683228154401269	-1.2263757522154892	-145.94677241889494	-0.7194208450133192	-0.48622850551380725	0.8683228154401269	-1.2263757522154892	-145.94677241889494	0.1190190611857882	-0.16171122426285311	0.20078858776867067	-13.945219496869024	-53.64702360570188
7250000000.0	7.25	0.15018967426882512	-0.12575655753382486	0.19588682962295856	-14.159895252984745	-39.940053389743944	-0.7502438833963941	-0.4433749846440125	0.8714627138218712	-1.1950237953557508	-149.41799654667975	-0.7502438833963941	-0.4433749846440125	0.8714627138218712	-1.1950237953557508	-149.41799654667975	0.09892594132076393	-0.1513401904166567	0.18080430056154398	-14.855824874565428	-56.828718553763345
7257812500.0	7.2578125	0.13498782950883736	-0.11509565742690775	0.17739426279910817	-15.021208600455644	-40.45214713673246	-0.7784408515023028	-0.39804541546158634	0.8743056170799871	-1.1667346285261833	-152.91767027894113	-0.7784408515023028	-0.39804541546158634	0.8743056170799871	-1.1667346285261833	-152.91767027894113	0.08012124458990044	-0.13864201616942706	0.1601281439415268	-15.910646605297696	-59.97637541828098
7265625000.0	7.265625	0.12124471798133801	-0.10264069959183897	0.1588565228471161	-15.97989895594371	-40.249853910560134	-0.8037415571256233	-0.3504139469643694	0.876806948465778	-1.1419203435173904	-156.44383889419024	-0.8037415571256233	-0.3504139469643694	0.876806948465778	-1.1419203435173904	-156.44383889419024	0.06290400802477847	-0.1237561966706302	0.13882546754814512	-17.150617103985276	-63.05623533303563
7273437500.0	7.2734375	0.10919618483484267	-0.08856585270944195	0.14059771352563202	-17.04043483970588	-39.04450439555993	-0.8258895185616163	-0.30069342341961536	0.8789254984114105	-1.1209587215070729	-159.99422824206852	-0.8258895185616163	-0.30069342341961536	0.8789254984114105	-1.1209587215070729	-159.99422824206852	0.047558665117900745	-0.10686523716240015	0.11697010533282706	-18.63850238010728	-66.00930943407648
7281250000.0	7.28125	0.0990563874115441	-0.07307996901605662	0.12309691205880718	-18.195056828074094	-36.41847039035422	-0.8446487027876901	-0.24913402213466035	0.8806243195062927	-1.1041865028638291	-163.56627126318804	-0.8446487027876901	-0.24913402213466035	0.8806243195062927	-1.1041865028638291	-163.56627126318804	0.03434777768960795	-0.08819320070553172	0.09464571032487912	-20.47798130002629	-68.72104603927322
7289062500.0	7.2890625	0.09101179180292102	-0.05642356572562135	0.10708298191763131	-19.40559087216355	-31.797209703349974	-0.8598101050877553	-0.19602052439304263	0.8818715681970591	-1.0918931791026696	-167.15714204869278	-0.8598101050877553	-0.19602052439304263	0.8818715681970591	-1.0918931791026696	-167.15714204869278	0.023504892944714195	-0.06800279849076163	0.07195040371615442	-22.85933529758957	-70.93249781699973
7296875000.0	7.296875	0.08521567470664154	-0.03886457819831057	0.09365984547414513	-20.56893126158944	-24.516453753017768	-0.8711978513573237	-0.1416682383752315	0.8826412555358825	-1.084315541111111	-170.7637969035572	-0.8711978513573237	-0.1416682383752315	0.8826412555358825	-1.084315541111111	-170.7637969035572	0.015227866407612922	-0.046591028129185474	0.0490164443576098	-26.19316391140389	-71.9004765554977
7304687500.0	7.3046875	0.08178342087318113	-0.020692992035642455	0.08436070085713514	-21.47719641717117	-14.199081564804837	-0.8786745067669608	-0.08641767766686947	0.8829138711423085	-1.0816332016541677	-174.38302151060515	-0.8786745067669608	-0.08641767766686947	0.8829138711423085	-1.0816332016541677	-174.38302151060515	0.009672992670061165	-0.024283456193637587	0.02613910924081715	-31.65418432469575	-68.28079107534208
7312500000.0	7.3125	0.08078887759759396	-0.002214538647264508	0.08081922373358486	-21.849706505197194	-1.5701660498120797	-0.8821453023004324	-0.03062818296123536	0.8826768491142317	-1.083965279146887	-178.01148295244352	-0.8821453023004324	-0.03062818296123536	0.8826768491142317	-1.083965279146887	-178.01148295244352	0.006950259894989541	-0.0014273324057250125	0.007095307632818522	-42.98057539993237	-11.605133273275937
7320312500.0	7.3203125	0.08226197604520497	0.016256293304534486	0.08385284595566765	-21.529643858088757	11.178540043067487	-0.8815610433565628	0.025329250652288415	0.8819248517320045	-1.0913683850856581	178.3542149348581	-0.8815610433565628	0.025329250652288415	0.8819248517320045	-1.0913683850856581	178.3542149348581	0.007119991045867968	0.021616194823836477	0.02275860608990135	-32.857086819179386	71.76903408366319
7328125000.0	7.328125	0.0861877583794966	0.03440362716175738	0.09280053478492296	-20.648990420995208	21.76043584225905	-0.8769195384838804	0.08107962087485521	0.8806598559580152	-1.1038360021301807	174.7174746035737	-0.8769195384838804	0.08107962087485521	0.8806598559580152	-1.1038360021301807	174.7174746035737	0.010191058401013031	0.04448042702320287	0.04563294927461225	-26.814429234102867	77.09549527846258
7335937500.0	7.3359375	0.09250686588832113	0.0519176163730275	0.10607996571613645	-19.487332585968385	29.302441933522026	-0.8682654750065724	0.13625168601592905	0.8788910382013074	-1.1212992776182076	171.08164805858095	-0.8682654750065724	0.13625168601592905	0.8788910382013074	-1.1212992776182076	171.08164805858095	0.016120764643301644	0.06680165387049586	0.06871928413857539	-23.25842746557523	76.4326231819741
7343750000.0	7.34375	0.10111745453951743	0.06850157695293846	0.12213601294291017	-18.263125227847055	34.11550455847772	-0.8556887634123712	0.19048549312444651	0.8766344636854385	-1.143629193052624	167.44998215976983	-0.8556887634123712	0.19048549312444651	0.8766344636854385	-1.143629193052624	167.44998215976983	0.024816382503333845	0.08822749536722863	0.09165120718968257	-20.757236206536117	74.28991818957444
7351562500.0	7.3515625	0.1118784192639733	0.08387852317615496	0.13982985141670629	-17.088002076582278	36.85996808060307	-0.8393214646783119	0.24343932764730383	0.8739125970685616	-1.1706400088438982	163.82556765708134	-0.8393214646783119	0.24343932764730383	0.8739125970685616	-1.1706400088438982	163.82556765708134	0.036138245429434335	0.10842468139243278	0.11428860099663742	-18.839941668757696	71.56662780440831
7359375000.0	7.359375	0.12461373484109811	0.0977968418974684	0.15840708695057157	-16.004507849542048	38.12481801649053	-0.8193334954366736	0.29479579265271755	0.8707536598316551	-1.2020938299847668	160.21129343312904	-0.8193334954366736	0.29479579265271755	0.8707536598316551	-1.2020938299847668	160.21129343312904	0.04990419356171755	0.1270859486372522	0.13653302485507188	-17.29524575963123	68.56102421223387
7367187500.0	7.3671875	0.13911766597496472	0.1100349051305487	0.17737363201279582	-15.022218820015407	38.34218073315694	-0.7959273679190307	0.3442667922371022	0.8671908666722339	-1.237706096158466	156.6098071311124	-0.7959273679190307	0.3442667922371022	0.8671908666722339	-1.237706096158466	156.6098071311124	0.06589511024292993	0.14393580342277312	0.15830249859331683	-16.010244606514558	65.40126556921895
7375000000.0	7.375	0.1551605659844058	0.12040449537396047	0.19639766735595213	-14.137273493960436	37.81143892665206	-0.76933226039353	0.39159727261993366	0.8632615772786305	-1.2771517715421432	153.02348299750187	-0.76933226039353	0.39159727261993366	0.8632615772786305	-1.2771517715421432	153.02348299750187	0.08386123960890085	0.15873498154838583	0.1795257693923295	-14.917464066879841	62.15206918298243
7382812500.0	7.3828125	0.1724949736809409	0.12875299591510858	0.21524834471443552	-13.341203592761486	36.738245994931106	-0.7397977277264236	0.4365676573926945	0.8590064012744751	-1.32007199630127	149.4543973992878	-0.7397977277264236	0.4365676573926945	0.8590064012744751	-1.32007199630127	149.4543973992878	0.1035289575300063	0.1712835243685582	0.20014067744305333	-13.973292690676175	58.849961654092255
7390625000.0	7.390625	0.19086172999406703	0.13496437170566078	0.2337596663375269	-12.624608426199872	35.26533992114782	-0.7075873520353694	0.4789949925807344	0.8544682929622629	-1.3660809630664341	145.9043121131025	-0.7075873520353694	0.4789949925807344	0.8544682929622629	-1.3660809630664341	145.9043121131025	0.12460767528405065	0.18142247530504219	0.22009358756107378	-13.147852209124746	55.51727853308163
7398437500.0	7.3984375	0.20999586607883225	0.13895902946194116	0.2518092048341432	-11.97856796783489	33.49351049239938	-0.6729726038167817	0.5187328861020929	0.8496916691434286	-1.414772795884319	142.37466515318945	-0.6729726038167817	0.5187328861020929	0.8496916691434286	-1.414772795884319	142.37466515318945	0.14679658419388059	0.18903427586159283	0.23933907867606544	-12.419727701968137	52.16849228720036
7406250000.0	7.40625	0.22963205795672736	0.14069269437761944	0.26930524742877926	-11.39510368504418	31.49528140523161	-0.6362271396636898	0.5556703803445554	0.8447215782948267	-1.4657282336745212	138.86656862595208	-0.6362271396636898	0.5556703803445554	0.8447215782948267	-1.4657282336745212	138.86656862595208	0.1697909946452973	0.19404199985958903	0.25783963925693837	-11.773006302321408	48.81336496614597
