frequency_hz,s11_mag,s11_db,s11_phase_deg,s21_mag,s21_db,s21_phase_deg,s12_mag,s12_db,s12_phase_deg,s22_mag,s22_db,s22_phase_deg
4000000000.0,0.9874624419803665,-0.10958827455403697,0.8394926009997338,0.010812922669790576,-39.321138058390005,-0.8464922416781089,0.010812922669790576,-39.321138058390005,-0.8464922416781089,0.9874379728043056,-0.10980351230599575,0.840397738665778
4006006006.0060062,0.9874022273265943,-0.11011794916470771,0.835554136586761,0.010905119215922875,-39.24739164611744,-0.8506225057750231,0.010905119215922875,-39.24739164611744,-0.8506225057750231,0.9873778564923056,-0.11033233493734625,0.8364439178707826
4012012012.012012,0.9873417450041363,-0.11065001082480085,0.8316117856070412,0.01099814953276907,-39.17360759740178,-0.8547541994815091,0.01099814953276907,-39.17360759740178,-0.8547541994815091,0.9873174744087553,-0.11086352788219259,0.8324861996900618
4018018018.0180182,0.9872809925998445,-0.11118448120138798,0.8276655173152963,0.011092024041300046,-39.09978395571577,-0.858887364465661,0.011092024041300046,-39.09978395571577,-0.858887364465661,0.9872568241992258,-0.11139711228773842,0.8285245540327881
4024024024.024024,0.9872199676667064,-0.11172138226676395,0.8237153006272883,0.011186753323894672,-39.025918766498066,-0.8630220426211056,0.011186753323894672,-39.025918766498066,-0.8630220426211056,0.9871959034762422,-0.11193310959905153,0.8245589504768855
4030030030.0300303,0.9871586677232033,-0.11226073630424693,0.819761104115065,0.011282348127253372,-38.9520100769447,-0.8671582760759448,0.011282348127253372,-38.9520100769447,-0.8671582760759448,0.9871347098186688,-0.11247154156462313,0.8205893582643904
4036036036.036036,0.987097090252662,-0.11280256591403803,0.81580289600211,0.01137881936537219,-38.87805593580222,-0.8712961072016113,0.01137881936537219,-38.87805593580222,-0.8712961072016113,0.9870732407710556,-0.11301243024227033,0.8166157462967423
4042042042.0420423,0.9870352327025919,-0.11334689401921992,0.8118406441584193,0.011476178122578107,-38.80405439316276,-0.8754355786219206,0.011476178122578107,-38.80405439316276,-0.8754355786219206,0.987011493842999,-0.11355579800492008,0.8126380831299695
4048048048.048048,0.9869730924839979,-0.11389374387196276,0.8078743160954859,0.011574435656628069,-38.73000350026028,-0.8795767332221834,0.011574435656628069,-38.73000350026028,-0.8795767332221834,0.9869494665084744,-0.11410166754664175,0.8086563369698145
4054054054.0540543,0.9869106669706825,-0.1144431390598409,0.803903878961202,0.011673603401871124,-38.65590130926947,-0.883719614158299,0.011673603401871124,-38.65590130926947,-0.883719614158299,0.9868871562051458,-0.11465006188888699,0.804670475666747
4060060060.06006,0.9868479534985385,-0.11499510351222848,0.7999292995346556,0.011773692972477687,-38.58174587310533,-0.8878642648660796,0.011773692972477687,-38.58174587310533,-0.8878642648660796,0.9868245603336728,-0.11520100438675926,0.8006804667109312
4066066066.0660663,0.9867849493648088,-0.11554966150699059,0.7959505442208621,0.011874716165735884,-38.50753524522464,-0.8920107290705366,0.011874716165735884,-38.50753524522464,-0.8920107290705366,0.9867616762569925,-0.11575451873550666,0.7966862772270515
4072072072.072072,0.986721651827348,-0.1161068376771664,0.7919675790453656,0.011976684965416765,-38.43326747942891,-0.8961590507953395,0.011976684965416765,-38.43326747942891,-0.8961590507953395,0.9866985012995864,-0.1163106289771495,0.7926878739690906
4078078078.0780783,0.9866580581038443,-0.11666665701800326,0.7879803696487818,0.012079611545210514,-38.35894062966875,-0.9003092743723061,0.012079611545210514,-38.35894062966875,-0.9003092743723061,0.9866350327467324,-0.11686935950724617,0.7886852233149855
4084084084.084084,0.9865941653710487,-0.11722914489393604,0.7839888812812125,0.012183508272235133,-38.28455274984928,-0.90446144445106,0.012183508272235133,-38.28455274984928,-0.90446144445106,0.9865712678437334,-0.11743073508187116,0.784678291261209
4090090090.0900903,0.9865299707639548,-0.11779432704599864,0.7799930787965812,0.012288387710618735,-38.21010189363737,-0.9086156060086862,0.012288387710618735,-38.21010189363737,-0.9086156060086862,0.9865072037951358,-0.11799478082468415,0.7806670434172343
4096096096.096096,0.986465471374997,-0.11836222959908549,0.7759929266468393,0.012394262625158282,-38.13558611426955,-0.9127718043596337,0.012394262625158282,-38.13558611426955,-0.9127718043596337,0.9864428377639167,-0.11856152223427971,0.776651444999922
4102102102.1021023,0.9864006642531853,-0.11893287906977554,0.7719883888761115,0.012501145985055686,-38.06100346436146,-0.9169300851655349,0.012501145985055686,-38.06100346436146,-0.9169300851655349,0.9863781668706645,-0.1191309851916039,0.7726314608277816
4108108108.108108,0.9863355464032632,-0.11950630237395768,0.7679794291146883,0.012609050967733723,-37.98635199571805,-0.9210904944453386,0.012609050967733723,-37.98635199571805,-0.9210904944453386,0.9863131881927324,-0.11970319596760896,0.7686070553151506
4114114114.1141143,0.9862701147848076,-0.12008252683496902,0.7639660105729201,0.012717990962732944,-37.911629759145306,-0.9252530785853683,0.012717990962732944,-37.911629759145306,-0.9252530785853683,0.9862478987633756,-0.12027818123106415,0.7645781924662443
4120120120.12012,0.9862043663113342,-0.12066158019170029,0.7599480960350389,0.012827979575692705,-37.83683480426237,-0.9294178843496429,0.012827979575692705,-37.83683480426237,-0.9294178843496429,0.9861822955708581,-0.12085596805663437,0.7605448358691324
