candidate,cell,status,error_class,failed_step,elapsed_s,run_id,profile_id,pipeline_id,target_profile_id,score_version,notes,project_id,round_id,candidate_id,source,target_profile,s21_5g_db,s21_6g_db,s21_7g_db,s21_8g_db,s21_9g_db,passband_min_s21_db,passband_ripple_db,worst_s11_6_8_db,worst_s22_6_8_db,margin_s21_5g_db,margin_s21_6g_db,margin_s21_8g_db,margin_passband_min_s21_db,margin_passband_ripple_db,margin_worst_s11_6_8_db,margin_worst_s22_6_8_db,run_dir
pixel_qr16_fr4_210um_r21_01_r19high_slot_g0p12,pixel_qr16_fr4_210um_r21_01_r19high_slot_g0p12_mm_coords,TUNE,,,36.142,pixel_qr_bpf_fr4_210um_manual_pixel_qr16_fr4_210um_r21_01_r19high_slot_g0p12_home_20260802_092916,home,pixel_qr_bpf_fr4_210um_home_r21_subcell_combo_1to10,fr4_25db_rl6,fr4_i7_score_v1,R21 two-level QR subcell combo; base=pixel_qr16_fr4_210um_r20_08_r19slot_slot_r10c05_g0p105 (r19high: R20 high-side best based on the R19 safe slot topology); op=r19high_slot_g0p12; slightly wider inner slot on high-side best base. First-level 16x16 QR mask/via/geometry are retained from the measured R20 base; second-level stub/pad/slot maps are explicit six-channel surrogate inputs. S21 remains primary feedback; S11/S22 remain low-weight auxiliary targets.,pixel_qr_bpf_fr4_210um,manual,pixel_qr16_fr4_210um_r21_01_r19high_slot_g0p12,D:\OneDrive\4.Code\SIM\projects\pixel_qr_bpf_fr4_210um\results\pixel_qr_bpf_fr4_210um_r21_subcell_combo_1to10\pixel_qr16_fr4_210um_r21_01_r19high_slot_g0p12_mm_coords_rfpro.csv,fr4_25db_rl6,-17.14,-4.78,-2.18,-2.07,-17.05,-4.78,4.02,-2.42,-2.43,-7.86,0.22,2.93,0.22,-0.02,-3.58,-3.57,D:\OneDrive\4.Code\SIM\projects\pixel_qr_bpf_fr4_210um\results\pixel_qr_bpf_fr4_210um_r21_subcell_combo_1to10\runs\pixel_qr_bpf_fr4_210um_manual_pixel_qr16_fr4_210um_r21_01_r19high_slot_g0p12_home_20260802_092916
pixel_qr16_fr4_210um_r21_03_r19high_slot_pad_r11,pixel_qr16_fr4_210um_r21_03_r19high_slot_pad_r11_mm_coords,TUNE,,,34.7,pixel_qr_bpf_fr4_210um_manual_pixel_qr16_fr4_210um_r21_03_r19high_slot_pad_r11_home_20260802_092636,home,pixel_qr_bpf_fr4_210um_home_r21_subcell_combo_1to10,fr4_25db_rl6,fr4_i7_score_v1,R21 two-level QR subcell combo; base=pixel_qr16_fr4_210um_r20_08_r19slot_slot_r10c05_g0p105 (r19high: R20 high-side best based on the R19 safe slot topology); op=r19high_slot_pad_r11; high-side slot plus minimum remote pad. First-level 16x16 QR mask/via/geometry are retained from the measured R20 base; second-level stub/pad/slot maps are explicit six-channel surrogate inputs. S21 remains primary feedback; S11/S22 remain low-weight auxiliary targets.,pixel_qr_bpf_fr4_210um,manual,pixel_qr16_fr4_210um_r21_03_r19high_slot_pad_r11,D:\OneDrive\4.Code\SIM\projects\pixel_qr_bpf_fr4_210um\results\pixel_qr_bpf_fr4_210um_r21_subcell_combo_1to10\pixel_qr16_fr4_210um_r21_03_r19high_slot_pad_r11_mm_coords_rfpro.csv,fr4_25db_rl6,-17.23,-5.05,-2.13,-1.64,-16.25,-5.05,4.30,-2.24,-2.23,-7.77,-0.05,3.36,-0.05,-0.30,-3.76,-3.77,D:\OneDrive\4.Code\SIM\projects\pixel_qr_bpf_fr4_210um\results\pixel_qr_bpf_fr4_210um_r21_subcell_combo_1to10\runs\pixel_qr_bpf_fr4_210um_manual_pixel_qr16_fr4_210um_r21_03_r19high_slot_pad_r11_home_20260802_092636
pixel_qr16_fr4_210um_r21_04_r19high_slot_pad_r12,pixel_qr16_fr4_210um_r21_04_r19high_slot_pad_r12_mm_coords,TUNE,,,41.534,pixel_qr_bpf_fr4_210um_manual_pixel_qr16_fr4_210um_r21_04_r19high_slot_pad_r12_home_20260802_092834,home,pixel_qr_bpf_fr4_210um_home_r21_subcell_combo_1to10,fr4_25db_rl6,fr4_i7_score_v1,R21 two-level QR subcell combo; base=pixel_qr16_fr4_210um_r20_08_r19slot_slot_r10c05_g0p105 (r19high: R20 high-side best based on the R19 safe slot topology); op=r19high_slot_pad_r12; high-side slot plus far weak pad. First-level 16x16 QR mask/via/geometry are retained from the measured R20 base; second-level stub/pad/slot maps are explicit six-channel surrogate inputs. S21 remains primary feedback; S11/S22 remain low-weight auxiliary targets.,pixel_qr_bpf_fr4_210um,manual,pixel_qr16_fr4_210um_r21_04_r19high_slot_pad_r12,D:\OneDrive\4.Code\SIM\projects\pixel_qr_bpf_fr4_210um\results\pixel_qr_bpf_fr4_210um_r21_subcell_combo_1to10\pixel_qr16_fr4_210um_r21_04_r19high_slot_pad_r12_mm_coords_rfpro.csv,fr4_25db_rl6,-17.28,-5.04,-2.15,-1.76,-16.52,-5.04,4.29,-2.24,-2.26,-7.72,-0.04,3.24,-0.04,-0.29,-3.76,-3.74,D:\OneDrive\4.Code\SIM\projects\pixel_qr_bpf_fr4_210um\results\pixel_qr_bpf_fr4_210um_r21_subcell_combo_1to10\runs\pixel_qr_bpf_fr4_210um_manual_pixel_qr16_fr4_210um_r21_04_r19high_slot_pad_r12_home_20260802_092834
pixel_qr16_fr4_210um_r21_07_r19stub_l0p122,pixel_qr16_fr4_210um_r21_07_r19stub_l0p122_mm_coords,TUNE,,,37.935,pixel_qr_bpf_fr4_210um_manual_pixel_qr16_fr4_210um_r21_07_r19stub_l0p122_home_20260802_092520,home,pixel_qr_bpf_fr4_210um_home_r21_subcell_combo_1to10,fr4_25db_rl6,fr4_i7_score_v1,R21 two-level QR subcell combo; base=pixel_qr16_fr4_210um_r20_01_r19slot_stub_r10c05_l0p105_w0p105 (r19stub: R20 safest high-side stub based on the R19 safe slot topology); op=r19stub_l0p122; intermediate stub length between R20 short and medium. First-level 16x16 QR mask/via/geometry are retained from the measured R20 base; second-level stub/pad/slot maps are explicit six-channel surrogate inputs. S21 remains primary feedback; S11/S22 remain low-weight auxiliary targets.,pixel_qr_bpf_fr4_210um,manual,pixel_qr16_fr4_210um_r21_07_r19stub_l0p122,D:\OneDrive\4.Code\SIM\projects\pixel_qr_bpf_fr4_210um\results\pixel_qr_bpf_fr4_210um_r21_subcell_combo_1to10\pixel_qr16_fr4_210um_r21_07_r19stub_l0p122_mm_coords_rfpro.csv,fr4_25db_rl6,-17.26,-5.01,-2.18,-1.71,-16.41,-5.01,4.25,-2.27,-2.27,-7.74,-0.01,3.29,-0.01,-0.25,-3.73,-3.73,D:\OneDrive\4.Code\SIM\projects\pixel_qr_bpf_fr4_210um\results\pixel_qr_bpf_fr4_210um_r21_subcell_combo_1to10\runs\pixel_qr_bpf_fr4_210um_manual_pixel_qr16_fr4_210um_r21_07_r19stub_l0p122_home_20260802_092520
pixel_qr16_fr4_210um_r21_08_r19stub_w0p111,pixel_qr16_fr4_210um_r21_08_r19stub_w0p111_mm_coords,TUNE,,,29.65,pixel_qr_bpf_fr4_210um_manual_pixel_qr16_fr4_210um_r21_08_r19stub_w0p111_home_20260802_092450,home,pixel_qr_bpf_fr4_210um_home_r21_subcell_combo_1to10,fr4_25db_rl6,fr4_i7_score_v1,R21 two-level QR subcell combo; base=pixel_qr16_fr4_210um_r20_01_r19slot_stub_r10c05_l0p105_w0p105 (r19stub: R20 safest high-side stub based on the R19 safe slot topology); op=r19stub_w0p111; minimum-length mildly wider stub within the 4 mil spacing guard. First-level 16x16 QR mask/via/geometry are retained from the measured R20 base; second-level stub/pad/slot maps are explicit six-channel surrogate inputs. S21 remains primary feedback; S11/S22 remain low-weight auxiliary targets.,pixel_qr_bpf_fr4_210um,manual,pixel_qr16_fr4_210um_r21_08_r19stub_w0p111,D:\OneDrive\4.Code\SIM\projects\pixel_qr_bpf_fr4_210um\results\pixel_qr_bpf_fr4_210um_r21_subcell_combo_1to10\pixel_qr16_fr4_210um_r21_08_r19stub_w0p111_mm_coords_rfpro.csv,fr4_25db_rl6,-17.13,-4.90,-2.06,-1.73,-16.20,-4.90,4.16,-2.33,-2.34,-7.87,0.10,3.27,0.10,-0.16,-3.67,-3.66,D:\OneDrive\4.Code\SIM\projects\pixel_qr_bpf_fr4_210um\results\pixel_qr_bpf_fr4_210um_r21_subcell_combo_1to10\runs\pixel_qr_bpf_fr4_210um_manual_pixel_qr16_fr4_210um_r21_08_r19stub_w0p111_home_20260802_092450
pixel_qr16_fr4_210um_r21_09_r19stub_slot_r11,pixel_qr16_fr4_210um_r21_09_r19stub_slot_r11_mm_coords,TUNE,,,43.552,pixel_qr_bpf_fr4_210um_manual_pixel_qr16_fr4_210um_r21_09_r19stub_slot_r11_home_20260802_092750,home,pixel_qr_bpf_fr4_210um_home_r21_subcell_combo_1to10,fr4_25db_rl6,fr4_i7_score_v1,R21 two-level QR subcell combo; base=pixel_qr16_fr4_210um_r20_01_r19slot_stub_r10c05_l0p105_w0p105 (r19stub: R20 safest high-side stub based on the R19 safe slot topology); op=r19stub_slot_r11; safe stub plus remote slot. First-level 16x16 QR mask/via/geometry are retained from the measured R20 base; second-level stub/pad/slot maps are explicit six-channel surrogate inputs. S21 remains primary feedback; S11/S22 remain low-weight auxiliary targets.,pixel_qr_bpf_fr4_210um,manual,pixel_qr16_fr4_210um_r21_09_r19stub_slot_r11,D:\OneDrive\4.Code\SIM\projects\pixel_qr_bpf_fr4_210um\results\pixel_qr_bpf_fr4_210um_r21_subcell_combo_1to10\pixel_qr16_fr4_210um_r21_09_r19stub_slot_r11_mm_coords_rfpro.csv,fr4_25db_rl6,-17.12,-4.70,-2.22,-2.06,-17.00,-4.70,3.94,-2.47,-2.50,-7.88,0.30,2.94,0.30,0.06,-3.53,-3.50,D:\OneDrive\4.Code\SIM\projects\pixel_qr_bpf_fr4_210um\results\pixel_qr_bpf_fr4_210um_r21_subcell_combo_1to10\runs\pixel_qr_bpf_fr4_210um_manual_pixel_qr16_fr4_210um_r21_09_r19stub_slot_r11_home_20260802_092750
pixel_qr16_fr4_210um_r21_10_r19stub_pad_r11,pixel_qr16_fr4_210um_r21_10_r19stub_pad_r11_mm_coords,TUNE,,,38.081,pixel_qr_bpf_fr4_210um_manual_pixel_qr16_fr4_210um_r21_10_r19stub_pad_r11_home_20260802_092558,home,pixel_qr_bpf_fr4_210um_home_r21_subcell_combo_1to10,fr4_25db_rl6,fr4_i7_score_v1,R21 two-level QR subcell combo; base=pixel_qr16_fr4_210um_r20_01_r19slot_stub_r10c05_l0p105_w0p105 (r19stub: R20 safest high-side stub based on the R19 safe slot topology); op=r19stub_pad_r11; safe stub plus minimum remote pad. First-level 16x16 QR mask/via/geometry are retained from the measured R20 base; second-level stub/pad/slot maps are explicit six-channel surrogate inputs. S21 remains primary feedback; S11/S22 remain low-weight auxiliary targets.,pixel_qr_bpf_fr4_210um,manual,pixel_qr16_fr4_210um_r21_10_r19stub_pad_r11,D:\OneDrive\4.Code\SIM\projects\pixel_qr_bpf_fr4_210um\results\pixel_qr_bpf_fr4_210um_r21_subcell_combo_1to10\pixel_qr16_fr4_210um_r21_10_r19stub_pad_r11_mm_coords_rfpro.csv,fr4_25db_rl6,-17.26,-5.12,-2.08,-1.69,-16.38,-5.12,4.37,-2.21,-2.19,-7.74,-0.12,3.31,-0.12,-0.37,-3.79,-3.81,D:\OneDrive\4.Code\SIM\projects\pixel_qr_bpf_fr4_210um\results\pixel_qr_bpf_fr4_210um_r21_subcell_combo_1to10\runs\pixel_qr_bpf_fr4_210um_manual_pixel_qr16_fr4_210um_r21_10_r19stub_pad_r11_home_20260802_092558
pixel_qr16_fr4_210um_r21_15_r16slot_g0p12,pixel_qr16_fr4_210um_r21_15_r16slot_g0p12_mm_coords,TUNE,,,37.958,pixel_qr_bpf_fr4_210um_manual_pixel_qr16_fr4_210um_r21_15_r16slot_g0p12_home_20260802_092711,home,pixel_qr_bpf_fr4_210um_home_r21_subcell_combo_1to10,fr4_25db_rl6,fr4_i7_score_v1,R21 two-level QR subcell combo; base=pixel_qr16_fr4_210um_r20_18_r16best_slot_r11c05_g0p105 (r16slot: R20 balanced R16 slot sample with good high-side average); op=r16slot_g0p12; slightly wider remote slot on R16 base. First-level 16x16 QR mask/via/geometry are retained from the measured R20 base; second-level stub/pad/slot maps are explicit six-channel surrogate inputs. S21 remains primary feedback; S11/S22 remain low-weight auxiliary targets.,pixel_qr_bpf_fr4_210um,manual,pixel_qr16_fr4_210um_r21_15_r16slot_g0p12,D:\OneDrive\4.Code\SIM\projects\pixel_qr_bpf_fr4_210um\results\pixel_qr_bpf_fr4_210um_r21_subcell_combo_1to10\pixel_qr16_fr4_210um_r21_15_r16slot_g0p12_mm_coords_rfpro.csv,fr4_25db_rl6,-17.37,-5.14,-2.10,-1.84,-16.67,-5.14,4.38,-2.19,-2.19,-7.63,-0.14,3.16,-0.14,-0.38,-3.81,-3.81,D:\OneDrive\4.Code\SIM\projects\pixel_qr_bpf_fr4_210um\results\pixel_qr_bpf_fr4_210um_r21_subcell_combo_1to10\runs\pixel_qr_bpf_fr4_210um_manual_pixel_qr16_fr4_210um_r21_15_r16slot_g0p12_home_20260802_092711
