candidate,source
tx_band1_mcfil_alumina_manual_ports,projects\RFSOC_RF\hfss_runs\tx_band1_mcfil_alumina_manual_ports_bb_14_23g\tx_band1_mcfil_alumina_manual_ports_trace.csv
