candidate,predicted_tx_score,parent,parent_tx_score,min_gap_mm,length_delta_mm,gap_delta_mm,width_delta_mm,params_json,layout_json
tx_band1_mcfil_r8_cnn023_rand17,33.038,tx_band1_mcfil_r2_cnn002_len_p085_gap_relax006,25.235,0.054939,0.099908;0.094441;0.10321;0.095392;0.086581,-0.009655;-0.02011;-0.030778;-0.017789;-0.002105,-0.007938;-0.004971;0.000957;-0.000991;-0.002327,projects\RFSOC_RF\layouts\tx_band1_mcfil_iter\round8\tx_band1_mcfil_r8_cnn023_rand17_params.json,projects\RFSOC_RF\layouts\tx_band1_mcfil_iter\round8\tx_band1_mcfil_r8_cnn023_rand17_layout.json
tx_band1_mcfil_r8_cnn003_outer_gap_stronger_width_m006,18.159,tx_band1_mcfil_r2_cnn002_len_p085_gap_relax006,25.235,0.054594,0.097;0.097;0.097;0.097;0.097,-0.01;-0.012;-0.02;-0.012;-0.01,-0.006;-0.003;0;-0.003;-0.006,projects\RFSOC_RF\layouts\tx_band1_mcfil_iter\round8\tx_band1_mcfil_r8_cnn003_outer_gap_stronger_width_m006_params.json,projects\RFSOC_RF\layouts\tx_band1_mcfil_iter\round8\tx_band1_mcfil_r8_cnn003_outer_gap_stronger_width_m006_layout.json
tx_band1_mcfil_r8_cnn002_match_width_m010,16.587,tx_band1_mcfil_r2_cnn002_len_p085_gap_relax006,25.235,0.060594,0.097;0.097;0.097;0.097;0.097,-0.004;-0.012;-0.02;-0.012;-0.004,-0.01;-0.004;0;-0.004;-0.01,projects\RFSOC_RF\layouts\tx_band1_mcfil_iter\round8\tx_band1_mcfil_r8_cnn002_match_width_m010_params.json,projects\RFSOC_RF\layouts\tx_band1_mcfil_iter\round8\tx_band1_mcfil_r8_cnn002_match_width_m010_layout.json
tx_band1_mcfil_r8_cnn001_match_width_m006,15.973,tx_band1_mcfil_r2_cnn002_len_p085_gap_relax006,25.235,0.060594,0.097;0.097;0.097;0.097;0.097,-0.004;-0.012;-0.02;-0.012;-0.004,-0.006;-0.003;0;-0.003;-0.006,projects\RFSOC_RF\layouts\tx_band1_mcfil_iter\round8\tx_band1_mcfil_r8_cnn001_match_width_m006_params.json,projects\RFSOC_RF\layouts\tx_band1_mcfil_iter\round8\tx_band1_mcfil_r8_cnn001_match_width_m006_layout.json
tx_band1_mcfil_r8_cnn010_rand04,5.165,tx_band1_mcfil_r2_cnn002_len_p085_gap_relax006,25.235,0.055787,0.092429;0.094723;0.107272;0.100205;0.0868,-0.007616;-0.021958;-0.023659;-0.008871;-0.008807,-0.002025;-0.00385;-0.000359;-0.002464;-0.000512,projects\RFSOC_RF\layouts\tx_band1_mcfil_iter\round8\tx_band1_mcfil_r8_cnn010_rand04_params.json,projects\RFSOC_RF\layouts\tx_band1_mcfil_iter\round8\tx_band1_mcfil_r8_cnn010_rand04_layout.json
tx_band1_mcfil_r8_cnn031_rand25,4.858,tx_band1_mcfil_r2_cnn002_len_p085_gap_relax006,25.235,0.064452,0.096188;0.09594;0.108308;0.103196;0.099257,-0.000142;-0.006282;-0.016183;-0.010984;0.000662,-0.00939;-0.002826;0.001301;0.001097;-0.004617,projects\RFSOC_RF\layouts\tx_band1_mcfil_iter\round8\tx_band1_mcfil_r8_cnn031_rand25_params.json,projects\RFSOC_RF\layouts\tx_band1_mcfil_iter\round8\tx_band1_mcfil_r8_cnn031_rand25_layout.json
tx_band1_mcfil_r8_cnn033_rand27,4.748,tx_band1_mcfil_r2_cnn002_len_p085_gap_relax006,25.235,0.055711,0.094936;0.097109;0.112611;0.100617;0.100437,0.001261;-0.014171;-0.027523;-0.018122;-0.008883,-0.005515;-0.002814;-0.000626;0.000156;-0.005528,projects\RFSOC_RF\layouts\tx_band1_mcfil_iter\round8\tx_band1_mcfil_r8_cnn033_rand27_params.json,projects\RFSOC_RF\layouts\tx_band1_mcfil_iter\round8\tx_band1_mcfil_r8_cnn033_rand27_layout.json
tx_band1_mcfil_r8_cnn029_rand23,2.984,tx_band1_mcfil_r2_cnn002_len_p085_gap_relax006,25.235,0.063184,0.098489;0.099032;0.112088;0.107784;0.090443,0.001007;-0.009604;-0.020815;-0.021775;-0.00141,-0.00472;-0.003876;0.000781;-0.002996;-0.000278,projects\RFSOC_RF\layouts\tx_band1_mcfil_iter\round8\tx_band1_mcfil_r8_cnn029_rand23_params.json,projects\RFSOC_RF\layouts\tx_band1_mcfil_iter\round8\tx_band1_mcfil_r8_cnn029_rand23_layout.json
