candidate,cell,notes,source,target_profile,status,s21_5g_db,s21_6g_db,s21_7g_db,s21_8g_db,s21_9g_db,passband_min_s21_db,passband_ripple_db,worst_s11_6_8_db,worst_s22_6_8_db
folded_sir_l1_r1_zup_l3210,folded_sir_l1_r1_zup_l3210_mm_coords,"L1 reference rerun of r1_zup_l3210; substrate3 FR4 h=0.210 mm, 50-ohm feed width approx 0.391 mm",E:\OneDrive\4.Code\PICO\RP2350\RP2350_PIO_TRIG\RP2350_TRIGRP2350_TRIG\SIM\ADS\results\folded_sir_bpf_l1_round1\folded_sir_l1_r1_zup_l3210_mm_coords_rfpro.csv,fr4_25db,TUNE,-33.43,-42.89,-41.42,-42.93,-43.59,-52.13,11.24,-0.17,-0.16
folded_sir_l1_r1_zup_h160,folded_sir_l1_r1_zup_h160_mm_coords,"L1 reference rerun of r1_zup_h160; substrate3 FR4 h=0.210 mm, 50-ohm feed width approx 0.391 mm",E:\OneDrive\4.Code\PICO\RP2350\RP2350_PIO_TRIG\RP2350_TRIGRP2350_TRIG\SIM\ADS\results\folded_sir_bpf_l1_round1\folded_sir_l1_r1_zup_h160_mm_coords_rfpro.csv,fr4_25db,TUNE,-36.77,-29.43,-42.93,-44.23,-45.00,-56.01,26.58,-0.17,-0.17
folded_sir_l1_r1_zup_combo,folded_sir_l1_r1_zup_combo_mm_coords,"L1 reference rerun of r1_zup_combo; substrate3 FR4 h=0.210 mm, 50-ohm feed width approx 0.391 mm",E:\OneDrive\4.Code\PICO\RP2350\RP2350_PIO_TRIG\RP2350_TRIGRP2350_TRIG\SIM\ADS\results\folded_sir_bpf_l1_round1\folded_sir_l1_r1_zup_combo_mm_coords_rfpro.csv,fr4_25db,TUNE,-32.56,-15.94,-42.26,-43.07,-43.83,-54.54,41.80,-0.18,-0.18
folded_sir_l1_r1_s2_018,folded_sir_l1_r1_s2_018_mm_coords,"L1 reference rerun of r1_s2_018; substrate3 FR4 h=0.210 mm, 50-ohm feed width approx 0.391 mm",E:\OneDrive\4.Code\PICO\RP2350\RP2350_PIO_TRIG\RP2350_TRIGRP2350_TRIG\SIM\ADS\results\folded_sir_bpf_l1_round1\folded_sir_l1_r1_s2_018_mm_coords_rfpro.csv,fr4_25db,TUNE,-32.66,-36.05,-36.91,-38.61,-39.51,-38.61,3.12,-0.17,-0.16
folded_sir_l1_r1_short_main,folded_sir_l1_r1_short_main_mm_coords,"L1 reference rerun of r1_short_main; substrate3 FR4 h=0.210 mm, 50-ohm feed width approx 0.391 mm",E:\OneDrive\4.Code\PICO\RP2350\RP2350_PIO_TRIG\RP2350_TRIGRP2350_TRIG\SIM\ADS\results\folded_sir_bpf_l1_round1\folded_sir_l1_r1_short_main_mm_coords_rfpro.csv,fr4_25db,TUNE,-31.47,-39.14,-42.07,-44.41,-45.52,-44.41,5.29,-0.14,-0.14
folded_sir_l1_r1_wide_combo,folded_sir_l1_r1_wide_combo_mm_coords,"L1 reference rerun of r1_wide_combo; substrate3 FR4 h=0.210 mm, 50-ohm feed width approx 0.391 mm",E:\OneDrive\4.Code\PICO\RP2350\RP2350_PIO_TRIG\RP2350_TRIGRP2350_TRIG\SIM\ADS\results\folded_sir_bpf_l1_round1\folded_sir_l1_r1_wide_combo_mm_coords_rfpro.csv,fr4_25db,TUNE,-27.64,-47.34,-41.16,-41.91,-43.10,-51.95,39.55,-0.18,-0.19
