frequency_hz,s11_mag,s11_db,s11_phase_deg,s21_mag,s21_db,s21_phase_deg,s12_mag,s12_db,s12_phase_deg,s22_mag,s22_db,s22_phase_deg
4000000000.0,0.8649118154709736,-1.260563399990935,-0.802948245860445,0.1629528464573149,-15.758760977691646,0.7223105711484971,0.1629528464573149,-15.758760977691646,0.7223105711484971,0.8678268550489452,-1.231338293651936,-0.7664500106436748
4006006006.0060062,0.8620502360291029,-1.2893484980180507,-0.8438998909200333,0.16603379208719762,-15.596070260468743,0.6835250178903359,0.16603379208719762,-15.596070260468743,0.6835250178903359,0.8649655037067432,-1.260024251826222,-0.806363932929396
4012012012.012012,0.8592438012435016,-1.3176718453324023,-0.8854827997016628,0.16907884409096657,-15.438214597819774,0.6442186786146546,0.16907884409096657,-15.438214597819774,0.6442186786146546,0.8621526804704759,-1.2883163444306382,-0.846913175707938
4018018018.0180182,0.8565016537686472,-1.345435882879994,-0.9276855822261576,0.172079420242126,-15.285421316250751,0.6044049002432391,0.172079420242126,-15.285421316250751,0.6044049002432391,0.8593968359043876,-1.3161249923719445,-0.8880893848999039
4024024024.024024,0.8538330834322525,-1.3725404323442074,-0.9704944984055275,0.17502667133526909,-15.137915331287031,0.5640987246229305,0.17502667133526909,-15.137915331287031,0.5640987246229305,0.8567066042782219,-1.3433577029417851,-0.9298820140456872
4030030030.0300303,0.8512474689550098,-1.3988833276156354,-1.0138933647329105,0.17791153241758356,-14.995917991330046,0.5233169040706743,0.17791153241758356,-14.995917991330046,0.5233169040706743,0.8540907573216169,-1.3699195578892631,-0.9722782178874934
4036036036.036036,0.8487542130916267,-1.424361138637581,-1.0578634773654165,0.18072478050125002,-14.859645881035137,0.48207790469803435,0.18072478050125002,-14.859645881035137,0.48207790469803435,0.8515581514555526,-1.3957137891670994,-1.015262758716938
4042042042.0420423,0.8463626716117532,-1.4488699844038972,-1.102383554515205,0.18345709836162044,-14.72930959534336,0.4404018966749523,0.18345709836162044,-14.72930959534336,0.4404018966749523,0.8491176686642836,-1.4206424422216957,-1.0588179282494716
4048048048.048048,0.8440820767506395,-1.4723064289372856,-1.1474297010004255,0.18609914385449716,-14.605112496559604,0.39831073074476475,0.18609914385449716,-14.605112496559604,0.39831073074476475,0.8467781513556406,-1.4446071242498677,-1.1029234878153797
4054054054.0540543,0.8419214559786529,-1.4945684509131931,-1.1929753976506465,0.18864162401322854,-14.487249467949642,0.3558279004800295,0.18864162401322854,-14.487249467949642,0.3558279004800295,0.8445483317563994,-1.4675098321145086,-1.1475566296100193
4060060060.06006,0.8398895471578964,-1.515556474330793,-1.2389915180014979,0.19107537301862124,-14.37590567819137,0.3129784899690958,0.19107537301862124,-14.37590567819137,0.3129784899690958,0.8424367565970118,-1.489253851669738,-1.1926919616117009
4066066066.0660663,0.8379947113641641,-1.5351744444018207,-1.2854463743453834,0.1933914329783372,-14.27125537162112,0.2697891068428738,0.1933914329783372,-14.27125537162112,0.2697891068428738,0.8404517080490702,-1.509744717193233,-1.2383015185453141
4072072072.072072,0.8362448448428704,-1.5533309297905251,-1.3323057947291235,0.19558113631410692,-14.173460699532239,0.22628780078419497,0.19558113631410692,-14.173460699532239,0.22628780078419497,0.8386011220810292,-1.5288912165819188,-1.2843548009383368
4078078078.0780783,0.8346472917280464,-1.5699402296619729,-1.3795332319106381,0.19763618844120162,-14.082670607787175,0.18250396790310505,0.19763618844120162,-14.082670607787175,0.18250396790310505,0.8368925055834804,-1.5466064250803884,-1.3308188438821038
4084084084.084084,0.8332087592735965,-1.58492346185519,-1.4270899046159693,0.19954874934104555,-13.999019795683322,0.1384682416042538,0.19954874934104555,-13.999019795683322,0.1384682416042538,0.8353328537750755,-1.562808747732578,-1.3776583165784708
4090090090.0900903,0.8319352374161634,-1.5982096070583829,-1.4749349706932666,0.20131151257966703,-13.922627760363648,0.09421237081051748,0.20131151257966703,-13.922627760363648,0.09421237081051748,0.8339285695239168,-1.577422948639939,-1.4248356531302704
4096096096.096096,0.830831924501578,-1.6097364832660475,-1.52302573096571,0.20291778031572277,-13.853597940093422,0.04976908663336089,0.20291778031572277,-13.853597940093422,0.04976908663336089,0.8326853862979946,-1.5903811436259963,-1.4723112143385892
4102102102.1021023,0.829903160956049,-1.619451625154704,-1.5713178617690327,0.20436153287439401,-13.792016968455293,0.005171958789413293,0.20436153287439401,-13.792016968455293,0.005171958789413293,0.8316082964843861,-1.601623732183786,-1.5200434795216953
4108108108.108108,0.8291523725668235,-1.6273130443823938,-1.619765673355032,0.20563749153827282,-13.737954049973904,-0.03954475675163404,0.20563749153827282,-13.737954049973904,-0.03954475675163404,0.8307014867843369,-1.6111002447302814,-1.5679892665958468
4114114114.1141143,0.82858202485533,-1.6332898492077395,-1.6683223905855662,0.20674117332229922,-13.691460465907305,-0.08434627724608518,0.20674117332229922,-13.691460465907305,-0.08434627724608518,0.8299682822973591,-1.6187700822722217,-1.6161039778881747
4120120120.12012,0.8281935897835163,-1.6373627051784998,-1.716940451665891,0.20766893665396788,-13.652569216981522,-0.12919745801518412,0.20766893665396788,-13.652569216981522,-0.12919745801518412,0.8294111007516322,-1.6246031276214303,-1.664341868417288
4126126126.1261263,0.8279875257388454,-1.6395241228433264,-1.7655718201069877,0.20841801706784674,-13.621294807745318,-0.17406296078835756,0.20841801706784674,-13.621294807745318,-0.17406296078835756,0.8290314181236705,-1.628580210244492,-1.7126563327139812
4132132132.132132,0.8279632714064933,-1.639778563318772,-1.8141683046893158,0.20898655223880766,-13.597633175040137,-0.21890742364248642,0.20898655223880766,-13.597633175040137,-0.21890742364248642,0.8288297466240238,-1.6306934105955984,-1.7610002056911285
4138138138.1381383,0.8281192537723755,-1.638142357877383,-1.8626818819493134,0.20937359591400342,-13.581561760868286,-0.26369563061545276,0.20937359591400342,-13.581561760868286,-0.26369563061545276,0.82880562571712,-1.630946194215985,-1.8093260726391245
4144144144.144144,0.8284529101233418,-1.6346434432585273,-1.9110650156354538,0.20957912055137223,-13.573039727755079,-0.3083926790948705,0.20957912055137223,-13.573039727755079,-0.3083926790948705,0.8289576265048894,-1.6293533707903318,-1.85758658314005
4150150150.1501503,0.8289607235376909,-1.6293209198736516,-1.9592709676891122,0.20960400872372223,-13.572008312588382,-0.3529641431429197,0.20960400872372223,-13.572008312588382,-0.3529641431429197,0.829283369449349,-1.6259408785057348,-1.9057347635776722
4156156156.156156,0.8296382710061717,-1.622224445219444,-2.007254095588308,0.20945003359361572,-13.578391312928401,-0.39737623101050074,0.20945003359361572,-13.578391312928401,-0.39737623101050074,0.8297795550544199,-1.6207453992137957,-1.9537243229742653
