candidate,cell,status,error_class,failed_step,elapsed_s,run_id,profile_id,pipeline_id,target_profile_id,score_version,notes,project_id,round_id,candidate_id,source,target_profile,s21_5g_db,s21_6g_db,s21_7g_db,s21_8g_db,s21_9g_db,passband_min_s21_db,passband_ripple_db,worst_s11_6_8_db,worst_s22_6_8_db,margin_s21_5g_db,margin_s21_6g_db,margin_s21_8g_db,margin_passband_min_s21_db,margin_passband_ripple_db,margin_worst_s11_6_8_db,margin_worst_s22_6_8_db,run_dir
i7_fr4_r11b_asym1116,i7_fr4_r11b_asym1116_mm_coords,TUNE,,,74.712,bfp_6_8g_i7_fr4_manual_i7_fr4_r11b_asym1116_home_simads_em_parallel_20260802_132052,home_simads_em_parallel,bfp_6_8g_i7_fr4_home_parallel_round11b_asym_gap_nn_1to10,fr4_25db_rl6,fr4_i7_score_v1,refined-NN rank 1; score 114.708; S21@5/6/8 -26.0278/-2.39977/-4.94332 dB; S11/S22 -4.84581/-4.50367 dB,bfp_6_8g_i7_fr4,manual,i7_fr4_r11b_asym1116,D:\OneDrive\4.Code\SIM\projects\bfp_6_8g_i7_fr4\results\interdigital_7o_fr4_210um_round11b_asym_gap_nn_parallel_1to10\i7_fr4_r11b_asym1116_mm_coords_rfpro.csv,fr4_25db_rl6,-23.46,-1.56,-2.72,-4.56,-44.45,-4.56,3.16,-5.05,-4.61,-1.54,3.44,0.44,0.44,0.84,-0.95,-1.39,D:\OneDrive\4.Code\SIM\projects\bfp_6_8g_i7_fr4\results\interdigital_7o_fr4_210um_round11b_asym_gap_nn_parallel_1to10\runs\bfp_6_8g_i7_fr4_manual_i7_fr4_r11b_asym1116_home_simads_em_parallel_20260802_132052
i7_fr4_r11b_asym1855,i7_fr4_r11b_asym1855_mm_coords,TUNE,,,124.504,bfp_6_8g_i7_fr4_manual_i7_fr4_r11b_asym1855_home_simads_em_parallel_20260802_132052,home_simads_em_parallel,bfp_6_8g_i7_fr4_home_parallel_round11b_asym_gap_nn_1to10,fr4_25db_rl6,fr4_i7_score_v1,refined-NN rank 2; score 113.285; S21@5/6/8 -26.2276/-2.43949/-4.94205 dB; S11/S22 -4.08838/-4.33557 dB,bfp_6_8g_i7_fr4,manual,i7_fr4_r11b_asym1855,D:\OneDrive\4.Code\SIM\projects\bfp_6_8g_i7_fr4\results\interdigital_7o_fr4_210um_round11b_asym_gap_nn_parallel_1to10\i7_fr4_r11b_asym1855_mm_coords_rfpro.csv,fr4_25db_rl6,-26.68,-3.53,-3.62,-4.92,-51.66,-4.92,3.38,-3.80,-3.81,1.68,1.47,0.08,0.08,0.62,-2.20,-2.19,D:\OneDrive\4.Code\SIM\projects\bfp_6_8g_i7_fr4\results\interdigital_7o_fr4_210um_round11b_asym_gap_nn_parallel_1to10\runs\bfp_6_8g_i7_fr4_manual_i7_fr4_r11b_asym1855_home_simads_em_parallel_20260802_132052
i7_fr4_r11b_asym3016,i7_fr4_r11b_asym3016_mm_coords,TUNE,,,114.892,bfp_6_8g_i7_fr4_manual_i7_fr4_r11b_asym3016_home_simads_em_parallel_20260802_132217,home_simads_em_parallel,bfp_6_8g_i7_fr4_home_parallel_round11b_asym_gap_nn_1to10,fr4_25db_rl6,fr4_i7_score_v1,refined-NN rank 3; score 116.862; S21@5/6/8 -25.1078/-2.76561/-4.40911 dB; S11/S22 -4.97783/-5.01951 dB,bfp_6_8g_i7_fr4,manual,i7_fr4_r11b_asym3016,D:\OneDrive\4.Code\SIM\projects\bfp_6_8g_i7_fr4\results\interdigital_7o_fr4_210um_round11b_asym_gap_nn_parallel_1to10\i7_fr4_r11b_asym3016_mm_coords_rfpro.csv,fr4_25db_rl6,-25.91,-2.28,-2.42,-2.82,-48.63,-3.16,1.71,-5.44,-5.35,0.91,2.72,2.18,1.84,2.29,-0.56,-0.65,D:\OneDrive\4.Code\SIM\projects\bfp_6_8g_i7_fr4\results\interdigital_7o_fr4_210um_round11b_asym_gap_nn_parallel_1to10\runs\bfp_6_8g_i7_fr4_manual_i7_fr4_r11b_asym3016_home_simads_em_parallel_20260802_132217
i7_fr4_r11b_asym2817,i7_fr4_r11b_asym2817_mm_coords,TUNE,,,144.661,bfp_6_8g_i7_fr4_manual_i7_fr4_r11b_asym2817_home_simads_em_parallel_20260802_132302,home_simads_em_parallel,bfp_6_8g_i7_fr4_home_parallel_round11b_asym_gap_nn_1to10,fr4_25db_rl6,fr4_i7_score_v1,refined-NN rank 4; score 116.739; S21@5/6/8 -24.9955/-2.44757/-4.87617 dB; S11/S22 -5.18596/-5.07153 dB,bfp_6_8g_i7_fr4,manual,i7_fr4_r11b_asym2817,D:\OneDrive\4.Code\SIM\projects\bfp_6_8g_i7_fr4\results\interdigital_7o_fr4_210um_round11b_asym_gap_nn_parallel_1to10\i7_fr4_r11b_asym2817_mm_coords_rfpro.csv,fr4_25db_rl6,-26.46,-3.23,-3.29,-5.67,-48.73,-5.67,4.19,-3.66,-3.83,1.46,1.77,-0.67,-0.67,-0.19,-2.34,-2.17,D:\OneDrive\4.Code\SIM\projects\bfp_6_8g_i7_fr4\results\interdigital_7o_fr4_210um_round11b_asym_gap_nn_parallel_1to10\runs\bfp_6_8g_i7_fr4_manual_i7_fr4_r11b_asym2817_home_simads_em_parallel_20260802_132302
i7_fr4_r11b_asym0871,i7_fr4_r11b_asym0871_mm_coords,TUNE,,,113.801,bfp_6_8g_i7_fr4_manual_i7_fr4_r11b_asym0871_home_simads_em_parallel_20260802_132422,home_simads_em_parallel,bfp_6_8g_i7_fr4_home_parallel_round11b_asym_gap_nn_1to10,fr4_25db_rl6,fr4_i7_score_v1,refined-NN rank 5; score 116.618; S21@5/6/8 -25.1824/-2.61012/-4.28533 dB; S11/S22 -4.9759/-4.88941 dB,bfp_6_8g_i7_fr4,manual,i7_fr4_r11b_asym0871,D:\OneDrive\4.Code\SIM\projects\bfp_6_8g_i7_fr4\results\interdigital_7o_fr4_210um_round11b_asym_gap_nn_parallel_1to10\i7_fr4_r11b_asym0871_mm_coords_rfpro.csv,fr4_25db_rl6,-23.86,-1.56,-2.56,-4.62,-45.54,-4.62,3.07,-4.95,-4.51,-1.14,3.44,0.38,0.38,0.93,-1.05,-1.49,D:\OneDrive\4.Code\SIM\projects\bfp_6_8g_i7_fr4\results\interdigital_7o_fr4_210um_round11b_asym_gap_nn_parallel_1to10\runs\bfp_6_8g_i7_fr4_manual_i7_fr4_r11b_asym0871_home_simads_em_parallel_20260802_132422
i7_fr4_r11b_asym1770,i7_fr4_r11b_asym1770_mm_coords,TUNE,,,79.212,bfp_6_8g_i7_fr4_manual_i7_fr4_r11b_asym1770_home_simads_em_parallel_20260802_132532,home_simads_em_parallel,bfp_6_8g_i7_fr4_home_parallel_round11b_asym_gap_nn_1to10,fr4_25db_rl6,fr4_i7_score_v1,refined-NN rank 6; score 116.559; S21@5/6/8 -25.0493/-2.64932/-4.10957 dB; S11/S22 -4.80099/-4.91576 dB,bfp_6_8g_i7_fr4,manual,i7_fr4_r11b_asym1770,D:\OneDrive\4.Code\SIM\projects\bfp_6_8g_i7_fr4\results\interdigital_7o_fr4_210um_round11b_asym_gap_nn_parallel_1to10\i7_fr4_r11b_asym1770_mm_coords_rfpro.csv,fr4_25db_rl6,-21.70,-1.60,-2.30,-3.55,-41.33,-3.55,2.09,-4.81,-4.82,-3.30,3.40,1.45,1.45,1.91,-1.19,-1.18,D:\OneDrive\4.Code\SIM\projects\bfp_6_8g_i7_fr4\results\interdigital_7o_fr4_210um_round11b_asym_gap_nn_parallel_1to10\runs\bfp_6_8g_i7_fr4_manual_i7_fr4_r11b_asym1770_home_simads_em_parallel_20260802_132532
i7_fr4_r11b_asym2019,i7_fr4_r11b_asym2019_mm_coords,TUNE,,,134.608,bfp_6_8g_i7_fr4_manual_i7_fr4_r11b_asym2019_home_simads_em_parallel_20260802_132622,home_simads_em_parallel,bfp_6_8g_i7_fr4_home_parallel_round11b_asym_gap_nn_1to10,fr4_25db_rl6,fr4_i7_score_v1,refined-NN rank 7; score 116.513; S21@5/6/8 -25.9666/-2.63544/-4.627 dB; S11/S22 -5.02075/-4.85852 dB,bfp_6_8g_i7_fr4,manual,i7_fr4_r11b_asym2019,D:\OneDrive\4.Code\SIM\projects\bfp_6_8g_i7_fr4\results\interdigital_7o_fr4_210um_round11b_asym_gap_nn_parallel_1to10\i7_fr4_r11b_asym2019_mm_coords_rfpro.csv,fr4_25db_rl6,-24.07,-3.04,-3.64,-3.68,-45.69,-3.68,2.31,-4.50,-4.36,-0.93,1.96,1.32,1.32,1.69,-1.50,-1.64,D:\OneDrive\4.Code\SIM\projects\bfp_6_8g_i7_fr4\results\interdigital_7o_fr4_210um_round11b_asym_gap_nn_parallel_1to10\runs\bfp_6_8g_i7_fr4_manual_i7_fr4_r11b_asym2019_home_simads_em_parallel_20260802_132622
i7_fr4_r11b_asym1758,i7_fr4_r11b_asym1758_mm_coords,TUNE,,,115.129,bfp_6_8g_i7_fr4_manual_i7_fr4_r11b_asym1758_home_simads_em_parallel_20260802_132657,home_simads_em_parallel,bfp_6_8g_i7_fr4_home_parallel_round11b_asym_gap_nn_1to10,fr4_25db_rl6,fr4_i7_score_v1,refined-NN rank 8; score 116.505; S21@5/6/8 -24.9954/-2.53347/-4.76226 dB; S11/S22 -5.25701/-4.95888 dB,bfp_6_8g_i7_fr4,manual,i7_fr4_r11b_asym1758,D:\OneDrive\4.Code\SIM\projects\bfp_6_8g_i7_fr4\results\interdigital_7o_fr4_210um_round11b_asym_gap_nn_parallel_1to10\i7_fr4_r11b_asym1758_mm_coords_rfpro.csv,fr4_25db_rl6,-25.87,-2.24,-3.43,-3.61,-47.44,-3.96,2.15,-4.19,-4.26,0.87,2.76,1.39,1.04,1.85,-1.81,-1.74,D:\OneDrive\4.Code\SIM\projects\bfp_6_8g_i7_fr4\results\interdigital_7o_fr4_210um_round11b_asym_gap_nn_parallel_1to10\runs\bfp_6_8g_i7_fr4_manual_i7_fr4_r11b_asym1758_home_simads_em_parallel_20260802_132657
