candidate,predicted_tx_score,parent,parent_tx_score,min_gap_mm,length_delta_mm,gap_delta_mm,width_delta_mm,params_json,layout_json
tx_band1_mcfil_r3_cnn034_rand28,-123.474,tx_band1_mcfil_r1_cnn002_len_p055_gap_m020,-182.017,0.053365,0.04811;0.06694;0.064158;0.065581;0.058806,-0.007654;-0.022274;-0.030266;-0.018141;-0.011229,-0.010194;0.000144;0.001311;-0.004761;-0.010359,projects\RFSOC_RF\layouts\tx_band1_mcfil_iter\round3\tx_band1_mcfil_r3_cnn034_rand28_params.json,projects\RFSOC_RF\layouts\tx_band1_mcfil_iter\round3\tx_band1_mcfil_r3_cnn034_rand28_layout.json
tx_band1_mcfil_r3_cnn014_rand08,-127.590,tx_band1_mcfil_r1_cnn002_len_p055_gap_m020,-182.017,0.050781,0.05597;0.063897;0.069009;0.05636;0.055727,-0.007223;-0.019986;-0.032585;-0.018288;-0.013813,-0.009916;-0.00175;0.002578;-0.002861;-0.008308,projects\RFSOC_RF\layouts\tx_band1_mcfil_iter\round3\tx_band1_mcfil_r3_cnn014_rand08_params.json,projects\RFSOC_RF\layouts\tx_band1_mcfil_iter\round3\tx_band1_mcfil_r3_cnn014_rand08_layout.json
tx_band1_mcfil_r3_cnn036_rand30,-132.622,tx_band1_mcfil_r1_cnn002_len_p055_gap_m020,-182.017,0.043971,0.058901;0.060807;0.061097;0.063856;0.054415,-0.008315;-0.01689;-0.029836;-0.029686;-0.020623,-0.003919;2.1e-05;-0.001485;-0.000937;-0.011117,projects\RFSOC_RF\layouts\tx_band1_mcfil_iter\round3\tx_band1_mcfil_r3_cnn036_rand30_params.json,projects\RFSOC_RF\layouts\tx_band1_mcfil_iter\round3\tx_band1_mcfil_r3_cnn036_rand30_layout.json
tx_band1_mcfil_r3_cnn013_rand07,-132.980,tx_band1_mcfil_r1_cnn002_len_p055_gap_m020,-182.017,0.042851,0.058475;0.063649;0.06486;0.066003;0.042611,-0.021743;-0.02545;-0.031961;-0.017675;-0.010311,-0.010145;-0.004703;-0.0003;-0.002063;-0.000907,projects\RFSOC_RF\layouts\tx_band1_mcfil_iter\round3\tx_band1_mcfil_r3_cnn013_rand07_params.json,projects\RFSOC_RF\layouts\tx_band1_mcfil_iter\round3\tx_band1_mcfil_r3_cnn013_rand07_layout.json
tx_band1_mcfil_r3_cnn016_rand10,-133.076,tx_band1_mcfil_r1_cnn002_len_p055_gap_m020,-182.017,0.052778,0.046832;0.065105;0.067598;0.056314;0.058943,-0.011816;-0.020068;-0.038743;-0.026763;-0.011332,-0.009648;0.000326;0.001814;-0.003122;-0.007197,projects\RFSOC_RF\layouts\tx_band1_mcfil_iter\round3\tx_band1_mcfil_r3_cnn016_rand10_params.json,projects\RFSOC_RF\layouts\tx_band1_mcfil_iter\round3\tx_band1_mcfil_r3_cnn016_rand10_layout.json
tx_band1_mcfil_r3_cnn027_rand21,-134.826,tx_band1_mcfil_r1_cnn002_len_p055_gap_m020,-182.017,0.043942,0.050817;0.06209;0.062693;0.063731;0.059231,-0.020652;-0.018334;-0.037478;-0.028672;-0.010181,-0.007517;-0.004771;0.002994;-0.004551;-0.005646,projects\RFSOC_RF\layouts\tx_band1_mcfil_iter\round3\tx_band1_mcfil_r3_cnn027_rand21_params.json,projects\RFSOC_RF\layouts\tx_band1_mcfil_iter\round3\tx_band1_mcfil_r3_cnn027_rand21_layout.json
