name,L_mm,tap_mm,Egap_mm,S1_mm,S2_mm,S3_mm,S4_mm,S5_mm,S6_mm,W0_mm,feed_len_mm,feed_taper_len_mm,feed_tip_w_mm,feed_overlap_mm,via_diameter_mm,metal_layer,via_layer,notes
i7_fr4_r12_asym3898,5.54794,1.95871,0.47418,0.12327,0.16889,0.18543,0.18513,0.16834,0.12213,0.36091,3,0.59183,0.18407,0.05672,0.254,cond,pcvia1,refined-NN rank 1; score 117.476; S21@5/6/8 -26.0475/-2.91306/-4.41775 dB; S11/S22 -4.98275/-5.36554 dB
i7_fr4_r12_asym2240,5.54602,1.9545,0.47735,0.12308,0.1684,0.18505,0.18319,0.16524,0.11663,0.36075,3,0.5837,0.18019,0.05448,0.254,cond,pcvia1,refined-NN rank 2; score 117.353; S21@5/6/8 -26.0906/-3.15003/-4.9894 dB; S11/S22 -5.10654/-5.40311 dB
i7_fr4_r12_asym0698,5.54792,1.95692,0.4819,0.12521,0.16965,0.18597,0.18556,0.16468,0.12901,0.36406,3,0.53699,0.1874,0.0574,0.254,cond,pcvia1,refined-NN rank 3; score 117.186; S21@5/6/8 -26.0514/-2.99683/-4.578 dB; S11/S22 -5.03156/-5.23503 dB
i7_fr4_r12_asym3263,5.54276,1.95547,0.47255,0.12599,0.16901,0.18652,0.18594,0.16917,0.11986,0.35895,3,0.53031,0.19168,0.05686,0.254,cond,pcvia1,refined-NN rank 4; score 117.04; S21@5/6/8 -26.0438/-2.76945/-4.5358 dB; S11/S22 -4.96843/-5.31709 dB
i7_fr4_r12_asym0411,5.54505,1.95354,0.47295,0.12227,0.17267,0.18306,0.18173,0.16686,0.12765,0.35859,3,0.58917,0.17754,0.05662,0.254,cond,pcvia1,refined-NN rank 5; score 117.019; S21@5/6/8 -26.0349/-3.23879/-4.56269 dB; S11/S22 -4.94871/-5.33291 dB
i7_fr4_r12_asym1039,5.54373,1.94964,0.46572,0.12732,0.17121,0.18543,0.18352,0.16629,0.12641,0.36011,3,0.55123,0.18226,0.05885,0.254,cond,pcvia1,refined-NN rank 6; score 116.773; S21@5/6/8 -26.0776/-2.93313/-4.49717 dB; S11/S22 -4.88899/-5.30278 dB
i7_fr4_r12_asym2364,5.54762,1.94471,0.47689,0.1222,0.17142,0.18498,0.18371,0.17026,0.12417,0.35644,3,0.56837,0.18191,0.05739,0.254,cond,pcvia1,refined-NN rank 7; score 116.638; S21@5/6/8 -26.0153/-2.94304/-4.46561 dB; S11/S22 -4.81275/-5.35124 dB
i7_fr4_r12_asym2048,5.54625,1.95325,0.4713,0.12354,0.17348,0.18403,0.18451,0.17167,0.11668,0.3611,3,0.61014,0.1798,0.0606,0.254,cond,pcvia1,refined-NN rank 8; score 116.633; S21@5/6/8 -26.0625/-2.14611/-4.16347 dB; S11/S22 -4.7096/-5.18019 dB
