name,substrate,er,h_mm,copper_mm,main_segment_count,section_l_mm,stub_l_mm,main_w_mm,top_stub_w_mm,bottom_stub_w_mm,feed_len_mm,boundary_margin_mm,via_diameter_mm,via_edge_clearance_mm,min_fab_feature_mm,metal_layer,via_layer,notes
ssb_l3_base,FR4_L3_REF,4.6,1.2906,0.035,5,4.096,4.996,0.895,"0.808,0.895,0.821,0.895","0.846,0.813,0.836,0.808,0.813,0.846",2.5,3.0,0.50,0.10,0.1524,cond,pcvia1,"L3 reference schematic dimensions from ADS screenshot; manufacturable baseline; requires DA_SSBFilter1_Step_R_L3 emSetup template"
ssb_l3_len105,FR4_L3_REF,4.6,1.2906,0.035,5,4.301,5.246,0.895,"0.808,0.895,0.821,0.895","0.846,0.813,0.836,0.808,0.813,0.846",2.5,3.0,0.50,0.10,0.1524,cond,pcvia1,"L3 reference length +5%; checks downshift against EM parasitics"
ssb_l3_len110,FR4_L3_REF,4.6,1.2906,0.035,5,4.506,5.496,0.895,"0.808,0.895,0.821,0.895","0.846,0.813,0.836,0.808,0.813,0.846",2.5,3.0,0.50,0.10,0.1524,cond,pcvia1,"L3 reference length +10%; stronger downshift check"
