name,L_mm,tap_mm,Egap_mm,S1_mm,S2_mm,S3_mm,S4_mm,S5_mm,S6_mm,W0_mm,feed_len_mm,feed_taper_len_mm,feed_tip_w_mm,feed_overlap_mm,via_diameter_mm,metal_layer,via_layer,notes
i7_fr4_r8_nn0501,5.55883,1.9543,0.49015,0.11821,0.1712,0.18645,0.18645,0.1712,0.11821,0.36241,3,0.53571,0.17,0.06093,0.254,cond,pcvia1,refined-NN rank 1; score 120.754; S21@5/6/8 -27.3451/-2.48942/-4.04707 dB; S11/S22 -5.717/-5.68451 dB
i7_fr4_r8_nn0290,5.55527,1.95282,0.48398,0.117,0.16809,0.18569,0.18569,0.16809,0.117,0.36492,3,0.60512,0.17,0.06228,0.254,cond,pcvia1,refined-NN rank 2; score 120.726; S21@5/6/8 -26.4851/-2.28658/-4.07358 dB; S11/S22 -5.75292/-5.86669 dB
i7_fr4_r8_nn0243,5.55768,1.96219,0.48795,0.11536,0.17179,0.18836,0.18836,0.17179,0.11536,0.35647,3,0.51188,0.17928,0.06199,0.254,cond,pcvia1,refined-NN rank 3; score 120.388; S21@5/6/8 -27.1816/-2.27042/-4.18366 dB; S11/S22 -5.64484/-5.65555 dB
i7_fr4_r8_nn0447,5.55524,1.94802,0.48822,0.11492,0.17259,0.18602,0.18602,0.17259,0.11492,0.35985,3,0.51615,0.17,0.06183,0.254,cond,pcvia1,refined-NN rank 4; score 120.358; S21@5/6/8 -26.9615/-2.39369/-3.95451 dB; S11/S22 -5.65106/-5.76756 dB
i7_fr4_r8_nn0252,5.55022,1.96356,0.50087,0.1122,0.16878,0.19102,0.19102,0.16878,0.1122,0.35313,3,0.4856,0.18237,0.06646,0.254,cond,pcvia1,refined-NN rank 5; score 119.517; S21@5/6/8 -25.7106/-2.07373/-4.49536 dB; S11/S22 -5.73046/-5.67873 dB
i7_fr4_r8_nn0381,5.54651,1.95858,0.48585,0.11407,0.17681,0.18987,0.18987,0.17681,0.11407,0.36018,3,0.53654,0.1766,0.0591,0.254,cond,pcvia1,refined-NN rank 6; score 119.424; S21@5/6/8 -28.0057/-2.53479/-4.13675 dB; S11/S22 -5.4347/-5.2992 dB
i7_fr4_r8_nn0305,5.56415,1.95347,0.48811,0.11966,0.17134,0.18741,0.18741,0.17134,0.11966,0.36373,3,0.51557,0.1778,0.0578,0.254,cond,pcvia1,refined-NN rank 7; score 119.21; S21@5/6/8 -28.6936/-2.77342/-4.20339 dB; S11/S22 -5.24733/-5.38886 dB
i7_fr4_r8_nn0258,5.55522,1.95188,0.50198,0.11694,0.17513,0.1863,0.1863,0.17513,0.11694,0.36682,3,0.51601,0.18501,0.05678,0.254,cond,pcvia1,refined-NN rank 8; score 119.14; S21@5/6/8 -28.0715/-2.5313/-4.0709 dB; S11/S22 -5.22549/-5.50714 dB
