name,L_mm,tap_mm,Egap_mm,S1_mm,S2_mm,S3_mm,S4_mm,S5_mm,S6_mm,W0_mm,feed_len_mm,feed_taper_len_mm,feed_tip_w_mm,feed_overlap_mm,via_diameter_mm,metal_layer,via_layer,notes
i7_fr4_r11b_asym1116,5.55409,1.95483,0.46518,0.12128,0.16767,0.18499,0.18975,0.17853,0.11624,0.37079,3,0.56072,0.19784,0.05392,0.254,cond,pcvia1,refined-NN rank 1; score 114.708; S21@5/6/8 -26.0278/-2.39977/-4.94332 dB; S11/S22 -4.84581/-4.50367 dB
i7_fr4_r11b_asym1855,5.55257,1.94976,0.46365,0.1171,0.18044,0.18957,0.18165,0.17765,0.12137,0.35743,3,0.59854,0.18025,0.06289,0.254,cond,pcvia1,refined-NN rank 2; score 113.285; S21@5/6/8 -26.2276/-2.43949/-4.94205 dB; S11/S22 -4.08838/-4.33557 dB
i7_fr4_r11b_asym3016,5.54967,1.95016,0.47268,0.12635,0.16375,0.18446,0.18801,0.17102,0.11886,0.3613,3,0.56954,0.19214,0.05625,0.254,cond,pcvia1,refined-NN rank 3; score 116.862; S21@5/6/8 -25.1078/-2.76561/-4.40911 dB; S11/S22 -4.97783/-5.01951 dB
i7_fr4_r11b_asym2817,5.55039,1.94221,0.47061,0.11851,0.17653,0.18573,0.18884,0.17323,0.11853,0.36807,3,0.58264,0.19312,0.06226,0.254,cond,pcvia1,refined-NN rank 4; score 116.739; S21@5/6/8 -24.9955/-2.44757/-4.87617 dB; S11/S22 -5.18596/-5.07153 dB
i7_fr4_r11b_asym0871,5.55262,1.94187,0.47209,0.12284,0.16519,0.18065,0.18971,0.17512,0.11929,0.36342,3,0.53942,0.19102,0.06224,0.254,cond,pcvia1,refined-NN rank 5; score 116.618; S21@5/6/8 -25.1824/-2.61012/-4.28533 dB; S11/S22 -4.9759/-4.88941 dB
i7_fr4_r11b_asym1770,5.55129,1.94929,0.4756,0.12011,0.16457,0.1835,0.18774,0.17237,0.11505,0.35409,3,0.60476,0.19317,0.06383,0.254,cond,pcvia1,refined-NN rank 6; score 116.559; S21@5/6/8 -25.0493/-2.64932/-4.10957 dB; S11/S22 -4.80099/-4.91576 dB
i7_fr4_r11b_asym2019,5.55292,1.94232,0.45757,0.12102,0.1699,0.18847,0.19434,0.17183,0.12118,0.36075,3,0.55153,0.17682,0.05657,0.254,cond,pcvia1,refined-NN rank 7; score 116.513; S21@5/6/8 -25.9666/-2.63544/-4.627 dB; S11/S22 -5.02075/-4.85852 dB
i7_fr4_r11b_asym1758,5.54356,1.94978,0.4655,0.12553,0.17275,0.18707,0.19032,0.16763,0.11996,0.37053,3,0.53654,0.18121,0.06015,0.254,cond,pcvia1,refined-NN rank 8; score 116.505; S21@5/6/8 -24.9954/-2.53347/-4.76226 dB; S11/S22 -5.25701/-4.95888 dB
