name,L_mm,tap_mm,Egap_mm,S1_mm,S2_mm,S3_mm,S4_mm,S5_mm,S6_mm,W0_mm,feed_len_mm,feed_taper_len_mm,feed_tip_w_mm,feed_overlap_mm,via_diameter_mm,metal_layer,via_layer,notes
i7_fr4_r11_asym0409,5.55604,1.95734,0.47483,0.12027,0.17265,0.18548,0.18485,0.17536,0.11714,0.36151,3,0.47656,0.19655,0.05755,0.254,cond,pcvia1,refined-NN rank 1; score 55.5124; S21@5/6/8 -25.7477/-2.47014/-4.89567 dB; cal S21@5/6/8 -24.1477/-2.97014/-5.09567 dB; S11/S22 -4.49215/-4.63615 dB
i7_fr4_r11_asym0360,5.55299,1.96107,0.47193,0.12325,0.17485,0.18789,0.18534,0.17474,0.11925,0.35955,3,0.49319,0.20404,0.05722,0.254,cond,pcvia1,refined-NN rank 2; score 52.2595; S21@5/6/8 -25.7334/-2.62789/-4.91178 dB; cal S21@5/6/8 -24.1334/-3.12789/-5.11178 dB; S11/S22 -4.61501/-4.29616 dB
i7_fr4_r11_asym0192,5.55204,1.95181,0.4782,0.12361,0.17228,0.18463,0.18503,0.17449,0.12003,0.36096,3,0.51059,0.19422,0.05743,0.254,cond,pcvia1,refined-NN rank 3; score 26.766; S21@5/6/8 -25.5256/-2.62063/-4.59648 dB; cal S21@5/6/8 -23.9256/-3.12063/-4.79648 dB; S11/S22 -5.02096/-4.65509 dB
i7_fr4_r11_asym0295,5.5519,1.9543,0.4775,0.12048,0.17441,0.18397,0.18441,0.17433,0.11832,0.35879,3,0.50554,0.19779,0.05808,0.254,cond,pcvia1,refined-NN rank 4; score 8.91301; S21@5/6/8 -25.4259/-2.51388/-4.98393 dB; cal S21@5/6/8 -23.8259/-3.01388/-5.18393 dB; S11/S22 -4.88265/-4.80578 dB
i7_fr4_r11_asym0128,5.55589,1.9499,0.47678,0.12145,0.1714,0.18327,0.18555,0.17551,0.11815,0.36101,3,0.48722,0.19716,0.05737,0.254,cond,pcvia1,refined-NN rank 5; score -3.06356; S21@5/6/8 -25.3395/-2.6113/-4.56474 dB; cal S21@5/6/8 -23.7395/-3.1113/-4.76474 dB; S11/S22 -4.74052/-4.8311 dB
i7_fr4_r11_asym0445,5.55846,1.9594,0.47938,0.11984,0.17577,0.18417,0.18573,0.17421,0.11719,0.3633,3,0.53325,0.19465,0.06036,0.254,cond,pcvia1,refined-NN rank 6; score -17.7981; S21@5/6/8 -25.2641/-2.40464/-4.91502 dB; cal S21@5/6/8 -23.6641/-2.90464/-5.11502 dB; S11/S22 -4.95647/-4.83162 dB
i7_fr4_r11_asym0201,5.55732,1.95819,0.47541,0.12055,0.17386,0.18644,0.18478,0.17311,0.11724,0.35915,3,0.49698,0.19342,0.05745,0.254,cond,pcvia1,refined-NN rank 7; score -18.4168; S21@5/6/8 -25.2745/-2.69725/-4.98522 dB; cal S21@5/6/8 -23.6745/-3.19725/-5.18522 dB; S11/S22 -4.63482/-4.63763 dB
i7_fr4_r11_asym0386,5.5541,1.95451,0.4767,0.12203,0.17488,0.18653,0.18634,0.17513,0.11833,0.35594,3,0.47198,0.19103,0.05749,0.254,cond,pcvia1,refined-NN rank 8; score -20.413; S21@5/6/8 -25.2597/-2.45705/-4.87606 dB; cal S21@5/6/8 -23.6597/-2.95705/-5.07606 dB; S11/S22 -4.75591/-4.33144 dB
