name,L_mm,tap_mm,Egap_mm,S1_mm,S2_mm,S3_mm,S4_mm,S5_mm,S6_mm,W0_mm,feed_len_mm,feed_taper_len_mm,feed_tip_w_mm,feed_overlap_mm,via_diameter_mm,metal_layer,via_layer,notes
i7_fr4_r7_bo01,5.5382,1.951,0.4859,0.1193,0.1785,0.1875,0.1875,0.1785,0.1193,0.3641,2.9367,0.5244,0.197,0.063,0.254,cond,pcvia1,"surrogate trust-region proposal; EI 0.66, P+ 0.15; pred obj -20.51+/-48.56; pred S11/S22 -4.90/-4.76 dB"
i7_fr4_r7_bo02,5.5394,1.957,0.4758,0.1181,0.1712,0.1913,0.1913,0.1712,0.1181,0.3608,3.0305,0.5225,0.1926,0.0577,0.254,cond,pcvia1,"surrogate trust-region proposal; EI 0.43, P+ 0.11; pred obj -28.42+/-48.71; pred S11/S22 -4.70/-4.58 dB"
i7_fr4_r7_bo03,5.5391,1.9578,0.4772,0.1195,0.1782,0.1821,0.1821,0.1782,0.1195,0.3715,3.0469,0.523,0.1937,0.0572,0.254,cond,pcvia1,"surrogate trust-region proposal; EI 0.54, P+ 0.12; pred obj -28.18+/-50.60; pred S11/S22 -4.76/-4.60 dB"
i7_fr4_r7_bo04,5.5379,1.9595,0.4871,0.119,0.1808,0.1904,0.1904,0.1808,0.119,0.3578,3.0679,0.5262,0.1944,0.0619,0.254,cond,pcvia1,"surrogate trust-region proposal; EI 0.67, P+ 0.16; pred obj -22.99+/-52.28; pred S11/S22 -4.88/-4.73 dB"
i7_fr4_r7_bo05,5.5391,1.9585,0.4824,0.1176,0.1767,0.1863,0.1863,0.1767,0.1176,0.3635,3.0661,0.5307,0.1949,0.0656,0.254,cond,pcvia1,"surrogate trust-region proposal; EI 0.54, P+ 0.13; pred obj -17.95+/-45.66; pred S11/S22 -4.90/-4.81 dB"
i7_fr4_r7_bo06,5.5394,1.9514,0.4766,0.1211,0.1755,0.191,0.191,0.1755,0.1211,0.3685,2.9252,0.5241,0.1917,0.0635,0.254,cond,pcvia1,"surrogate trust-region proposal; EI 0.52, P+ 0.14; pred obj -17.25+/-43.51; pred S11/S22 -4.93/-4.77 dB"
i7_fr4_r7_bo07,5.538,1.9572,0.4899,0.1191,0.1728,0.1905,0.1905,0.1728,0.1191,0.3693,3.1813,0.5326,0.1893,0.0583,0.254,cond,pcvia1,"surrogate trust-region proposal; EI 0.42, P+ 0.12; pred obj -39.78+/-59.26; pred S11/S22 -4.63/-4.46 dB"
i7_fr4_r7_bo08,5.5389,1.9518,0.484,0.1174,0.1797,0.1801,0.1801,0.1797,0.1174,0.358,3.2248,0.523,0.187,0.0625,0.254,cond,pcvia1,"surrogate trust-region proposal; EI 0.38, P+ 0.10; pred obj -33.72+/-52.83; pred S11/S22 -4.62/-4.53 dB"
