candidate,source
single_30mm_small_pad_l2_l3_cutout_l4_gnd_same_anchor_a,projects\hfss_sma_connector\simulations\single_end_connector_50r_30mm\results\small_pad_l2_l3_cutout_l4_gnd_same_anchor_a\single_30mm_small_pad_l2_l3_cutout_l4_gnd_same_anchor_a_trace.csv
