candidate,cell,status,error_class,failed_step,elapsed_s,run_id,profile_id,target_profile_id,score_version,notes,project_id,round_id,candidate_id,source,target_profile,s21_5g_db,s21_6g_db,s21_7g_db,s21_8g_db,s21_9g_db,passband_min_s21_db,passband_ripple_db,worst_s11_6_8_db,worst_s22_6_8_db,margin_s21_5g_db,margin_s21_6g_db,margin_s21_8g_db,margin_passband_min_s21_db,margin_passband_ripple_db,margin_worst_s11_6_8_db,margin_worst_s22_6_8_db,run_dir
i7_fr4_r7_bo01,i7_fr4_r7_bo01_mm_coords,TUNE,,,168.266,bfp_6_8g_i7_fr4_round7_i7_fr4_r7_bo01_company_20260801_104927,company,fr4_25db_rl6,fr4_i7_score_v1,"surrogate trust-region proposal; EI 0.66, P+ 0.15; pred obj -20.51+/-48.56; pred S11/S22 -4.90/-4.76 dB",bfp_6_8g_i7_fr4,round7,i7_fr4_r7_bo01,E:\OneDrive\4.Code\SIM\projects\bfp_6_8g_i7_fr4\results\interdigital_7o_fr4_210um_round7\i7_fr4_r7_bo01_mm_coords_rfpro.csv,fr4_25db_rl6,-25.65,-3.72,-3.35,-5.65,-43.89,-5.65,3.78,-3.87,-3.52,0.65,1.28,-0.65,-0.65,0.22,-2.13,-2.48,projects\bfp_6_8g_i7_fr4\results\interdigital_7o_fr4_210um_round7\runs\bfp_6_8g_i7_fr4_round7_i7_fr4_r7_bo01_company_20260801_104927
i7_fr4_r7_bo03,i7_fr4_r7_bo03_mm_coords,TUNE,,,91.687,bfp_6_8g_i7_fr4_round7_i7_fr4_r7_bo03_company_20260801_105215,company,fr4_25db_rl6,fr4_i7_score_v1,"surrogate trust-region proposal; EI 0.54, P+ 0.12; pred obj -28.18+/-50.60; pred S11/S22 -4.76/-4.60 dB",bfp_6_8g_i7_fr4,round7,i7_fr4_r7_bo03,E:\OneDrive\4.Code\SIM\projects\bfp_6_8g_i7_fr4\results\interdigital_7o_fr4_210um_round7\i7_fr4_r7_bo03_mm_coords_rfpro.csv,fr4_25db_rl6,-24.26,-1.67,-2.31,-5.49,-41.54,-5.49,4.03,-3.83,-3.62,-0.74,3.33,-0.49,-0.49,-0.03,-2.17,-2.38,projects\bfp_6_8g_i7_fr4\results\interdigital_7o_fr4_210um_round7\runs\bfp_6_8g_i7_fr4_round7_i7_fr4_r7_bo03_company_20260801_105215
