time_ns,s11_rho,s11_z_ohm,s22_rho,s22_z_ohm
0.83984375,0.0271938178,52.7953994,0.0175524741,51.7866068
0.849609375,0.0267594719,52.749523,0.0177058207,51.8024968
0.859375,0.0263649538,52.7078887,0.0179072548,51.8233772
0.869140625,0.0260547226,52.6751732,0.0182116459,51.8549462
0.87890625,0.0258461318,52.6531878,0.0186826237,51.9038309
0.888671875,0.0257307349,52.6410291,0.0193641244,51.9746498
0.8984375,0.0256840594,52.636112,0.0202578508,52.0676717
0.908203125,0.0256799278,52.6356768,0.0213148064,52.1779022
0.91796875,0.0257039639,52.6382088,0.0224439236,52.2959219
0.927734375,0.025761399,52.6442597,0.0235347244,52.4101957
0.9375,0.0258764734,52.6563852,0.0244860975,52.5100716
0.947265625,0.0260837975,52.6782384,0.0252313317,52.588443
0.95703125,0.0264149067,52.7131585,0.0257511219,52.643177
0.966796875,0.0268849073,52.7627675,0.0260707037,52.6768579
0.9765625,0.0274840113,52.8260729,0.0262429439,52.6950196
0.986328125,0.0281769769,52.8993938,0.0263240633,52.7035754
0.99609375,0.0289106646,52.9771375,0.0263510171,52.7064186
1.00585938,0.0296270958,53.053166,0.0263286304,52.7040572
1.015625,0.0302775572,53.1222911,0.0262308048,52.6937394
1.02539063,0.0308330452,53.1813967,0.0260148884,52.6709739
1.03515625,0.0312877493,53.229829,0.0256435414,52.6318439
1.04492188,0.0316547974,53.2689579,0.0251058077,52.5752341
1.0546875,0.0319562133,53.3011124,0.0244295126,52.5041258
1.06445313,0.0322110031,53.3283085,0.0236803347,52.4254694
1.07421875,0.0324258166,53.3512486,0.0229477274,52.3486694
1.08398438,0.0325915633,53.3689559,0.0223225449,52.2832218
1.09375,0.0326871198,53.3791672,0.0218740918,52.2363268
1.10351563,0.032688659,53.3793317,0.0216343799,52.2112776
1.11328125,0.032581098,53.3678377,0.0215946841,52.2071307
1.12304688,0.0323674193,53.3450113,0.0217150516,52.2197062
1.1328125,0.0320723951,53.3135118,0.0219428605,52.2435152
1.14257813,0.0317392549,53.2779657,0.0222334627,52.273903
1.15234375,0.0314203287,53.2439591,0.0225654506,52.3086406
1.16210938,0.0311647951,53.2167282,0.0229452614,52.348411
1.171875,0.0310076224,53.1999862,0.0233998561,52.3960529
1.18164063,0.0309632899,53.1952649,0.0239605838,52.4548787
1.19140625,0.0310261324,53.2019576,0.0246445077,52.5267206
1.20117188,0.0311767905,53.2180061,0.0254402986,52.6104402
1.2109375,0.0313921392,53.2409544,0.0263040593,52.7014654
1.22070313,0.0316549359,53.2689727,0.0271667862,52.792543
1.23046875,0.0319596726,53.3014815,0.0279509652,52.8754686
1.24023438,0.0323126116,53.3391581,0.0285905472,52.9432025
1.25,0.032726178,53.3833416,0.0290474104,52.9916404
1.25976563,0.033209966,53.4350753,0.0293187537,53.0204306
1.26953125,0.0337618599,53.4941552,0.0294331702,53.0325753
1.27929688,0.0343627212,53.5585537,0.0294371789,53.0330009
1.2890625,0.0349768038,53.6244521,0.0293773172,53.0266465
1.29882813,0.0355579976,53.6868985,0.0292843142,53.0167756
1.30859375,0.0360599212,53.7408883,0.0291649235,53.0041069
1.31835938,0.0364465278,53.7825122,0.0290040626,52.9870426
1.328125,0.0366997291,53.8097912,0.0287760903,52.9628688
1.33789063,0.0368216252,53.822929,0.0284607274,52.9294469
1.34765625,0.0368308364,53.8239219,0.0280574962,52.8867444
1.35742188,0.0367544897,53.8156928,0.0275931632,52.8376151
1.3671875,0.0366188664,53.8010778,0.027119274,52.787523
1.37695313,0.0364420714,53.7820322,0.0267004885,52.7432962
1.38671875,0.036231227,53.7593278,0.0263977464,52.7113481
1.39648438,0.0359849569,53.7328211,0.0262521208,52.6959875
1.40625,0.0356999489,53.7021619,0.0262749192,52.6983919
1.41601563,0.0353788832,53.6676455,0.0264473045,52.7165766
1.42578125,0.0350365254,53.6308654,0.0267292891,52.7463365
1.43554688,0.0347014633,53.5948944,0.027074649,52.7828085
1.4453125,0.0344125686,53.5638998,0.0274462971,52.8220855
1.45507813,0.0342111827,53.5423047,0.0278266493,52.8623135
1.46484375,0.034131582,53.5337714,0.028219474,52.9038938
1.47460938,0.0341929059,53.5403453,0.0286429037,52.9487512
1.484375,0.0343952176,53.5620389,0.02911653,52.9989727
1.49414063,0.0347209172,53.5969822,0.0296476289,53.0553467
1.50390625,0.0351408574,53.6420712,0.0302218215,53.1163644
1.51367188,0.0356229125,53.6938779,0.0308018018,53.1780705
1.5234375,0.0361399794,53.749505,0.0313347828,53.2348413
1.53320313,0.036674711,53.8070952,0.0317661368,53.2808331
1.54296875,0.0372195647,53.8658414,0.0320544622,53.3115977
1.55273438,0.0377725125,53.9255283,0.0321828239,53.3252999
1.5625,0.0383303578,53.9858134,0.0321623108,53.32311
1.57226563,0.0388824689,54.0455478,0.032026828,53.3086483
1.58203125,0.0394075532,54.1024217,0.031821156,53.2867023
1.59179688,0.0398749573,54.1531004,0.0315866507,53.261691
1.6015625,0.0402502921,54.1938322,0.0313496817,53.2364292
1.61132813,0.0405035782,54.2213371,0.0311167908,53.2116142
1.62109375,0.0406171559,54.2336754,0.0308780122,53.1861843
1.63085938,0.0405906517,54.2307959,0.0306167873,53.1583781
1.640625,0.0404413065,54.2145735,0.0303225139,53.1270721
1.65039063,0.0401995819,54.1883272,0.0300008531,53.0928742
1.66015625,0.0399015818,54.1559887,0.0296777965,53.0585507
1.66992188,0.0395808819,54.1212093,0.0293958158,53.02861
1.6796875,0.0392624707,54.086701,0.029203331,53.008182
1.68945313,0.0389606553,54.0540125,0.0291411702,53.0015868
1.69921875,0.0386812939,54.0237742,0.0292307806,53.0110947
1.70898438,0.0384271229,53.9962777,0.029468307,53.0363055
1.71875,0.0382038472,53.9721356,0.0298265358,53.0743508
1.72851563,0.0380244246,53.9527432,0.0302638906,53.1208378
1.73828125,0.0379096982,53.9403472,0.0307371842,53.1711919
1.74804688,0.0378849215,53.9376705,0.0312135736,53.2219252
1.7578125,0.0379732772,53.9472165,0.0316775671,53.2713863
1.76757813,0.0381886405,53.9704917,0.0321308252,53.3197488
1.77734375,0.0385301656,54.0074232,0.0325851719,53.3682729
1.78710938,0.0389806688,54.0561795,0.0330517203,53.4181477
1.796875,0.039509467,54.1134676,0.0335303969,53.469369
1.80664063,0.0400787828,54.1752158,0.0340039578,53.5200929
1.81640625,0.040651611,54.237419,0.0344388949,53.5667235
1.82617188,0.0411984864,54.2968733,0.0347930799,53.6047276
1.8359375,0.0417010505,54.3515701,0.0350275119,53.6298975
1.84570313,0.0421515149,54.4006454,0.0351180311,53.6396194
1.85546875,0.0425486132,54.443945,0.0350628628,53.633694
1.86523438,0.0428918783,54.4814036,0.0348833543,53.6144185
1.875,0.0431766356,54.512498,0.0346177021,53.585906
1.88476563,0.0433917667,54.5360018,0.0343099444,53.552894
1.89453125,0.0435212117,54.5501492,0.0339981244,53.5194677
1.90429688,0.0435487449,54.5531588,0.033705731,53.4881435
1.9140625,0.0434642994,54.5439286,0.0334392398,53.4596107
1.92382813,0.0432695003,54.5226425,0.0331922986,53.4331852
1.93359375,0.0429802988,54.4910568,0.0329546636,53.4077682
1.94335938,0.0426256063,54.4523445,0.0327222799,53.382925
1.953125,0.0422422295,54.4105337,0.0325045354,53.3596576
1.96289063,0.041867698,54.3697199,0.0323258073,53.3405673
1.97265625,0.0415332942,54.3333059,0.0322205587,53.3293287
1.98242188,0.0412594792,54.3035084,0.0322236409,53.3296578
1.9921875,0.0410550222,54.2812698,0.0323592339,53.3441371
2.00195313,0.0409197996,54.266567,0.0326323794,53.3733173
