source,status,s21_5g_db,s21_6g_db,s21_7g_db,s21_8g_db,s21_9g_db,passband_min_s21_db,passband_ripple_db,worst_s11_6_8_db,worst_s22_6_8_db
SIM\ADS\results\hilo_sir_bpf_l3_round3\hilo_sir_l3_r3_edge016_mid026_fg152_mm_coords_rfpro.csv,TUNE,-30.81,-12.35,-9.31,-23.66,-47.49,-23.66,21.26,-1.31,-1.22
