source,status,s21_5g_db,s21_6g_db,s21_7g_db,s21_8g_db,s21_9g_db,passband_min_s21_db,passband_ripple_db,worst_s11_6_8_db,worst_s22_6_8_db
SIM\ADS\results\fr4_stub_bpf_l3\ssb_l3_base_mm_coords_rfpro.csv,TUNE,-27.47,-13.52,-2.21,-0.89,-1.84,-13.52,12.67,-0.66,-0.65
