freq_ghz,s11_db,s21_db,s12_db,s22_db
19.9,-1.99861,-9.16445,-9.16445,-2.71779
19.95,-1.68435,-10.2563,-10.2563,-2.28763
20,-1.43337,-11.3711,-11.3711,-1.93943
20.05,-1.23278,-12.4934,-12.4934,-1.658
20.1,-1.07169,-13.6113,-13.6113,-1.42995
20.15,-0.941372,-14.7165,-14.7165,-1.24421
20.2,-0.835005,-15.803,-15.803,-1.09191
20.25,-0.747331,-16.8668,-16.8668,-0.966071
20.3,-0.674337,-17.9056,-17.9056,-0.861257
20.35,-0.61296,-18.9181,-18.9181,-0.773254
20.4,-0.560858,-19.9037,-19.9037,-0.698785
20.45,-0.516233,-20.8623,-20.8623,-0.635296
20.5,-0.477695,-21.7944,-21.7944,-0.580784
20.55,-0.444159,-22.7005,-22.7005,-0.533669
20.6,-0.414771,-23.5812,-23.5812,-0.492696
20.65,-0.388857,-24.4375,-24.4375,-0.456861
20.7,-0.365875,-25.2702,-25.2702,-0.425355
20.75,-0.345388,-26.0801,-26.0801,-0.397521
20.8,-0.32704,-26.8681,-26.8681,-0.37282
20.85,-0.310539,-27.6351,-27.6351,-0.35081
20.9,-0.295642,-28.382,-28.382,-0.331123
20.95,-0.282148,-29.1094,-29.1094,-0.313453
21,-0.269886,-29.8182,-29.8182,-0.297543
21.05,-0.258714,-30.5092,-30.5092,-0.283175
21.1,-0.248508,-31.1829,-31.1829,-0.270165
21.15,-0.239163,-31.8401,-31.8401,-0.258355
21.2,-0.23059,-32.4815,-32.4815,-0.24761
21.25,-0.222709,-33.1075,-33.1075,-0.237813
21.3,-0.215452,-33.7187,-33.7187,-0.228864
21.35,-0.20876,-34.3157,-34.3157,-0.220674
21.4,-0.20258,-34.8991,-34.8991,-0.213167
21.45,-0.196866,-35.4692,-35.4692,-0.206275
21.5,-0.191576,-36.0265,-36.0265,-0.199941
21.55,-0.186674,-36.5714,-36.5714,-0.194111
21.6,-0.182128,-37.1044,-37.1044,-0.188739
21.65,-0.177908,-37.6258,-37.6258,-0.183784
21.7,-0.173989,-38.1361,-38.1361,-0.179211
21.75,-0.170346,-38.6355,-38.6355,-0.174986
21.8,-0.166959,-39.1243,-39.1243,-0.171079
21.85,-0.163808,-39.603,-39.603,-0.167466
21.9,-0.160875,-40.0717,-40.0717,-0.164122
21.95,-0.158146,-40.5309,-40.5309,-0.161026
22,-0.155606,-40.9807,-40.9807,-0.158159
22.05,-0.153241,-41.4214,-41.4214,-0.155503
22.1,-0.151039,-41.8533,-41.8533,-0.153042
22.15,-0.14899,-42.2766,-42.2766,-0.150763
22.2,-0.147083,-42.6915,-42.6915,-0.148652
22.25,-0.14531,-43.0982,-43.0982,-0.146697
22.3,-0.143661,-43.4971,-43.4971,-0.144888
22.35,-0.142129,-43.8882,-43.8882,-0.143213
22.4,-0.140706,-44.2718,-44.2718,-0.141665
22.45,-0.139386,-44.648,-44.648,-0.140234
22.5,-0.138163,-45.017,-45.017,-0.138914
22.55,-0.13703,-45.3791,-45.3791,-0.137696
22.6,-0.135983,-45.7343,-45.7343,-0.136575
22.65,-0.135016,-46.0829,-46.0829,-0.135543
22.7,-0.134126,-46.425,-46.425,-0.134597
22.75,-0.133307,-46.7607,-46.7607,-0.133729
22.8,-0.132556,-47.0902,-47.0902,-0.132937
22.85,-0.131869,-47.4136,-47.4136,-0.132214
22.9,-0.131242,-47.7311,-47.7311,-0.131558
22.95,-0.130673,-48.0428,-48.0428,-0.130964
23,-0.130158,-48.3489,-48.3489,-0.130428
