candidate,source
gap1p5_novia_l2l3_l4_refextend_right1p5,projects\hfss_sma_connector\simulations\single_end_connector_50r_30mm\results\gap1p5_novia_l2l3_l4_refextend_right1p5\gap1p5_novia_l2l3_l4_refextend_right1p5_trace.csv
