source,status,s21_5g_db,s21_6g_db,s21_7g_db,s21_8g_db,s21_9g_db,passband_min_s21_db,passband_ripple_db,worst_s11_6_8_db,worst_s22_6_8_db
SIM\ADS\results\fr4_stub_bpf\DA_SSBFilter1_Step_R_auto_mm_coords_rfpro.csv,TUNE,-39.07,-17.19,-1.98,-1.76,-3.07,-17.19,16.13,-0.45,-0.44
