source,status,s21_5g_db,s21_6g_db,s21_7g_db,s21_8g_db,s21_9g_db,passband_min_s21_db,passband_ripple_db,worst_s11_6_8_db,worst_s22_6_8_db
SIM\ADS\results\opt_round3_l600\r3b_l598_mm_coords_rfpro.csv,TUNE,-44.77,-2.75,-2.22,-4.74,-38.77,-4.74,3.67,-3.89,-3.57
