source,status,s21_5g_db,s21_6g_db,s21_7g_db,s21_8g_db,s21_9g_db,passband_min_s21_db,passband_ripple_db,worst_s11_6_8_db,worst_s22_6_8_db
SIM\ADS\results\opt_round3_l600\r3b_l599s1p_mm_coords_rfpro.csv,TUNE,-42.76,-1.93,-2.15,-3.11,-39.02,-3.11,2.12,-4.44,-4.44
