source,status,s21_5g_db,s21_6g_db,s21_7g_db,s21_8g_db,s21_9g_db,passband_min_s21_db,passband_ripple_db,worst_s11_6_8_db,worst_s22_6_8_db
SIM\ADS\results\opt_round3_l600\r3b_t185_mm_coords_rfpro.csv,TUNE,-43.08,-2.34,-2.82,-2.25,-39.14,-4.94,4.06,-2.35,-2.39
