candidate,source
tx_band1_mcfil_r4_cnn038_rand32_hfss,projects\RFSOC_RF\hfss_runs\tx_band1_mcfil_r4_cnn038_p2up_graphical_bb_14_23g\tx_band1_mcfil_r4_cnn038_rand32_hfss_trace.csv
