frequency_hz,s11_mag,s11_db,s11_phase_deg,s21_mag,s21_db,s21_phase_deg,s12_mag,s12_db,s12_phase_deg,s22_mag,s22_db,s22_phase_deg
4000000000.0,0.8771574001833504,-1.1384493664873767,-2.4020630856802914,0.25747044830290494,-11.785452215988492,-0.5378735543948725,0.25747044830290494,-11.785452215988492,-0.5378735543948725,0.8941681996590773,-0.9716155902357329,-1.8114191884149922
4006006006.0060062,0.8767322448896947,-1.1426604091176114,-2.4299114308250815,0.2573207359824462,-11.790504302229747,-0.561849091727901,0.2573207359824462,-11.790504302229747,-0.561849091727901,0.8936003621170794,-0.9771332780320825,-1.833167746864516
4012012012.012012,0.8763445315258878,-1.146502380660948,-2.4578649228139353,0.257087477843164,-11.798381527123889,-0.5859430950224561,0.257087477843164,-11.798381527123889,-0.5859430950224561,0.8930549902172713,-0.9824359686426378,-1.855082061704492
4018018018.0180182,0.8759951212293001,-1.149966251731849,-2.4859188648898836,0.25676895296519264,-11.809149796724178,-0.6101534866212751,0.25676895296519264,-11.809149796724178,-0.6101534866212751,0.892532726381521,-0.9875170140894338,-1.877163055554114
4024024024.024024,0.8756848192890846,-1.1530435815259947,-2.514068428664155,0.25636349385169693,-11.822876365244138,-0.6344780753947521,0.25636349385169693,-11.822876365244138,-0.6344780753947521,0.8920341826767056,-0.992370063521708,-1.899411578852139
4030030030.0300303,0.8754143711530686,-1.1557265622431974,-2.5423086592087882,0.2558694911715526,-11.839629890364105,-0.6589145552854554,0.2558694911715526,-11.839629890364105,-0.6589145552854554,0.8915599384150322,-0.9969890890799828,-1.921828403520308
4036036036.036036,0.8751844585357126,-1.158008062262925,-2.5706344805391925,0.2552853985217475,-11.859480493792088,-0.6834605038455321,0.2552853985217475,-11.859480493792088,-0.6834605038455321,0.8911105378042112,-1.0013684112751184,-1.9444142164204363
4042042042.0420423,0.874995695651184,-1.159881667771722,-2.5990407014706856,0.25460973719456825,-11.882499827550905,-0.7081133807584284,0.25460973719456825,-11.882499827550905,-0.7081133807584284,0.8906864876604235,-1.0055027237325374,-1.9671696126233074
4048048048.048048,0.8748486255957775,-1.1613417225409628,-2.627522021830146,0.25384110093403306,-11.908761146506283,-0.7328705263351027,0.25384110093403306,-11.908761146506283,-0.7328705263351027,0.8902882551971326,-1.0093871171501976,-1.990095088509834
4054054054.0540543,0.8747437169038951,-1.1623833655554199,-2.656073039001556,0.25297816066546125,-11.93833938769858,-0.7577291599739933,0.25297816066546125,-11.93833938769858,-0.7577291599739933,0.889916265902815,-1.0130171023184351,-2.013191034727601
4060060060.06006,0.8746813603016648,-1.1630025661973495,-2.6846882547819244,0.2520196691815367,-11.971311257095119,-0.7826863785729657,0.2520196691815367,-11.971311257095119,-0.7826863785729657,0.8895709015206417,-1.0163886320502111,-2.0364577290285593
4066066066.0660663,0.8746618656818734,-1.1631961566986708,-2.7133620825218387,0.25096446576776493,-12.007755324440057,-0.807739154880058,0.25096446576776493,-12.007755324440057,-0.807739154880058,0.889252498142976,-1.0194981218723604,-2.0598953290160877
4072072072.072072,0.8746854593233497,-1.1629618615840227,-2.742088854522876,0.24981148074977352,-12.047752126947838,-0.832884335768506,0.24981148074977352,-12.047752126947838,-0.832884335768506,0.888961344433327,-1.0223424693313365,-2.083503864832146
4078078078.0780783,0.8747522813771574,-1.162298323840962,-2.7708628296625286,0.24855973994454283,-12.09138428266295,-0.8581186404200298,0.24855973994454283,-12.09138428266295,-0.8581186404200298,0.8886976799880553,-1.0249190717713361,-2.107283231817711
4084084084.084084,0.8748623836410312,-1.1612051275694721,-2.799678201215691,0.2472083689973346,-12.138736614396013,-0.8834386583984456,0.2472083689973346,-12.138736614396013,-0.8834386583984456,0.8884616938497282,-1.027225842448007,-2.131233183181936
4090090090.0900903,0.8750157276422996,-1.1596828168822328,-2.8285291048405368,0.2457565975858232,-12.189896285244659,-0.9088408475936262,0.2457565975858232,-12.189896285244659,-0.9088408475936262,0.8882535231834482,-1.0292612248482136,-2.1553533227175836
4096096096.096096,0.8752121830482226,-1.1577329108484056,-2.8574096266958735,0.24420376347273579,-12.244952946819662,-0.9343215320135473,0.24420376347273579,-12.244952946819662,-0.9343215320135473,0.8880732521269241,-1.0310242050937908,-2.1796430976023995
4102102102.1021023,0.8754515264211548,-1.1553579142975559,-2.886313811656346,0.2425493163881844,-12.303998901422766,-0.9598768993992352,0.2425493163881844,-12.303998901422766,-0.9598768993992352,0.8879209108243141,-1.0325143223167395,-2.204101791327774
4108108108.108108,0.8757334403341781,-1.1525613243272272,-2.9152356715915824,0.24079282172281744,-12.36712927956642,-0.9855029986342063,0.24079282172281744,-12.36712927956642,-0.9855029986342063,0.8877964746530774,-1.0337316769036282,-2.228728516797571
4114114114.1141143,0.8760575128610761,-1.1493476323848846,-2.9441691936757,0.23893396401292186,-12.434442234389135,-1.0111957369163684,0.23893396401292186,-12.434442234389135,-1.0111957369163684,0.8876998636522048,-1.0346769365182238,-2.2535222096415524
4120120120.12012,0.8764232374523465,-1.1457223218264105,-2.9731083486936116,0.23697255019873892,-12.506039154704611,-1.0369508766555315,0.23697255019873892,-12.506039154704611,-1.0369508766555315,0.8876309421592112,-1.035351339823989,-2.2784816217884636
4126126126.1261263,0.8768300132069086,-1.141691860883435,-3.0020470993117216,0.2349085126374171,-12.582024898635204,-1.0627640320547798,0.2349085126374171,-12.582024898635204,-1.0627640320547798,0.887589518662242,-1.035756697841321,-2.3036053153449894
4132132132.132132,0.8772771455467294,-1.1372636910056364,-3.0309794082812966,0.2327419118523352,-12.662508050020154,-1.0886306653274398,0.2327419118523352,-12.662508050020154,-1.0886306653274398,0.8875753458725167,-1.035895392888614,-2.328891656826823
4138138138.1381383,0.877763847299235,-1.132446210576954,-3.0598992465444943,0.2304729390008984,-12.747601200064935,-1.1145460824943152,0.2304729390008984,-12.747601200064935,-1.1145460824943152,0.8875881210211248,-1.035770375071392,-2.3543388117884594
4144144144.144144,0.8782892401897883,-1.1272487540391656,-3.088800601214276,0.2281019180434284,-12.837421257011986,-1.1405054286968683,0.2281019180434284,-12.837421257011986,-1.1405054286968683,0.8876274863829735,-1.0353851562988552,-2.379944739897662
4150150150.1501503,0.8788523567439367,-1.1216815664901578,-3.1176774834017236,0.22562930759635727,-12.93208978697473,-1.1665036829521402,0.22562930759635727,-12.93208978697473,-1.1665036829521402,0.8876930300293131,-1.0347438018238997,-2.405707190500174
