candidate,source
tx_band1_mcfil_r23_cnn042_rand33_hfss,D:\Work\SIM\ADS_AUTO_SIM\projects\RFSOC_RF\hfss_runs\tx_band1_mcfil_r23_cnn042_rand33_p2up_graphical_bb_14_23g\tx_band1_mcfil_r23_cnn042_rand33_hfss_trace.csv
