candidate,cell,status,error_class,failed_step,elapsed_s,run_id,profile_id,pipeline_id,target_profile_id,score_version,notes,project_id,round_id,candidate_id,source,target_profile,s21_5g_db,s21_6g_db,s21_7g_db,s21_8g_db,s21_9g_db,passband_min_s21_db,passband_ripple_db,worst_s11_6_8_db,worst_s22_6_8_db,margin_s21_5g_db,margin_s21_6g_db,margin_s21_8g_db,margin_passband_min_s21_db,margin_passband_ripple_db,margin_worst_s11_6_8_db,margin_worst_s22_6_8_db,run_dir
pixel_qr16_fr4_210um_r12_02_r8b_add_r11c05,pixel_qr16_fr4_210um_r12_02_r8b_add_r11c05_mm_coords,TUNE,,,43.3,pixel_qr_bpf_fr4_210um_manual_pixel_qr16_fr4_210um_r12_02_r8b_add_r11c05_home_20260802_062541,home,pixel_qr_bpf_fr4_210um_home_r12_weak_metal_notch_1to10,fr4_25db_rl6,fr4_i7_score_v1,R12 weak metal-only notch perturbation; base=pixel_qr16_fr4_210um_r8_11_d0p20_add_r09c04 (R8 best-balanced base); op=add_r11c05; add one remote lower shoulder pixel one row below the saturated R8 shoulder. Main row8 c04/c11 via pair and via diameter are unchanged; no second via is added. Objective: find a weaker 5 GHz notch model that preserves S21@6G above the guard.,pixel_qr_bpf_fr4_210um,manual,pixel_qr16_fr4_210um_r12_02_r8b_add_r11c05,D:\OneDrive\4.Code\SIM\projects\pixel_qr_bpf_fr4_210um\results\pixel_qr_bpf_fr4_210um_r12_weak_metal_notch_1to10\pixel_qr16_fr4_210um_r12_02_r8b_add_r11c05_mm_coords_rfpro.csv,fr4_25db_rl6,-16.20,-4.74,-1.66,-1.87,-14.59,-4.74,4.06,-2.39,-2.38,-8.80,0.26,3.13,0.26,-0.06,-3.61,-3.62,D:\OneDrive\4.Code\SIM\projects\pixel_qr_bpf_fr4_210um\results\pixel_qr_bpf_fr4_210um_r12_weak_metal_notch_1to10\runs\pixel_qr_bpf_fr4_210um_manual_pixel_qr16_fr4_210um_r12_02_r8b_add_r11c05_home_20260802_062541
pixel_qr16_fr4_210um_r12_04_r8b_add_r12c04,pixel_qr16_fr4_210um_r12_04_r8b_add_r12c04_mm_coords,TUNE,,,41.294,pixel_qr_bpf_fr4_210um_manual_pixel_qr16_fr4_210um_r12_04_r8b_add_r12c04_home_20260802_062459,home,pixel_qr_bpf_fr4_210um_home_r12_weak_metal_notch_1to10,fr4_25db_rl6,fr4_i7_score_v1,"R12 weak metal-only notch perturbation; base=pixel_qr16_fr4_210um_r8_11_d0p20_add_r09c04 (R8 best-balanced base); op=add_r12c04; add a far lower outer pixel, weakly coupled to the row9 shoulder. Main row8 c04/c11 via pair and via diameter are unchanged; no second via is added. Objective: find a weaker 5 GHz notch model that preserves S21@6G above the guard.",pixel_qr_bpf_fr4_210um,manual,pixel_qr16_fr4_210um_r12_04_r8b_add_r12c04,D:\OneDrive\4.Code\SIM\projects\pixel_qr_bpf_fr4_210um\results\pixel_qr_bpf_fr4_210um_r12_weak_metal_notch_1to10\pixel_qr16_fr4_210um_r12_04_r8b_add_r12c04_mm_coords_rfpro.csv,fr4_25db_rl6,-16.11,-4.63,-1.67,-1.78,-14.35,-4.63,3.96,-2.46,-2.45,-8.89,0.37,3.22,0.37,0.04,-3.54,-3.55,D:\OneDrive\4.Code\SIM\projects\pixel_qr_bpf_fr4_210um\results\pixel_qr_bpf_fr4_210um_r12_weak_metal_notch_1to10\runs\pixel_qr_bpf_fr4_210um_manual_pixel_qr16_fr4_210um_r12_04_r8b_add_r12c04_home_20260802_062459
pixel_qr16_fr4_210um_r12_08_r8b_rm_r10c05,pixel_qr16_fr4_210um_r12_08_r8b_rm_r10c05_mm_coords,TUNE,,,41.046,pixel_qr_bpf_fr4_210um_manual_pixel_qr16_fr4_210um_r12_08_r8b_rm_r10c05_home_20260802_063207,home,pixel_qr_bpf_fr4_210um_home_r12_weak_metal_notch_1to10,fr4_25db_rl6,fr4_i7_score_v1,R12 weak metal-only notch perturbation; base=pixel_qr16_fr4_210um_r8_11_d0p20_add_r09c04 (R8 best-balanced base); op=rm_r10c05; remove one existing lower inner pixel to recover 6 GHz edge. Main row8 c04/c11 via pair and via diameter are unchanged; no second via is added. Objective: find a weaker 5 GHz notch model that preserves S21@6G above the guard.,pixel_qr_bpf_fr4_210um,manual,pixel_qr16_fr4_210um_r12_08_r8b_rm_r10c05,D:\OneDrive\4.Code\SIM\projects\pixel_qr_bpf_fr4_210um\results\pixel_qr_bpf_fr4_210um_r12_weak_metal_notch_1to10\pixel_qr16_fr4_210um_r12_08_r8b_rm_r10c05_mm_coords_rfpro.csv,fr4_25db_rl6,-16.26,-3.91,-2.02,-1.86,-16.09,-3.91,3.20,-3.09,-3.11,-8.74,1.09,3.14,1.09,0.80,-2.91,-2.89,D:\OneDrive\4.Code\SIM\projects\pixel_qr_bpf_fr4_210um\results\pixel_qr_bpf_fr4_210um_r12_weak_metal_notch_1to10\runs\pixel_qr_bpf_fr4_210um_manual_pixel_qr16_fr4_210um_r12_08_r8b_rm_r10c05_home_20260802_063207
pixel_qr16_fr4_210um_r12_13_r9h_add_r11c06,pixel_qr16_fr4_210um_r12_13_r9h_add_r11c06_mm_coords,TUNE,,,31.883,pixel_qr_bpf_fr4_210um_manual_pixel_qr16_fr4_210um_r12_13_r9h_add_r11c06_home_20260802_062624,home,pixel_qr_bpf_fr4_210um_home_r12_weak_metal_notch_1to10,fr4_25db_rl6,fr4_i7_score_v1,R12 weak metal-only notch perturbation; base=pixel_qr16_fr4_210um_r9_04_fw0p36_ol0p47 (R9 high-side stopband base); op=add_r11c06; add one weak inner lower capacitive pixel near the center branch. Main row8 c04/c11 via pair and via diameter are unchanged; no second via is added. Objective: find a weaker 5 GHz notch model that preserves S21@6G above the guard.,pixel_qr_bpf_fr4_210um,manual,pixel_qr16_fr4_210um_r12_13_r9h_add_r11c06,D:\OneDrive\4.Code\SIM\projects\pixel_qr_bpf_fr4_210um\results\pixel_qr_bpf_fr4_210um_r12_weak_metal_notch_1to10\pixel_qr16_fr4_210um_r12_13_r9h_add_r11c06_mm_coords_rfpro.csv,fr4_25db_rl6,-16.16,-4.50,-1.67,-2.40,-15.21,-4.50,3.81,-2.58,-2.55,-8.84,0.50,2.60,0.50,0.19,-3.42,-3.45,D:\OneDrive\4.Code\SIM\projects\pixel_qr_bpf_fr4_210um\results\pixel_qr_bpf_fr4_210um_r12_weak_metal_notch_1to10\runs\pixel_qr_bpf_fr4_210um_manual_pixel_qr16_fr4_210um_r12_13_r9h_add_r11c06_home_20260802_062624
pixel_qr16_fr4_210um_r12_14_r9h_add_r12c04,pixel_qr16_fr4_210um_r12_14_r9h_add_r12c04_mm_coords,TUNE,,,30.818,pixel_qr_bpf_fr4_210um_manual_pixel_qr16_fr4_210um_r12_14_r9h_add_r12c04_home_20260802_063248,home,pixel_qr_bpf_fr4_210um_home_r12_weak_metal_notch_1to10,fr4_25db_rl6,fr4_i7_score_v1,"R12 weak metal-only notch perturbation; base=pixel_qr16_fr4_210um_r9_04_fw0p36_ol0p47 (R9 high-side stopband base); op=add_r12c04; add a far lower outer pixel, weakly coupled to the row9 shoulder. Main row8 c04/c11 via pair and via diameter are unchanged; no second via is added. Objective: find a weaker 5 GHz notch model that preserves S21@6G above the guard.",pixel_qr_bpf_fr4_210um,manual,pixel_qr16_fr4_210um_r12_14_r9h_add_r12c04,D:\OneDrive\4.Code\SIM\projects\pixel_qr_bpf_fr4_210um\results\pixel_qr_bpf_fr4_210um_r12_weak_metal_notch_1to10\pixel_qr16_fr4_210um_r12_14_r9h_add_r12c04_mm_coords_rfpro.csv,fr4_25db_rl6,-16.05,-4.39,-1.72,-2.32,-15.21,-4.39,3.71,-2.64,-2.64,-8.95,0.61,2.68,0.61,0.29,-3.36,-3.36,D:\OneDrive\4.Code\SIM\projects\pixel_qr_bpf_fr4_210um\results\pixel_qr_bpf_fr4_210um_r12_weak_metal_notch_1to10\runs\pixel_qr_bpf_fr4_210um_manual_pixel_qr16_fr4_210um_r12_14_r9h_add_r12c04_home_20260802_063248
pixel_qr16_fr4_210um_r12_18_r9h_rm_r10c05,pixel_qr16_fr4_210um_r12_18_r9h_rm_r10c05_mm_coords,TUNE,,,30.647,pixel_qr_bpf_fr4_210um_manual_pixel_qr16_fr4_210um_r12_18_r9h_rm_r10c05_home_20260802_062657,home,pixel_qr_bpf_fr4_210um_home_r12_weak_metal_notch_1to10,fr4_25db_rl6,fr4_i7_score_v1,R12 weak metal-only notch perturbation; base=pixel_qr16_fr4_210um_r9_04_fw0p36_ol0p47 (R9 high-side stopband base); op=rm_r10c05; remove one existing lower inner pixel to recover 6 GHz edge. Main row8 c04/c11 via pair and via diameter are unchanged; no second via is added. Objective: find a weaker 5 GHz notch model that preserves S21@6G above the guard.,pixel_qr_bpf_fr4_210um,manual,pixel_qr16_fr4_210um_r12_18_r9h_rm_r10c05,D:\OneDrive\4.Code\SIM\projects\pixel_qr_bpf_fr4_210um\results\pixel_qr_bpf_fr4_210um_r12_weak_metal_notch_1to10\pixel_qr16_fr4_210um_r12_18_r9h_rm_r10c05_mm_coords_rfpro.csv,fr4_25db_rl6,-16.15,-3.65,-2.01,-2.24,-16.63,-3.65,2.93,-3.38,-3.38,-8.85,1.35,2.76,1.35,1.07,-2.62,-2.62,D:\OneDrive\4.Code\SIM\projects\pixel_qr_bpf_fr4_210um\results\pixel_qr_bpf_fr4_210um_r12_weak_metal_notch_1to10\runs\pixel_qr_bpf_fr4_210um_manual_pixel_qr16_fr4_210um_r12_18_r9h_rm_r10c05_home_20260802_062657
