source,status,s21_5g_db,s21_6g_db,s21_7g_db,s21_8g_db,s21_9g_db,passband_min_s21_db,passband_ripple_db,worst_s11_6_8_db,worst_s22_6_8_db
SIM\ADS\results\opt_round3\r3_s1m_mm_coords_rfpro.csv,TUNE,-42.84,-1.42,-2.19,-3.44,-36.97,-3.44,2.24,-5.28,-5.07
