source,status,s21_5g_db,s21_6g_db,s21_7g_db,s21_8g_db,s21_9g_db,passband_min_s21_db,passband_ripple_db,worst_s11_6_8_db,worst_s22_6_8_db
SIM\ADS\results\opt_round3\r3_t182_mm_coords_rfpro.csv,TUNE,-43.08,-1.22,-2.71,-2.47,-37.15,-2.71,1.75,-4.62,-4.84
