source,status,s21_5g_db,s21_6g_db,s21_7g_db,s21_8g_db,s21_9g_db,passband_min_s21_db,passband_ripple_db,worst_s11_6_8_db,worst_s22_6_8_db
SIM\ADS\results\opt_round3\r3_e515_mm_coords_rfpro.csv,TUNE,-40.94,-2.11,-3.00,-1.80,-35.30,-3.00,1.90,-4.19,-4.24
