candidate,cell,status,error_class,failed_step,elapsed_s,run_id,profile_id,pipeline_id,target_profile_id,score_version,notes,project_id,round_id,candidate_id,source,target_profile,s21_5g_db,s21_6g_db,s21_7g_db,s21_8g_db,s21_9g_db,passband_min_s21_db,passband_ripple_db,worst_s11_6_8_db,worst_s22_6_8_db,margin_s21_5g_db,margin_s21_6g_db,margin_s21_8g_db,margin_passband_min_s21_db,margin_passband_ripple_db,margin_worst_s11_6_8_db,margin_worst_s22_6_8_db,run_dir
i7_fr4_r12_asym3898,i7_fr4_r12_asym3898_mm_coords,TUNE,,,123.735,bfp_6_8g_i7_fr4_round12_i7_fr4_r12_asym3898_home_simads_em_parallel_20260802_133511,home_simads_em_parallel,bfp_6_8g_i7_fr4_home_parallel_round12_asym_gap_nn_4to10_40,fr4_25db_rl6,fr4_i7_score_v1,refined-NN rank 1; score 117.476; S21@5/6/8 -26.0475/-2.91306/-4.41775 dB; S11/S22 -4.98275/-5.36554 dB,bfp_6_8g_i7_fr4,round12,i7_fr4_r12_asym3898,D:\OneDrive\4.Code\SIM\projects\bfp_6_8g_i7_fr4\results\interdigital_7o_fr4_210um_round12_asym_gap_nn_parallel_4to10_40\i7_fr4_r12_asym3898_mm_coords_rfpro.csv,fr4_25db_rl6,-26.92,-3.77,-2.30,-5.24,-47.09,-5.24,3.79,-4.19,-4.03,1.92,1.23,-0.24,-0.24,0.21,-1.81,-1.97,D:\OneDrive\4.Code\SIM\projects\bfp_6_8g_i7_fr4\results\interdigital_7o_fr4_210um_round12_asym_gap_nn_parallel_4to10_40\runs\bfp_6_8g_i7_fr4_round12_i7_fr4_r12_asym3898_home_simads_em_parallel_20260802_133511
i7_fr4_r12_asym2240,i7_fr4_r12_asym2240_mm_coords,TUNE,,,77.24,bfp_6_8g_i7_fr4_round12_i7_fr4_r12_asym2240_home_simads_em_parallel_20260802_133511,home_simads_em_parallel,bfp_6_8g_i7_fr4_home_parallel_round12_asym_gap_nn_4to10_40,fr4_25db_rl6,fr4_i7_score_v1,refined-NN rank 2; score 117.353; S21@5/6/8 -26.0906/-3.15003/-4.9894 dB; S11/S22 -5.10654/-5.40311 dB,bfp_6_8g_i7_fr4,round12,i7_fr4_r12_asym2240,D:\OneDrive\4.Code\SIM\projects\bfp_6_8g_i7_fr4\results\interdigital_7o_fr4_210um_round12_asym_gap_nn_parallel_4to10_40\i7_fr4_r12_asym2240_mm_coords_rfpro.csv,fr4_25db_rl6,-22.02,-1.54,-2.13,-3.96,-37.48,-3.96,2.58,-5.29,-5.43,-2.98,3.46,1.04,1.04,1.42,-0.71,-0.57,D:\OneDrive\4.Code\SIM\projects\bfp_6_8g_i7_fr4\results\interdigital_7o_fr4_210um_round12_asym_gap_nn_parallel_4to10_40\runs\bfp_6_8g_i7_fr4_round12_i7_fr4_r12_asym2240_home_simads_em_parallel_20260802_133511
i7_fr4_r12_asym0698,i7_fr4_r12_asym0698_mm_coords,TUNE,,,109.744,bfp_6_8g_i7_fr4_round12_i7_fr4_r12_asym0698_home_simads_em_parallel_20260802_133636,home_simads_em_parallel,bfp_6_8g_i7_fr4_home_parallel_round12_asym_gap_nn_4to10_40,fr4_25db_rl6,fr4_i7_score_v1,refined-NN rank 3; score 117.186; S21@5/6/8 -26.0514/-2.99683/-4.578 dB; S11/S22 -5.03156/-5.23503 dB,bfp_6_8g_i7_fr4,round12,i7_fr4_r12_asym0698,D:\OneDrive\4.Code\SIM\projects\bfp_6_8g_i7_fr4\results\interdigital_7o_fr4_210um_round12_asym_gap_nn_parallel_4to10_40\i7_fr4_r12_asym0698_mm_coords_rfpro.csv,fr4_25db_rl6,-25.39,-2.36,-2.39,-4.22,-44.25,-4.22,2.52,-4.07,-3.81,0.39,2.64,0.78,0.78,1.48,-1.93,-2.19,D:\OneDrive\4.Code\SIM\projects\bfp_6_8g_i7_fr4\results\interdigital_7o_fr4_210um_round12_asym_gap_nn_parallel_4to10_40\runs\bfp_6_8g_i7_fr4_round12_i7_fr4_r12_asym0698_home_simads_em_parallel_20260802_133636
i7_fr4_r12_asym3263,i7_fr4_r12_asym3263_mm_coords,TUNE,,,118.692,bfp_6_8g_i7_fr4_round12_i7_fr4_r12_asym3263_home_simads_em_parallel_20260802_133721,home_simads_em_parallel,bfp_6_8g_i7_fr4_home_parallel_round12_asym_gap_nn_4to10_40,fr4_25db_rl6,fr4_i7_score_v1,refined-NN rank 4; score 117.04; S21@5/6/8 -26.0438/-2.76945/-4.5358 dB; S11/S22 -4.96843/-5.31709 dB,bfp_6_8g_i7_fr4,round12,i7_fr4_r12_asym3263,D:\OneDrive\4.Code\SIM\projects\bfp_6_8g_i7_fr4\results\interdigital_7o_fr4_210um_round12_asym_gap_nn_parallel_4to10_40\i7_fr4_r12_asym3263_mm_coords_rfpro.csv,fr4_25db_rl6,-26.90,-2.95,-3.18,-4.33,-47.95,-4.33,2.82,-3.93,-3.92,1.90,2.05,0.67,0.67,1.18,-2.07,-2.08,D:\OneDrive\4.Code\SIM\projects\bfp_6_8g_i7_fr4\results\interdigital_7o_fr4_210um_round12_asym_gap_nn_parallel_4to10_40\runs\bfp_6_8g_i7_fr4_round12_i7_fr4_r12_asym3263_home_simads_em_parallel_20260802_133721
i7_fr4_r12_asym0411,i7_fr4_r12_asym0411_mm_coords,TUNE,,,93.555,bfp_6_8g_i7_fr4_round12_i7_fr4_r12_asym0411_home_simads_em_parallel_20260802_133836,home_simads_em_parallel,bfp_6_8g_i7_fr4_home_parallel_round12_asym_gap_nn_4to10_40,fr4_25db_rl6,fr4_i7_score_v1,refined-NN rank 5; score 117.019; S21@5/6/8 -26.0349/-3.23879/-4.56269 dB; S11/S22 -4.94871/-5.33291 dB,bfp_6_8g_i7_fr4,round12,i7_fr4_r12_asym0411,D:\OneDrive\4.Code\SIM\projects\bfp_6_8g_i7_fr4\results\interdigital_7o_fr4_210um_round12_asym_gap_nn_parallel_4to10_40\i7_fr4_r12_asym0411_mm_coords_rfpro.csv,fr4_25db_rl6,-21.18,-1.80,-1.84,-3.78,-39.51,-3.78,2.43,-3.91,-4.09,-3.82,3.20,1.22,1.22,1.57,-2.09,-1.91,D:\OneDrive\4.Code\SIM\projects\bfp_6_8g_i7_fr4\results\interdigital_7o_fr4_210um_round12_asym_gap_nn_parallel_4to10_40\runs\bfp_6_8g_i7_fr4_round12_i7_fr4_r12_asym0411_home_simads_em_parallel_20260802_133836
i7_fr4_r12_asym1039,i7_fr4_r12_asym1039_mm_coords,TUNE,,,95.413,bfp_6_8g_i7_fr4_round12_i7_fr4_r12_asym1039_home_simads_em_parallel_20260802_133926,home_simads_em_parallel,bfp_6_8g_i7_fr4_home_parallel_round12_asym_gap_nn_4to10_40,fr4_25db_rl6,fr4_i7_score_v1,refined-NN rank 6; score 116.773; S21@5/6/8 -26.0776/-2.93313/-4.49717 dB; S11/S22 -4.88899/-5.30278 dB,bfp_6_8g_i7_fr4,round12,i7_fr4_r12_asym1039,D:\OneDrive\4.Code\SIM\projects\bfp_6_8g_i7_fr4\results\interdigital_7o_fr4_210um_round12_asym_gap_nn_parallel_4to10_40\i7_fr4_r12_asym1039_mm_coords_rfpro.csv,fr4_25db_rl6,-22.86,-2.06,-2.83,-4.73,-39.86,-4.73,3.00,-4.50,-4.41,-2.14,2.94,0.27,0.27,1.00,-1.50,-1.59,D:\OneDrive\4.Code\SIM\projects\bfp_6_8g_i7_fr4\results\interdigital_7o_fr4_210um_round12_asym_gap_nn_parallel_4to10_40\runs\bfp_6_8g_i7_fr4_round12_i7_fr4_r12_asym1039_home_simads_em_parallel_20260802_133926
i7_fr4_r12_asym2364,i7_fr4_r12_asym2364_mm_coords,TUNE,,,83.14,bfp_6_8g_i7_fr4_round12_i7_fr4_r12_asym2364_home_simads_em_parallel_20260802_134016,home_simads_em_parallel,bfp_6_8g_i7_fr4_home_parallel_round12_asym_gap_nn_4to10_40,fr4_25db_rl6,fr4_i7_score_v1,refined-NN rank 7; score 116.638; S21@5/6/8 -26.0153/-2.94304/-4.46561 dB; S11/S22 -4.81275/-5.35124 dB,bfp_6_8g_i7_fr4,round12,i7_fr4_r12_asym2364,D:\OneDrive\4.Code\SIM\projects\bfp_6_8g_i7_fr4\results\interdigital_7o_fr4_210um_round12_asym_gap_nn_parallel_4to10_40\i7_fr4_r12_asym2364_mm_coords_rfpro.csv,fr4_25db_rl6,-22.98,-1.80,-2.14,-3.01,-41.36,-4.12,2.69,-3.58,-3.42,-2.02,3.20,1.99,0.88,1.31,-2.42,-2.58,D:\OneDrive\4.Code\SIM\projects\bfp_6_8g_i7_fr4\results\interdigital_7o_fr4_210um_round12_asym_gap_nn_parallel_4to10_40\runs\bfp_6_8g_i7_fr4_round12_i7_fr4_r12_asym2364_home_simads_em_parallel_20260802_134016
i7_fr4_r12_asym2048,i7_fr4_r12_asym2048_mm_coords,TUNE,,,122.863,bfp_6_8g_i7_fr4_round12_i7_fr4_r12_asym2048_home_simads_em_parallel_20260802_134111,home_simads_em_parallel,bfp_6_8g_i7_fr4_home_parallel_round12_asym_gap_nn_4to10_40,fr4_25db_rl6,fr4_i7_score_v1,refined-NN rank 8; score 116.633; S21@5/6/8 -26.0625/-2.14611/-4.16347 dB; S11/S22 -4.7096/-5.18019 dB,bfp_6_8g_i7_fr4,round12,i7_fr4_r12_asym2048,D:\OneDrive\4.Code\SIM\projects\bfp_6_8g_i7_fr4\results\interdigital_7o_fr4_210um_round12_asym_gap_nn_parallel_4to10_40\i7_fr4_r12_asym2048_mm_coords_rfpro.csv,fr4_25db_rl6,-25.81,-2.70,-3.38,-5.65,-44.50,-5.65,3.95,-3.81,-3.61,0.81,2.30,-0.65,-0.65,0.05,-2.19,-2.39,D:\OneDrive\4.Code\SIM\projects\bfp_6_8g_i7_fr4\results\interdigital_7o_fr4_210um_round12_asym_gap_nn_parallel_4to10_40\runs\bfp_6_8g_i7_fr4_round12_i7_fr4_r12_asym2048_home_simads_em_parallel_20260802_134111
