frequency_hz,s11_mag,s11_db,s11_phase_deg,s21_mag,s21_db,s21_phase_deg,s12_mag,s12_db,s12_phase_deg,s22_mag,s22_db,s22_phase_deg
4000000000.0,0.8667674465864378,-1.2419481591662618,-1.8159103093545224,0.2861632147859359,-10.867723878487991,0.08176487228221234,0.2861632147859359,-10.867723878487991,0.08176487228221234,0.8823012425289255,-1.0876621832750442,-1.1181363880062536
4006006006.0060062,0.8658724007511275,-1.250922061099769,-1.8453666650551177,0.2883336586500899,-10.802093145106731,0.056012040253261515,0.2883336586500899,-10.802093145106731,0.056012040253261515,0.880910188828385,-1.1013673365146586,-1.1418132162888488
4012012012.012012,0.8650146703462314,-1.2595305398045598,-1.8748445885890215,0.2904504394846959,-10.738559241001811,0.030172378631693985,0.2904504394846959,-10.738559241001811,0.030172378631693985,0.8795462499293828,-1.1148263745907026,-1.165672141816874
4018018018.0180182,0.8641955048719215,-1.2677599401855941,-1.9043354696939847,0.2925114401301504,-10.67714287961971,0.00425046290704412,0.2925114401301504,-10.67714287961971,0.00425046290704412,0.8782104256643422,-1.1280282295878024,-1.1897116202165683
4024024024.024024,0.863416097026667,-1.2755971774196828,-1.9338306875496662,0.2945145969644972,-10.617863509963234,-0.02174905776961244,0.2945145969644972,-10.617863509963234,-0.02174905776961244,0.8769037213732837,-1.1409617375057395,-1.2139299251185522
4030030030.0300303,0.8626775787298352,-1.283029785398605,-1.9633216293818685,0.2964579050414735,-10.5607392942961,-0.04782146723572866,0.2964579050414735,-10.5607392942961,-0.04782146723572866,0.8756271457302496,-1.1536156625455531,-1.2383251441177086
4036036036.036036,0.8619810173814758,-1.2900459627923335,-1.9927997090680627,0.29833942305552286,-10.505787089365457,-0.07396198905515615,0.29833942305552286,-10.505787089365457,-0.07396198905515615,0.8743817084464114,-1.1659787229941418,-1.2628951750356732
4042042042.0420423,0.8613274123806562,-1.2966346164287643,-2.0222563856427644,0.300157278110168,-10.45302243115213,-0.10016579331266434,0.300157278110168,-10.45302243115213,-0.10016579331266434,0.8731684178537681,-1.1780396186689255,-1.2876377225183007
4048048048.048048,0.8607176919214731,-1.3027854017091407,-2.0516831816012626,0.3019096702676557,-10.402459523133867,-0.12642800343400684,0.3019096702676557,-10.402459523133867,-0.12642800343400684,0.8719882783744338,-1.1897870598696967,-1.3125502950003405
4054054054.0540543,0.8601527100834424,-1.3084887598042623,-2.081071700901564,0.3035948768595312,-10.354111228021821,-0.15274370300117143,0.3035948768595312,-10.354111228021821,-0.15274370300117143,0.8708422878816001,-1.2012097977701366,-1.3376302020696185
