time_ns,s11_rho,s11_z_ohm,s22_rho,s22_z_ohm
1.47460938,0.899801682,948.020743,1.04118544,19950
1.484375,0.903560938,986.924226,1.04229471,19950
1.49414063,0.906851353,1023.5529,1.04437438,19950
1.50390625,0.909224966,1051.62448,1.04691453,19950
1.51367188,0.910576409,1068.27314,1.04924309,19950
1.5234375,0.911175353,1075.81365,1.05077263,19950
1.53320313,0.911562153,1080.73762,1.05121288,19950
1.54296875,0.912346846,1090.86026,1.05067233,19950
1.55273438,0.91398607,1112.60238,1.04961342,19950
1.5625,0.916619306,1149.3184,1.04867945,19950
1.57226563,0.920022986,1200.35927,1.04845802,19950
1.58203125,0.923697282,1260.56931,1.0492678,19950
1.59179688,0.927051964,1320.83882,1.05104606,19950
1.6015625,0.929622244,1370.90349,1.05337635,19950
1.61132813,0.931235702,1404.24301,1.05564478,19950
1.62109375,0.932070373,1422.11172,1.05726598,19950
1.63085938,0.932584529,1433.33905,1.05789603,19950
1.640625,0.933345619,1450.27647,1.05755459,19950
1.65039063,0.934822046,1484.26111,1.05661323,19950
1.66015625,0.937214055,1542.71314,1.05565573,19950
1.66992188,0.940384619,1627.41946,1.05526274,19950
1.6796875,0.943914017,1732.97668,1.05580025,19950
1.68945313,0.947256448,1845.96637,1.05728886,19950
1.69921875,0.949940281,1947.61407,1.05940035,19950
1.70898438,0.951738465,2022.0435,1.06158143,19950
1.71875,0.95274757,2066.29327,1.06325803,19950
1.72851563,0.953347967,2093.5293,1.06404474,19950
1.73828125,0.954061306,2126.81416,1.06388307,19950
1.74804688,0.955358555,2190.07086,1.06305902,19950
1.7578125,0.957489114,2302.33867,1.06209493,19950
1.76757813,0.960392892,2474.79936,1.06155636,19950
1.77734375,0.96372621,2706.81146,1.06184553,19950
1.78710938,0.966990577,2979.43795,1.06305649,19950
1.796875,0.969716103,3252.08491,1.06494426,19950
1.80664063,0.971632082,3475.10887,1.06701789,19950
1.81640625,0.972762827,3621.45299,1.06872207,19950
1.82617188,0.973414865,3711.5005,1.06964028,19950
1.8359375,0.974061553,3805.28096,1.06964511,19950
1.84570313,0.975168451,3977.13503,1.06894159,19950
1.85546875,0.977023758,4302.32187,1.0679889,19950
1.86523438,0.97963549,4860.50351,1.06733031,19950
1.875,0.982731975,5741.05029,1.06739425,19950
1.88476563,0.985864202,7024.23786,1.06833936,19950
1.89453125,0.988571468,8700.03025,1.06999949,19950
1.90429688,0.990549256,10531.1779,1.07194765,19950
1.9140625,0.991758162,12083.2166,1.07365445,19950
1.92382813,0.992434945,13168.675,1.07468207,19950
1.93359375,0.993002858,14241.5484,1.07484302,19950
1.94335938,0.99391513,16384.2047,1.07426586,19950
1.953125,0.99548941,19950,1.07334516,19950
1.96289063,0.997793562,19950,1.07259497,19950
1.97265625,1.00062382,19950,1.07246013,19950
1.98242188,1.00358213,19950,1.07315488,19950
1.9921875,1.00622343,19950,1.07458702,19950
2.00195313,1.00821831,19950,1.07639463,19950
2.01171875,1.00947166,19950,1.07808072,19950
2.02148438,1.01015466,19950,1.07919586,19950
2.03125,1.01063926,19950,1.07950158,19950
2.04101563,1.01136037,19950,1.07905531,19950
2.05078125,1.01265658,19950,1.07818654,19950
2.06054688,1.01464777,19950,1.07737404,19950
2.0703125,1.01719384,19950,1.0770698,19950
2.08007813,1.01994856,19950,1.07753446,19950
2.08984375,1.02248807,19950,1.07874405,19950
2.09960938,1.02446617,19950,1.08040151,19950
2.109375,1.0257397,19950,1.08204761,19950
2.11914063,1.02641852,19950,1.08323008,19950
2.12890625,1.02682275,19950,1.08366855,19950
2.13867188,1.02736382,19950,1.08335524,19950
2.1484375,1.02839348,19950,1.08255534,19950
2.15820313,1.03007617,19950,1.08170775,19950
2.16796875,1.03233104,19950,1.08126334,19950
2.17773438,1.03486393,19950,1.08152039,19950
2.1875,1.03727693,19950,1.08251708,19950
2.19726563,1.03921445,19950,1.08401998,19950
2.20703125,1.04049258,19950,1.08561165,19950
2.21679688,1.04116434,19950,1.08684462,19950
2.2265625,1.04149803,19950,1.08740501,19950
2.23632813,1.04187722,19950,1.08722594,19950
2.24609375,1.04265971,19950,1.08650978,19950
2.25585938,1.04404735,19950,1.08565201,19950
2.265625,1.04601395,19950,1.08509521,19950
2.27539063,1.04831714,19950,1.08516717,19950
2.28515625,1.05058887,19950,1.08596225,19950
2.29492188,1.05247098,19950,1.08730893,19950
2.3046875,1.05374574,19950,1.0888347,19950
2.31445313,1.054414,19950,1.09010371,19950
2.32421875,1.0546928,19950,1.09077646,19950
2.33398438,1.05493419,19950,1.0907329,19950
2.34375,1.0554956,19950,1.09011447,19950
2.35351563,1.05660938,19950,1.08927035,19950
2.36328125,1.05829928,19950,1.08862831,19950
2.37304688,1.0603738,19950,1.08853795,19950
2.3828125,1.06249808,19950,1.08914374,19950
2.39257813,1.06431745,19950,1.09033396,19950
2.40234375,1.06558712,19950,1.09178361,19950
2.41210938,1.0662605,19950,1.09307475,19950
2.421875,1.06650449,19950,1.09384986,19950
2.43164063,1.06663671,19950,1.09394187,19950
2.44140625,1.06700831,19950,1.0934337,19950
2.45117188,1.06787557,19950,1.09262599,19950
2.4609375,1.06930732,19950,1.09192568,19950
2.47070313,1.07116153,19950,1.09169662,19950
2.48046875,1.07313906,19950,1.0921271,19950
2.49023438,1.07489432,19950,1.09316248,19950
2.5,1.0761618,19950,1.09452706,19950
2.50976563,1.07685243,19950,1.09582647,19950
2.51953125,1.07708455,19950,1.0966926,19950
2.52929688,1.07713909,19950,1.09691781,19950
2.5390625,1.07735564,19950,1.09652956,19950
2.54882813,1.07800814,19950,1.09577862,19950
2.55859375,1.07920548,19950,1.09504579,19950
2.56835938,1.08085323,19950,1.09470196,19950
2.578125,1.08268991,19950,1.09497267,19950
2.58789063,1.08438389,19950,1.09585696,19950
2.59765625,1.08565511,19950,1.09712932,19950
2.60742188,1.08637697,19950,1.09842381,19950
2.6171875,1.08662136,19950,1.0993687,19950
2.62695313,1.08663084,19950,1.09972233,19950
2.63671875,1.08672883,19950,1.09946039,19950
2.64648438,1.08720089,19950,1.09878331,19950
2.65625,1.08819092,19950,1.09804135,19950
2.66601563,1.08964979,19950,1.0976057,19950
2.67578125,1.09135493,19950,1.0977327,19950
2.68554688,1.09299304,19950,1.09847108,19950
2.6953125,1.09427529,19950,1.09964565,19950
2.70507813,1.09504262,19950,1.10092286,19950
2.71484375,1.09532293,19950,1.10193381,19950
2.72460938,1.09531947,19950,1.10240923,19950
2.734375,1.09533533,19950,1.10227717,19950
2.74414063,1.09566209,19950,1.10168793,19950
2.75390625,1.09647351,19950,1.10095763,19950
2.76367188,1.09776306,19950,1.10045159,19950
2.7734375,1.09934776,19950,1.10045058,19950
2.78320313,1.10093641,19950,1.10104881,19950
2.79296875,1.10223683,19950,1.1021208,19950
2.80273438,1.10306264,19950,1.10336874,19950
2.8125,1.10340061,19950,1.10443242,19950
2.82226563,1.10341422,19950,1.10502127,19950
2.83203125,1.10338276,19950,1.10502007,19950
2.84179688,1.10359852,19950,1.10452988,19950
2.8515625,1.10426002,19950,1.10382967,19950
2.86132813,1.10540025,19950,1.10327325,19950
2.87109375,1.10687593,19950,1.10315955,19950
2.88085938,1.10842115,19950,1.10362372,19950
2.890625,1.10974549,19950,1.10458887,19950
2.90039063,1.1106403,19950,1.10579552,19950
2.91015625,1.1110544,19950,1.10689762,19950
2.91992188,1.11111169,19950,1.10758952,19950
2.9296875,1.11106472,19950,1.10771742,19950
2.93945313,1.11120157,19950,1.10733457,19950
2.94921875,1.11174043,19950,1.10668052,19950
2.95898438,1.11275049,19950,1.10609238,19950
2.96875,1.11412768,19950,1.10588106,19950
2.97851563,1.11563405,19950,1.10621782,19950
2.98828125,1.11698561,19950,1.10707257,19950
2.99804688,1.11795646,19950,1.10822612,19950
3.0078125,1.11846096,19950,1.1093515,19950
3.01757813,1.1185841,19950,1.11013405,19950
3.02734375,1.11854934,19950,1.11038638,19950
3.03710938,1.11863603,19950,1.11011603,19950
3.046875,1.11907709,19950,1.10952154,19950
3.05664063,1.11997422,19950,1.10891869,19950
3.06640625,1.1212617,19950,1.10862443,19950
3.07617188,1.12273153,19950,1.108841,19950
3.0859375,1.12411046,19950,1.10958275,19950
3.09570313,1.12516025,19950,1.110672,19950
3.10546875,1.12576454,19950,1.11180516,19950
3.11523438,1.12597056,19950,1.11266441,19950
3.125,1.12597089,19950,1.11303394,19950
3.13476563,1.12603209,19950,1.11287822,19950
3.14453125,1.12639694,19950,1.11235393,19950
3.15429688,1.12719585,19950,1.11175151,19950
3.1640625,1.12839998,19950,1.11138829,19950
3.17382813,1.12983287,19950,1.11149227,19950
3.18359375,1.13123582,19950,1.11211936,19950
3.19335938,1.13236301,19950,1.11313391,19950
3.203125,1.13307127,19950,1.11425941,19950
3.21289063,1.13337172,19950,1.11518036,19950
3.22265625,1.13342479,19950,1.11565779,19950
3.23242188,1.13348064,19950,1.1156162,19950
3.2421875,1.13378723,19950,1.11517021,19950
3.25195313,1.13449968,19950,1.11458156,19950
3.26171875,1.13562426,19950,1.11416262,19950
3.27148438,1.13701693,19950,1.11416189,19950
3.28125,1.13843699,19950,1.11467356,19950
3.29101563,1.13963563,19950,1.11560388,19950
3.30078125,1.14044688,19950,1.11670653,19950
3.31054688,1.1408478,19950,1.11767345,19950
3.3203125,1.14096596,19950,1.11824781,19950
3.33007813,1.14103197,19950,1.11831762,19950
3.33984375,1.14129449,19950,1.11795584,19950
3.34960938,1.14192932,19950,1.1173927,19950
3.359375,1.14297553,19950,1.11693069,19950
3.36914063,1.14432204,19950,1.11683355,19950
3.37890625,1.14574906,19950,1.11723006,19950
3.38867188,1.14700908,19950,1.11806771,19950
3.3984375,1.14791752,19950,1.11913282,19950
3.40820313,1.14841973,19950,1.12012956,19950
3.41796875,1.14861031,19950,1.1207885,19950
3.42773438,1.14869754,19950,1.12096497,19950
3.4375,1.14892665,19950,1.12069128,19950
3.44726563,1.14948994,19950,1.12016398,19950
3.45703125,1.15045677,19950,1.11967112,19950
3.46679688,1.15174892,19950,1.11948642,19950
3.4765625,1.15316999,19950,1.11976932,19950
3.48632813,1.15447786,19950,1.12050722,19950
3.49609375,1.15547344,19950,1.12152102,19950
3.50585938,1.15607318,19950,1.12253142,19950
3.515625,1.15633892,19950,1.12326155,19950
3.52539063,1.15645447,19950,1.12353822,19950
3.53515625,1.1566577,19950,1.12335466,19950
3.54492188,1.15715329,19950,1.12287215,19950
3.5546875,1.15803802,19950,1.1223602,19950
3.56445313,1.15926601,19950,1.12209745,19950
3.57421875,1.16066624,19950,1.12226969,19950
3.58398438,1.16200572,19950,1.12290247,19950
3.59375,1.16307502,19950,1.12385247,19950
3.60351563,1.16376463,19950,1.1248608,19950
3.61328125,1.16410445,19950,1.1256482,19950
3.62304688,1.16425208,19950,1.12601727,19950
3.6328125,1.16443446,19950,1.12592424,19950
3.64257813,1.16486455,19950,1.12549419,19950
3.65234375,1.16566346,19950,1.1249745,19950
3.66210938,1.16681667,19950,1.12464377,19950
3.671875,1.16818004,19950,1.12470978,19950
3.68164063,1.16953316,19950,1.12523387,19950
3.69140625,1.17066027,19950,1.12610918,19950
3.70117188,1.17142916,19950,1.12710055,19950
3.7109375,1.17183899,19950,1.12793115,19950
3.72070313,1.17201987,19950,1.12838386,19950
3.73046875,1.17218464,19950,1.12838042,19950
3.74023438,1.1725505,19950,1.12800939,19950
3.75,1.17325962,19950,1.12749291,19950
3.75976563,1.17432748,19950,1.12710488,19950
3.76953125,1.17563781,19950,1.12707054,19950
3.77929688,1.17698582,19950,1.12748427,19950
3.7890625,1.17815341,19950,1.12827576,19950
3.79882813,1.17898902,19950,1.12923642,19950
3.80859375,1.17946266,19950,1.13009633,19950
3.81835938,1.17967622,19950,1.13062327,19950
3.828125,1.17982555,19950,1.1307074,19950
3.83789063,1.18012829,19950,1.13040095,19950
3.84765625,1.18074421,19950,1.12989829,19950
3.85742188,1.181717,19950,1.12946424,19950
3.8671875,1.18295888,19950,1.12933687,19950
3.87695313,1.18428327,19950,1.12964057,19950
3.88671875,1.18547354,19950,1.13034102,19950
3.89648438,1.18636229,19950,1.13125853,19950
3.90625,1.18689234,19950,1.13213434,19950
3.91601563,1.18713703,19950,1.13272566,19950
3.92578125,1.18727278,19950,1.13289439,19950
3.93554688,1.18751402,19950,1.13265716,19950
3.9453125,1.18803457,19950,1.13217856,19950
3.95507813,1.18890426,19950,1.13171026,19950
3.96484375,1.19006385,19950,1.13149864,19950
3.97460938,1.19134728,19950,1.13169459,19950
3.984375,1.19254291,19950,1.13229886,19950
3.99414063,1.1934711,19950,1.13316233,19950
4.00390625,1.19404973,19950,1.13404128,19950
4.01367188,1.19432374,19950,1.13468693,19950
4.0234375,1.19444809,19950,1.13493644,19950
4.03320313,1.19463055,19950,1.13477216,19950
4.04296875,1.19505544,19950,1.13432738,19950
4.05273438,1.19581629,19950,1.13383701,19950
4.0625,1.19688209,19950,1.13355116,19950
4.07226563,1.19810912,19950,1.13364362,19950
4.08203125,1.19929407,19950,1.1341486,19950
4.09179688,1.20024864,19950,1.13494881,19950
4.1015625,1.20086829,19950,1.13581903,19950
4.11132813,1.20117014,19950,1.13650891,19950
4.12109375,1.20128609,19950,1.13683469,19950
4.13085938,1.20141405,19950,1.13674614,19950
4.140625,1.20174525,19950,1.13634438,19950
4.15039063,1.20239433,19950,1.13584426,19950
4.16015625,1.20335771,19950,1.1354953,19950
4.16992188,1.20451543,19950,1.13549026,19950
4.1796875,1.20567554,19950,1.1358949,19950
4.18945313,1.20664464,19950,1.13662437,19950
4.19921875,1.20729856,19950,1.13747497,19950
4.20898438,1.20762753,19950,1.13819908,19950
4.21875,1.20773919,19950,1.13859595,19950
4.22851563,1.20781873,19950,1.13858499,19950
4.23828125,1.20806079,19950,1.13823472,19950
4.24804688,1.20859823,19950,1.13773715,19950
4.2578125,1.20945376,19950,1.13733703,19950
4.26757813,1.21053218,19950,1.13724209,19950
4.27734375,1.21165562,19950,1.13754721,19950
4.28710938,1.21262905,19950,1.13820017,19950
4.296875,1.2133116,19950,1.13902131,19950
4.30664063,1.21366795,19950,1.13976981,19950
4.31640625,1.21378073,19950,1.14023201,19950
4.32617188,1.21381982,19950,1.14029948,19950
4.3359375,1.21397987,19950,1.14000832,19950
4.34570313,1.21440892,19950,1.13952534,19950
4.35546875,1.21515453,19950,1.13908658,19950
4.36523438,1.21614675,19950,1.13891065,19950
4.375,1.21722422,19950,1.13911885,19950
4.38476563,1.2181936,19950,1.13969113,19950
4.39453125,1.21890042,19950,1.14047404,19950
4.40429688,1.21928546,19950,1.14123731,19950
4.4140625,1.21940599,19950,1.14175846,19950
4.42382813,1.21941438,19950,1.14190417,19950
4.43359375,1.21950198,19950,1.1416787,19950
4.44335938,1.21982893,19950,1.14122183,19950
4.453125,1.22046578,19950,1.14075724,19950
4.46289063,1.22136798,19950,1.14051031,19950
4.47265625,1.22239271,19950,1.14062571,19950
4.48242188,1.22335153,19950,1.14111472,19950
4.4921875,1.2240795,19950,1.14185165,19950
4.50195313,1.22449545,19950,1.1426203,19950
4.51171875,1.22463139,19950,1.14319347,19950
4.52148438,1.22462028,19950,1.14341606,19950
4.53125,1.22464711,19950,1.14326165,19950
4.54101563,1.22488093,19950,1.14284162,19950
4.55078125,1.22541314,19950,1.14236398,19950
4.56054688,1.22622437,19950,1.14205683,19950
4.5703125,1.22719199,19950,1.1420849,19950
4.58007813,1.22813543,19950,1.14248945,19950
4.58984375,1.22888247,19950,1.14317368,19950
4.59960938,1.22933224,19950,1.14393858,19950
4.609375,1.22949188,19950,1.14455622,19950
4.61914063,1.22947352,19950,1.14485316,19950
4.62890625,1.22945288,19950,1.14477383,19950
4.63867188,1.22960473,19950,1.14440036,19950
4.6484375,1.230039,19950,1.14392212,19950
4.65820313,1.23076081,19950,1.14356601,19950
4.66796875,1.23166903,19950,1.1435133,19950
4.67773438,1.23259368,19950,1.14383349,19950
4.6875,1.23335843,19950,1.14445924,19950
4.69726563,1.23384518,19950,1.14521153,19950
4.70703125,1.23403703,19950,1.14586554,19950
4.71679688,1.23402414,19950,1.14623308,19950
4.7265625,1.23397037,19950,1.14623137,19950
4.73632813,1.23405305,19950,1.14591294,19950
4.74609375,1.23439806,19950,1.14544596,19950
4.75585938,1.23503404,19950,1.14505232,19950
4.765625,1.23588222,19950,1.14492624,19950
4.77539063,1.2367857,19950,1.14516327,19950
4.78515625,1.23756718,19950,1.14572571,19950
4.79492188,1.2380939,19950,1.14645681,19950
4.8046875,1.23832612,19950,1.14713857,19950
4.81445313,1.23833132,19950,1.14757174,19950
4.82421875,1.23825915,19950,1.14764863,19950
4.83398438,1.23828641,19950,1.14739229,19950
4.84375,1.23855225,19950,1.14694759,19950
4.85351563,1.23910746,19950,1.14652781,19950
4.86328125,1.23989615,19950,1.14633638,19950
4.87304688,1.2407767,19950,1.14649245,19950
4.8828125,1.24157381,19950,1.14698758,19950
4.89257813,1.24214287,19950,1.14768923,19950
4.90234375,1.24242275,19950,1.14838967,19950
4.91210938,1.24245792,19950,1.1488823,19950
4.921875,1.24238182,19950,1.14903719,19950
4.93164063,1.24236772,19950,1.14884846,19950
4.94140625,1.24256524,19950,1.14843598,19950
4.95117188,1.24304567,19950,1.14800113,19950
4.9609375,1.24377616,19950,1.14775282,19950
4.97070313,1.24463217,19950,1.14783099,19950
4.98046875,1.24544333,19950,1.14825568,19950
4.99023438,1.24605601,19950,1.14891998,19950
