source,status,s21_5g_db,s21_6g_db,s21_7g_db,s21_8g_db,s21_9g_db,passband_min_s21_db,passband_ripple_db,worst_s11_6_8_db,worst_s22_6_8_db
SIM\ADS\results\opt_round2b\r2e_l595_mm_coords_rfpro.csv,TUNE,-44.71,-3.17,-1.78,-3.78,-37.62,-3.78,2.56,-3.63,-3.62
