source,status,s21_5g_db,s21_6g_db,s21_7g_db,s21_8g_db,s21_9g_db,passband_min_s21_db,passband_ripple_db,worst_s11_6_8_db,worst_s22_6_8_db
SIM\ADS\results\opt_round2b\r2a_t200_mm_coords_rfpro.csv,TUNE,-37.20,-2.77,-2.99,-4.58,-38.67,-4.58,3.59,-3.79,-3.91
