source,status,s21_5g_db,s21_6g_db,s21_7g_db,s21_8g_db,s21_9g_db,passband_min_s21_db,passband_ripple_db,worst_s11_6_8_db,worst_s22_6_8_db
SIM\ADS\results\opt_round2b\r2e_t195_mm_coords_rfpro.csv,TUNE,-38.94,-4.63,-2.03,-4.49,-40.49,-4.63,3.40,-2.52,-2.55
