frequency_hz,s11_mag,s11_db,s11_phase_deg,s21_mag,s21_db,s21_phase_deg,s12_mag,s12_db,s12_phase_deg,s22_mag,s22_db,s22_phase_deg
4000000000.0,0.997748072570809,-0.01958205008540624,1.6971021576388814,0.0006400392150128744,-63.8758683221363,-0.21863665128297557,0.0006400392150128744,-63.8758683221363,-0.21863665128297557,0.9977391908620766,-0.019659370089658807,1.6985765393047934
4500000000.0,0.9959314672806631,-0.035410910358625605,1.4233788225308244,0.0024026286868443023,-52.38626683706228,-0.4167010066955973,0.0024026286868443023,-52.38626683706228,-0.4167010066955973,0.9959328284132445,-0.03539903942202558,1.4245015762990862
4750000000.0,0.9941827786641659,-0.05067528050648587,1.258470474380906,0.004772826220766371,-46.42448756130776,-0.5645172828101027,0.004772826220766371,-46.42448756130776,-0.5645172828101027,0.9942226114435901,-0.05032727991483227,1.2598047326030395
5000000000.0,0.9906616916495391,-0.08149261229768545,1.0578526278603182,0.011300314490060038,-38.93818939688536,-0.7501497244898788,0.011300314490060038,-38.93818939688536,-0.7501497244898788,0.9908811506839148,-0.0795686599917008,1.0608719631381214
5500000000.0,0.342323247337796,-9.311272134233555,0.6791398530814735,0.5675480032492995,-4.919947998481255,-2.8708740191900275,0.5675480032492995,-4.919947998481255,-2.8708740191900275,0.49686119018962865,-6.075298493132739,0.5768024492759442
5750000000.0,0.6457894937872141,-3.7981804941304405,-0.11186515460809321,0.6457165955781141,-3.799161032751112,-5.014348787223619,0.6457165955781141,-3.799161032751112,-5.014348787223619,0.6440418019619504,-3.8217188710573424,-0.22229269839832705
5812500000.0,0.19423040448382375,-14.2336557083346,-0.2620132258042353,0.8489741619112815,-1.422110541648849,-5.746573693856842,0.8489741619112815,-1.422110541648849,-5.746573693856842,0.17320015375981848,-15.229034535402189,-0.4850481690639385
5875000000.0,0.4447066407782323,-7.0385277041713845,1.14035171965891,0.7867075142250091,-2.0837340330767153,-6.5331397388171615,0.7867075142250091,-2.0837340330767153,-6.5331397388171615,0.43865348187001696,-7.157568380437166,1.1331396066042443
6000000000.0,0.7480407853496011,-2.521494449946402,0.4690298610712637,0.5868431532978206,-4.62955915935501,-7.415225768363973,0.5868431532978206,-4.62955915935501,-7.415225768363973,0.7457370474656246,-2.5482856212169445,0.3921486533653744
6500000000.0,0.38779371841117505,-8.22798460042523,0.021734680044739607,0.8430511307637768,-1.4829216952830233,-4.701611036522751,0.8430511307637768,-1.4829216952830233,-4.701611036522751,0.3810776390836741,-8.37973068120757,0.06010199286055185
6750000000.0,0.3381888777051712,-9.416813590040482,0.9519524470630185,0.8569506006380838,-1.3408842497189446,-6.570955916029215,0.8569506006380838,-1.3408842497189446,-6.570955916029215,0.3281999010943137,-9.67723108322099,1.4167123080562927
7000000000.0,0.4742313633071424,-6.480194546557434,-0.4514156668995667,0.7915364936409383,-2.0305811454950162,-8.14403391393735,0.7915364936409383,-2.0305811454950162,-8.14403391393735,0.4821425919313074,-6.336490034778988,-0.036827522999787775
7250000000.0,0.22482446913158904,-12.963128467885845,0.9452519446441698,0.8683992737576187,-1.2256109683595047,-10.028881153874455,0.8683992737576187,-1.2256109683595047,-10.028881153874455,0.2481260356807799,-12.10655326278242,0.6310077803165857
7500000000.0,0.5224926882349679,-5.638395653866398,-0.9470607849299674,0.7385809573997674,-2.632037876371092,-11.785769253014674,0.7385809573997674,-2.632037876371092,-11.785769253014674,0.5321319788709628,-5.479612820758476,-0.6342489282469058
8000000000.0,0.6142945876053271,-4.232466222454427,-1.857269211766598,0.5965962955461958,-4.486388952728887,-9.922836785347561,0.5965962955461958,-4.486388952728887,-9.922836785347561,0.6114934297145304,-4.272164098933425,-2.3096121801017713
8125000000.0,0.4114295809228666,-7.7140897331501845,-2.2909257149252995,0.5845283648688281,-4.663888187660687,-11.472012285343142,0.5845283648688281,-4.663888187660687,-11.472012285343142,0.19667485278053676,-14.125023324930734,-2.5291383422919926
8250000000.0,0.8252373273634438,-1.668422722525216,-2.582512819362225,0.19457781787510564,-14.21813342765731,-13.123748729535048,0.19457781787510564,-14.21813342765731,-13.123748729535048,0.8017119513945031,-1.919632843556892,-2.5124415583507
8500000000.0,0.9372655913959954,-0.5627465273109326,-3.47879746112057,0.036790203839882546,-28.685356118185325,-14.440456644344291,0.036790203839882546,-28.685356118185325,-14.440456644344291,0.9357894642993227,-0.5764369734821245,-3.46928990852873
9000000000.0,0.9671643394777013,-0.2899944963279887,-4.356764357120632,0.009449954320246139,-40.49140581608561,-15.972961104140026,0.009449954320246139,-40.49140581608561,-15.972961104140026,0.9669653328072081,-0.2917819152461843,-4.360047841970979
10000000000.0,0.9780788448555431,-0.19252268941159237,-5.257574297971987,0.0023554955319487914,-52.5583543044379,-18.313394400539114,0.0023554955319487914,-52.5583543044379,-18.313394400539114,0.978011953967383,-0.19311673839226984,-5.270429434895861
