source,status,s21_5g_db,s21_6g_db,s21_7g_db,s21_8g_db,s21_9g_db,passband_min_s21_db,passband_ripple_db,worst_s11_6_8_db,worst_s22_6_8_db
SIM\ADS\results\opt_round2b\r2a_t200_l600_mm_coords_rfpro.csv,TUNE,-36.36,-2.04,-2.57,-2.77,-33.78,-2.77,1.65,-4.84,-4.85
