source,target_profile,status,s21_5g_db,s21_6g_db,s21_7g_db,s21_8g_db,s21_9g_db,passband_min_s21_db,passband_ripple_db,worst_s11_6_8_db,worst_s22_6_8_db
SIM\ADS\results\fr4_stub_bpf_l3_25db_round1\ssb_l3_25_len108_stubp15_mm_coords_rfpro.csv,fr4_25db,TUNE,-0.84,-17.35,-49.42,-52.69,-50.91,-52.69,35.34,-0.35,-0.36
