frequency_hz,s11_mag,s11_db,s11_phase_deg,s21_mag,s21_db,s21_phase_deg,s12_mag,s12_db,s12_phase_deg,s22_mag,s22_db,s22_phase_deg
4000000000.0,0.98913825086171,-0.09486006512036807,0.8783671830990317,0.017395134594163673,-35.19144413134143,-0.7493160659035811,0.017395134594163673,-35.19144413134143,-0.7493160659035811,0.9889281289739175,-0.0967053980711506,0.8863051109145565
4006006006.0060062,0.9890870872617911,-0.09530935810425321,0.8748116021373471,0.017511559430804385,-35.133503552303445,-0.7526476797244656,0.017511559430804385,-35.133503552303445,-0.7526476797244656,0.9888757200319565,-0.09716572510131234,0.8826883278110004
4012012012.012012,0.9890357178857972,-0.09576048149214172,0.8712537031612138,0.01762901577893585,-35.07543867030269,-0.7559950999216158,0.01762901577893585,-35.07543867030269,-0.7559950999216158,0.9888231035409232,-0.09762789965379494,0.8790690377499509
4018018018.0180182,0.9889841406640302,-0.09621345374545043,0.8676934634733385,0.017747510556521736,-35.01725113655931,-0.7593581977235722,0.017747510556521736,-35.01725113655931,-0.7593581977235722,0.9887702774258728,-0.09809194024966354,0.8754472183749015
4024024024.024024,0.988932353501197,-0.09666829355538889,0.8641308601578369,0.017867050792492924,-34.95894255956762,-0.7627368418095523,0.017867050792492924,-34.95894255956762,-0.7627368418095523,0.9887172395861948,-0.09855786564057605,0.8718228471094112
4030030030.0300303,0.988880354276004,-0.09712501984662952,0.8605658700775372,0.017987643629952626,-34.90051450466833,-0.7661308984356542,0.017987643629952626,-34.90051450466833,-0.7661308984356542,0.988663987895224,-0.09902569481230716,0.8681959011543471
4036036036.036036,0.988828140840706,-0.09758365178136336,0.8569984698712925,0.018109296329406745,-34.84196849365587,-0.7695402315610866,0.018109296329406745,-34.84196849365587,-0.7695402315610866,0.9886105201997694,-0.09949544698898549,0.864566357485195
4042042042.0420423,0.9887757110206674,-0.09804420876326554,0.8534286359512198,0.01823201627201928,-34.78330600441998,-0.7729647029743957,0.01823201627201928,-34.78330600441998,-0.7729647029743957,0.9885568343197048,-0.09996714163679793,0.860934192849238
4048048048.048048,0.98872306261391,-0.09850671044156768,0.8498563444998983,0.018355810962891916,-34.7245284706215,-0.7764041724194994,0.018355810962891916,-34.7245284706215,-0.7764041724194994,0.9885029280474898,-0.10044079846830777,0.8572993837627252
4054054054.0540543,0.9886701933906611,-0.0989711767151376,0.8462815714675324,0.0184806880343673,-34.66563728140192,-0.7798584977214226,0.0184806880343673,-34.66563728140192,-0.7798584977214226,0.9884487991477313,-0.10091643744641979,0.8536619065079953
4060060060.06006,0.9886171010928676,-0.0994376277368611,0.8427042925690607,0.018606655249355838,-34.60663378112597,-0.7833275349116214,0.018606655249355838,-34.60663378112597,-0.7833275349116214,0.9883944453566993,-0.10139407878874276,0.8500217371305557
4066066066.0660663,0.9885637834337246,-0.09990608391789368,0.8391244832812352,0.018733720504685553,-34.54751926915694,-0.7868111383527892,0.018733720504685553,-34.54751926915694,-0.7868111383527892,0.9883398643818516,-0.10187374297188538,0.8463788514361219
4072072072.072072,0.9885102380971793,-0.10037656593213755,0.8355421188396311,0.018861891834474738,-34.48829499966409,-0.7903091608630021,0.018861891834474738,-34.48829499966409,-0.7903091608630021,0.9882850539013449,-0.10235545073587136,0.8427332249875804
4078078078.0780783,0.9884564627374257,-0.10084909472079642,0.8319571742356286,0.018991177413526943,-34.42896218146165,-0.7938214538391326,0.018991177413526943,-34.42896218146165,-0.7938214538391326,0.9882300115635188,-0.10283922308879323,0.839084833101953
4084084084.084084,0.9884024549784032,-0.10132369149690595,0.8283696242133346,0.019121585560748625,-34.36952197787859,-0.7973478673794064,0.019121585560748625,-34.36952197787859,-0.7973478673794064,0.988174734986401,-0.10332508131128378,0.8354336508472534
4090090090.0900903,0.9883482124132544,-0.10180037775021829,0.8247794432664659,0.019253124742588494,-34.309975506659015,-0.8008882504049908,0.019253124742588494,-34.309975506659015,-0.8008882504049908,0.9881192217571674,-0.10381304696139064,0.8317796530393614
4096096096.096096,0.9882937326038019,-0.1022791752519307,0.8211866056351717,0.01938580357649938,-34.25032383989193,-0.8044424507805725,0.01938580357649938,-34.25032383989193,-0.8044424507805725,0.9880634694316236,-0.10430314187926072,0.8281228142387733
4102102102.1021023,0.9882390130799967,-0.1027601060596583,0.8175910853028088,0.019519630834422083,-34.19056800397002,-0.8080103154337641,0.019519630834422083,-34.19056800397002,-0.8080103154337641,0.9880074755336404,-0.10479538819223462,0.8244631087473653
4108108108.108108,0.9881840513393575,-0.10324319252249683,0.8139928559926719,0.01965461544629115,-34.13070897957696,-0.8115916904732814,0.01965461544629115,-34.13070897957696,-0.8115916904732814,0.9879512375546068,-0.10528980831979134,0.8208005106050761
4114114114.1141143,0.9881288448464026,-0.10372845728614923,0.810391891164657,0.019790766503563248,-34.07074770170193,-0.8151864213058457,0.019790766503563248,-34.07074770170193,-0.8151864213058457,0.9878947529528497,-0.10578642497878508,0.8171349935865224
4120120120.12012,0.9880733910320547,-0.1042159232982985,0.8067881640118851,0.019928093262767253,-34.01068505968149,-0.8187943527516395,0.019928093262767253,-34.01068505968149,-0.8187943527516395,0.9878380191530625,-0.1062852611886132,0.8134665311975791
4126126126.1261263,0.9880176872930647,-0.10470561381381152,0.8031816474572491,0.0200666051490778,-33.950521897266995,-0.8224153291583429,0.0200666051490778,-33.950521897266995,-0.8224153291583429,0.9877810335456931,-0.10678634027673925,0.8097950966719182
4132132132.132132,0.9879617309913771,-0.10519755240046445,0.799572314149945,0.02020631175991078,-33.890259012717905,-0.8260491945136081,0.02020631175991078,-33.890259012717905,-0.8260491945136081,0.9877237934863407,-0.10728968588414842,0.8061206629674444
4138138138.1381383,0.9879055194535148,-0.1056917629444972,0.795960136461903,0.020347222868542975,-33.829897158919266,-0.8296957925559173,0.020347222868542975,-33.829897158919266,-0.8296957925559173,0.9876662962951387,-0.1077953219709177,0.8024432027627294
4144144144.144144,0.9878490499699534,-0.10618826965626926,0.7923450864841743,0.02048934842775429,-33.76943704352338,-0.8333549668837993,0.02048934842775429,-33.76943704352338,-0.8333549668837993,0.9876085392561035,-0.1083032728221057,0.7987626884533359
4150150150.1501503,0.9877923197944461,-0.10668709707634705,0.7887271360232748,0.020632698573495093,-33.70887932911419,-0.837026561063285,0.020632698573495093,-33.70887932911419,-0.837026561063285,0.9875505196164939,-0.10881356305353847,0.79507909214813
4156156156.156156,0.9877353261433779,-0.10718827008134604,0.785106256597439,0.02077728362857745,-33.64822463339409,-0.8407104187336085,0.02077728362857745,-33.64822463339409,-0.8407104187336085,0.9874922345861431,-0.1093262176178488,0.7913923856654714
4162162162.1621623,0.98767806619507,-0.10769181389020305,0.7814824194328469,0.02092311410639195,-33.58747352939214,-0.844406383711017,0.02092311410639195,-33.58747352939214,-0.844406383711017,0.9874336813367721,-0.10984126181068155,0.7877025405294195
4168168168.168168,0.9876205370890889,-0.10819775407042591,0.7778555954597541,0.021070200714650225,-33.52662654569292,-0.8481143000907615,0.021070200714650225,-33.52662654569292,-0.8481143000907615,0.9873748570012962,-0.11035872127696189,0.7840095279658077
4174174174.1741743,0.9875627359255299,-0.10870611654455975,0.774225755308574,0.021218554359154297,-33.465684166685165,-0.8518340123471254,0.021218554359154297,-33.465684166685165,-0.8518340123471254,0.9873157586731127,-0.11087862201733595,0.7803133188982843
4180180180.18018,0.9875046597642958,-0.10921692759670723,0.7705928693059033,0.021368186147593244,-33.404646832829485,-0.8555653654314487,0.021368186147593244,-33.404646832829485,-0.8555653654314487,0.9872563834053754,-0.11140099039473021,0.7766138839442839
4186186186.1861863,0.9874463056243391,-0.10973021387937279,0.7669569074704572,0.021519107393368053,-33.34351494094433,-0.8593082048682197,0.021519107393368053,-33.34351494094433,-0.8593082048682197,0.987196728210244,-0.11192585314113626,0.772911193410935
4192192192.192192,0.9873876704829129,-0.11024600242023452,0.7633178395089472,0.021671329619445803,-33.28228884450931,-0.86306237684907,0.021671329619445803,-33.28228884450931,-0.86306237684907,0.9871367900581246,-0.11245323736448148,0.7692052172908792
