source,target_profile,status,s21_5g_db,s21_6g_db,s21_7g_db,s21_8g_db,s21_9g_db,passband_min_s21_db,passband_ripple_db,worst_s11_6_8_db,worst_s22_6_8_db
D:\OneDrive\4.Code\PICO\RP2350\RP2350_PIO_TRIG\RP2350_TRIGRP2350_TRIG\SIM\ADS\results\fr4_stub_bpf_l3_25db_round1\ssb_l3_25_len108_stubp15_viafix_mm_coords_rfpro.csv,fr4_25db,TUNE,-24.01,-4.16,-1.71,-1.96,-0.97,-4.16,3.31,-4.03,-4.03
