time_ns,s11_rho,s11_z_ohm,s22_rho,s22_z_ohm
0.80078125,-0.00457935826,49.5441517,-0.00378060671,49.6233632
0.810546875,-0.00473762754,49.5284712,-0.00392626581,49.6089089
0.8203125,-0.00482975868,49.5193456,-0.00409123901,49.5925431
0.830078125,-0.00482577626,49.51974,-0.00421841558,49.5799305
0.83984375,-0.00473067023,49.5291604,-0.00426543756,49.5752679
0.849609375,-0.00458107807,49.5439813,-0.00421925285,49.5798474
0.859375,-0.00443105278,49.5588495,-0.00409999759,49.5916744
0.869140625,-0.00433233299,49.5686355,-0.00395306176,49.6062503
0.87890625,-0.00431622991,49.570232,-0.00383239182,49.6182239
0.888671875,-0.0043834034,49.5635727,-0.00378112448,49.6233119
0.8984375,-0.00450480244,49.55154,-0.0038164708,49.6198039
0.908203125,-0.00463301701,49.5388349,-0.00392412723,49.6091211
0.91796875,-0.0047196696,49.5302501,-0.00406400576,49.5952444
0.927734375,-0.00473251417,49.5289777,-0.00418501944,49.5832422
0.9375,-0.0046662369,49.5355436,-0.00424348326,49.5774448
0.947265625,-0.00454337362,49.5477175,-0.00421850716,49.5799214
0.95703125,-0.00440535747,49.5613965,-0.00411895452,49.5897942
0.966796875,-0.0042971851,49.5721202,-0.00397964746,49.6036127
0.9765625,-0.00425132527,49.5766672,-0.00384837876,49.6166374
0.986328125,-0.004276582,49.5741629,-0.00376854316,49.6245605
0.99609375,-0.00435569664,49.5663193,-0.00376367734,49.6250435
1.00585938,-0.00445227002,49.5567465,-0.00382940257,49.6185206
1.015625,-0.00452427341,49.5496103,-0.00393551838,49.6079909
1.02539063,-0.00453916685,49.5481344,-0.00403731566,49.5978919
1.03515625,-0.00448521843,49.5534809,-0.00409189331,49.5924782
1.04492188,-0.00437511795,49.564394,-0.00407354418,49.5942982
1.0546875,-0.00424081717,49.5777091,-0.00398271111,49.6033088
1.06445313,-0.00412166879,49.589525,-0.00384541168,49.6169319
1.07421875,-0.00405025559,49.5966083,-0.00370349956,49.6310166
1.08398438,-0.00404100283,49.5975261,-0.00359940979,49.6413499
1.09375,-0.00408554411,49.593108,-0.00356095298,49.6451682
1.10351563,-0.00415630899,49.5860894,-0.00359161337,49.642124
1.11328125,-0.00421684271,49.5800864,-0.00366973989,49.6343678
1.12304688,-0.00423501484,49.5782845,-0.00375677134,49.6257289
1.1328125,-0.00419434477,49.5823174,-0.00381139029,49.6203081
1.14257813,-0.00409946225,49.5917275,-0.00380442207,49.6209997
1.15234375,-0.00397390754,49.6041822,-0.00372911241,49.6284742
1.16210938,-0.00385124654,49.6163529,-0.00360316599,49.640977
1.171875,-0.00376283342,49.6251272,-0.00346194947,49.6549994
1.18164063,-0.00372666604,49.628717,-0.00334544996,49.6665705
1.19140625,-0.00374128351,49.6272662,-0.00328378532,49.6726963
1.20117188,-0.00378676233,49.6227523,-0.00328650665,49.6724259
1.2109375,-0.00383228683,49.6182344,-0.00333948516,49.667163
1.22070313,-0.00384743476,49.6167311,-0.0034103839,49.6601207
1.23046875,-0.00381305827,49.6201426,-0.00346060643,49.6551328
1.24023438,-0.00372787919,49.6285966,-0.00345931347,49.6552612
1.25,-0.00360853708,49.6404438,-0.00339442117,49.6617062
1.25976563,-0.00348322021,49.6528871,-0.00327666144,49.673404
1.26953125,-0.0033813024,49.6630092,-0.00313534652,49.6874453
1.27929688,-0.00332278508,49.6688219,-0.00300749329,49.7001525
1.2890625,-0.00331133101,49.6699598,-0.0029243338,49.7084193
1.29882813,-0.00333330921,49.6677765,-0.00290012151,49.7108265
1.30859375,-0.00336306507,49.6648207,-0.00292724096,49.7081303
1.31835938,-0.00337239438,49.663894,-0.00297929321,49.7029557
1.328125,-0.00334073444,49.6670389,-0.00302092448,49.6988174
1.33789063,-0.0032624,49.6748209,-0.00302074727,49.698835
1.34765625,-0.00314832673,49.6861554,-0.00296263873,49.7046113
1.35742188,-0.00302180688,49.6987297,-0.00285135548,49.7156752
1.3671875,-0.00290986925,49.7098574,-0.00271051606,49.7296811
1.37695313,-0.0028334871,49.7174519,-0.00257378959,49.7432818
1.38671875,-0.00280015643,49.7207663,-0.00247257372,49.7533525
1.39648438,-0.00280146718,49.7206359,-0.00242466904,49.7581196
1.40625,-0.00281644488,49.7191465,-0.00242803393,49.7577847
1.41601563,-0.00281935116,49.7188575,-0.00246180944,49.7544236
1.42578125,-0.00278905236,49.7218705,-0.00249414322,49.7512062
1.43554688,-0.00271655525,49.7290804,-0.00249388697,49.7512317
1.4453125,-0.00260803057,49.7398754,-0.00244187959,49.7564069
1.45507813,-0.0024823182,49.7523828,-0.00233773556,49.7667717
1.46484375,-0.00236391217,49.7641663,-0.00219974006,49.7805088
1.47460938,-0.00227403363,49.7731126,-0.00205798051,49.7946246
1.484375,-0.00222304253,49.7781888,-0.00194329211,49.8060477
1.49414063,-0.00220689923,49.779796,-0.00187607794,49.8127435
1.50390625,-0.0022088814,49.7795987,-0.00185905657,49.8144393
1.51367188,-0.00220584627,49.7799009,-0.00187651504,49.8127
1.5234375,-0.00217670236,49.7828025,-0.0019002542,49.810335
1.53320313,-0.00210999722,49.7894445,-0.00189998569,49.8103617
1.54296875,-0.00200789866,49.7996125,-0.00185435435,49.8149078
1.55273438,-0.00188519254,49.8118355,-0.00175858103,49.8244506
1.5625,-0.00176374116,49.8239364,-0.00162599652,49.8376643
1.57226563,-0.00166447659,49.8338289,-0.00148298611,49.851921
1.58203125,-0.0015998598,49.8402696,-0.00135926008,49.8642585
1.59179688,-0.00156952119,49.8432938,-0.00127703735,49.8724591
1.6015625,-0.00156060633,49.8441825,-0.00124308,49.8758463
1.61132813,-0.0015526281,49.8449779,-0.0012464346,49.8755117
1.62109375,-0.00152500135,49.8477321,-0.0012626313,49.8738961
1.63085938,-0.00146449617,49.8537645,-0.00126273924,49.8738853
1.640625,-0.00136991707,49.8631957,-0.00122393369,49.8777562
1.65039063,-0.00125235905,49.8749207,-0.0011377208,49.8863572
1.66015625,-0.00113101501,49.8870263,-0.00101286164,49.8988163
1.66992188,-0.00102611683,49.8974935,-0.000871995461,49.9128764
1.6796875,-0.000951605782,49.9049299,-0.00074326173,49.925729
1.68945313,-0.000910186933,49.9090641,-0.000650020898,49.9350401
1.69921875,-0.000892521819,49.9108274,-0.000602429144,49.9397934
1.70898438,-0.000880791226,49.9119984,-0.000593906146,49.9406446
1.71875,-0.000855276074,49.9145455,-0.000603723587,49.9396641
1.72851563,-0.000801531773,49.919911,-0.000604705126,49.939566
