candidate,source
tx_band1_mcfil_r5_cnn027_rand21_hfss,D:\Work\SIM\ADS_AUTO_SIM\projects\RFSOC_RF\hfss_runs\tx_band1_mcfil_r5_cnn027_rand21_p2up_graphical_bb_14_23g\tx_band1_mcfil_r5_cnn027_rand21_hfss_trace.csv
