source,status,s21_5g_db,s21_6g_db,s21_7g_db,s21_8g_db,s21_9g_db,passband_min_s21_db,passband_ripple_db,worst_s11_6_8_db,worst_s22_6_8_db
SIM\ADS\results\fr4_stub_bpf_l3_high_edge_round1\ssb_l3_h1_stub_p15_mm_coords_rfpro.csv,TUNE,-22.52,-1.98,-1.26,-1.90,-1.11,-2.38,1.55,-5.37,-5.35
