candidate,cell,notes,source,target_profile,status,s21_5g_db,s21_6g_db,s21_7g_db,s21_8g_db,s21_9g_db,passband_min_s21_db,passband_ripple_db,worst_s11_6_8_db,worst_s22_6_8_db
folded_sir_l3_r5_wide_ref,folded_sir_l3_r5_wide_ref_mm_coords,round5 reference from r4_mild_wide_combo; best 6 GHz but high-edge zero too low,E:\OneDrive\4.Code\PICO\RP2350\RP2350_PIO_TRIG\RP2350_TRIGRP2350_TRIG\SIM\ADS\results\folded_sir_bpf_l3_round5\folded_sir_l3_r5_wide_ref_mm_coords_rfpro.csv,fr4_25db,TUNE,-15.10,-7.92,-1.37,-6.55,-31.97,-7.92,6.64,-1.39,-1.40
folded_sir_l3_r5_wide_moderate_orange,folded_sir_l3_r5_wide_moderate_orange_mm_coords,wide purple with intermediate orange shortening to move upper zero upward,E:\OneDrive\4.Code\PICO\RP2350\RP2350_PIO_TRIG\RP2350_TRIGRP2350_TRIG\SIM\ADS\results\folded_sir_bpf_l3_round5\folded_sir_l3_r5_wide_moderate_orange_mm_coords_rfpro.csv,fr4_25db,TUNE,-17.25,-8.87,-1.36,-2.85,-35.61,-8.87,7.53,-1.20,-1.17
folded_sir_l3_r5_wide_zhi_orange,folded_sir_l3_r5_wide_zhi_orange_mm_coords,wide purple with r2_zhi strong orange high-zero control,E:\OneDrive\4.Code\PICO\RP2350\RP2350_PIO_TRIG\RP2350_TRIGRP2350_TRIG\SIM\ADS\results\folded_sir_bpf_l3_round5\folded_sir_l3_r5_wide_zhi_orange_mm_coords_rfpro.csv,fr4_25db,TUNE,-18.88,-11.24,-1.65,-3.82,-40.87,-11.24,9.77,-0.86,-0.87
folded_sir_l3_r5_wide_zhi_s1_030,folded_sir_l3_r5_wide_zhi_s1_030_mm_coords,wide purple with strong orange and slightly stronger main coupling,E:\OneDrive\4.Code\PICO\RP2350\RP2350_PIO_TRIG\RP2350_TRIGRP2350_TRIG\SIM\ADS\results\folded_sir_bpf_l3_round5\folded_sir_l3_r5_wide_zhi_s1_030_mm_coords_rfpro.csv,fr4_25db,TUNE,-35.30,-10.25,-1.53,-2.97,-44.43,-10.25,8.88,-0.95,-0.96
folded_sir_l3_r5_w028_moderate_orange,folded_sir_l3_r5_w028_moderate_orange_mm_coords,branch-width widening only with intermediate orange control,E:\OneDrive\4.Code\PICO\RP2350\RP2350_PIO_TRIG\RP2350_TRIGRP2350_TRIG\SIM\ADS\results\folded_sir_bpf_l3_round5\folded_sir_l3_r5_w028_moderate_orange_mm_coords_rfpro.csv,fr4_25db,TUNE,-15.92,-9.15,-1.51,-2.30,-37.83,-9.15,7.78,-1.14,-1.14
folded_sir_l3_r5_topw085_moderate_orange,folded_sir_l3_r5_topw085_moderate_orange_mm_coords,top-arm widening only with intermediate orange control,E:\OneDrive\4.Code\PICO\RP2350\RP2350_PIO_TRIG\RP2350_TRIGRP2350_TRIG\SIM\ADS\results\folded_sir_bpf_l3_round5\folded_sir_l3_r5_topw085_moderate_orange_mm_coords_rfpro.csv,fr4_25db,TUNE,-22.14,-9.37,-1.35,-2.54,-38.78,-9.37,8.02,-1.09,-1.11
folded_sir_l3_r5_l370_wide_zhi,folded_sir_l3_r5_l370_wide_zhi_mm_coords,longer purple plus wide coupling and strong orange to split edge improvement,E:\OneDrive\4.Code\PICO\RP2350\RP2350_PIO_TRIG\RP2350_TRIGRP2350_TRIG\SIM\ADS\results\folded_sir_bpf_l3_round5\folded_sir_l3_r5_l370_wide_zhi_mm_coords_rfpro.csv,fr4_25db,TUNE,-25.95,-11.18,-1.53,-3.56,-44.55,-11.18,9.75,-0.86,-0.85
folded_sir_l3_r5_l350_wide_zhi,folded_sir_l3_r5_l350_wide_zhi_mm_coords,shorter purple plus wide coupling and strong orange to restore high edge while checking 6 GHz,E:\OneDrive\4.Code\PICO\RP2350\RP2350_PIO_TRIG\RP2350_TRIGRP2350_TRIG\SIM\ADS\results\folded_sir_bpf_l3_round5\folded_sir_l3_r5_l350_wide_zhi_mm_coords_rfpro.csv,fr4_25db,TUNE,-42.17,-11.00,-3.04,-4.17,-24.96,-11.00,9.58,-0.89,-0.87
