source,status,s21_5g_db,s21_6g_db,s21_7g_db,s21_8g_db,s21_9g_db,passband_min_s21_db,passband_ripple_db,worst_s11_6_8_db,worst_s22_6_8_db
SIM\ADS\results\hilo_sir_bpf_l3_round0\hilo_sir_l3_base_mm_coords_rfpro.csv,TUNE,-42.97,-38.45,-30.87,-8.76,-13.93,-38.45,32.69,-0.14,-0.14
