candidate,source
tx_band1_mcfil_r56_cnn034_rand25_hfss,D:\Work\SIM\ADS_AUTO_SIM\projects\RFSOC_RF\hfss_runs\tx_band1_mcfil_r56_cnn034_rand25_p2up_graphical_bb_14_23g\tx_band1_mcfil_r56_cnn034_rand25_hfss_trace.csv
