candidate,source
tx_band1_mcfil_r35_cnn039_rand30_hfss,D:\Work\SIM\ADS_AUTO_SIM\projects\RFSOC_RF\hfss_runs\tx_band1_mcfil_r35_cnn039_rand30_p2up_graphical_bb_14_23g\tx_band1_mcfil_r35_cnn039_rand30_hfss_trace.csv
